date,ticker,gvkey,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,cusip,volume,price,ret_1m,ret_3m,ret_6m,ret_12m,SMA_6,EMA_6,vol_3m,vol_6m,vol_12m,RVOL_6,vol_ROC,vol_mom,mom_reversal,mom_accel,max_ret_6m,min_ret_6m,sharpe_6m,sharpe_12m,reversal_1m,trend_consistency,up_down_ratio,avg_dollar_vol_3m,vol_regime,skew_6m,skew_12m,confirmed_mom
2015-06-30,A,126554.0,16.853,0.302,20.473,31.884,32.15,50.763,35.722,3.181,36.21,0.605,0.063,0.218,0.138,0.58,0.067,0.169,0.088,0.049,0.074,0.22,0.049,0.045,0.049,0.095,0.259,0.7,0.299,0.3,0.299,0.041,0.041,0.579,0.229,2.358,0.004,0.491,0.129,0.552,4.875,0.424,0.465,0.334,0.869,1.894,2.787,3.426,170.886,0.447,5.274,3.309,0.586,0.836,0.087,0.008,0.0,-0.01,3.092,1.04,00846U10,58978468.0,38.58,-0.06336489439184267,-0.07148014440433215,-0.0576453346360527,-0.32834261838440115,-0.007926813410939204,-0.02494532673200792,0.034077142497268606,0.06889790504018993,0.07904049395559047,1.1769051096738394,0.33753857797994624,-0.07457446798370286,-0.008115250012489472,-0.08637999784839667,0.11755361397934871,-0.07743038593063001,-0.836677611640393,-4.1541063567857135,0.06336489439184267,-0.11505158838015886,0.16666666666666666,2015514302.3599997,-0.09784083998940629,1.3476985359173637,-0.9919657636153432,0
2015-07-31,A,126554.0,17.888,0.302,20.473,33.843,34.125,53.882,37.917,3.376,38.434,0.605,0.063,0.218,0.138,0.58,0.067,0.169,0.088,0.049,0.074,0.22,0.049,0.045,0.049,0.095,0.259,0.7,0.299,0.3,0.299,0.041,0.041,0.579,0.229,2.358,0.004,0.491,0.129,0.552,4.875,0.424,0.465,0.334,0.869,1.894,2.787,3.426,170.886,0.447,5.274,3.309,0.586,0.836,0.087,0.008,0.0,-0.01,3.281,0.977,00846U10,54239332.0,40.95,0.061430793157076335,-0.01015228426395931,0.0841938046068309,-0.2699233374933143,0.015216716437011854,-0.00026643533512670653,0.062428422197486906,0.06403217901577432,0.0833130608434511,1.0782299238331705,-0.08035366398462573,0.06623651942676567,-0.07158307742103565,-0.10546602532829585,0.11755361397934871,-0.06336489439184267,1.3148670855959745,-3.239868212266407,-0.061430793157076335,0.23764170876120297,0.3333333333333333,2104251295.9499998,-0.34687825301128716,0.7323244500563646,-1.011915329478116,1
2015-08-31,A,126554.0,15.861,0.302,20.473,30.008,30.258,47.776,33.62,2.994,34.079,0.605,0.063,0.218,0.138,0.58,0.067,0.169,0.088,0.049,0.074,0.22,0.049,0.045,0.049,0.095,0.259,0.7,0.299,0.3,0.299,0.041,0.041,0.579,0.229,2.358,0.004,0.491,0.129,0.552,4.875,0.424,0.465,0.334,0.869,1.894,2.787,3.426,170.886,0.447,5.274,3.309,0.586,0.836,0.087,0.008,0.0,-0.01,2.91,1.1,00846U10,56294233.0,36.31,-0.11330891330891335,-0.11847535809662524,-0.13977730395640842,-0.3647655703289012,-0.023260371444365158,-0.03256428618478003,0.090002160781669,0.059436821751418525,0.08603963151813387,1.104880126429292,0.037885809508126034,-0.12519276646231786,-0.005166444787711888,-0.09431046826009348,0.061430793157076335,-0.11330891330891335,-2.3516954614598395,-4.239506421549732,0.11330891330891335,-0.3913461514084074,0.16666666666666666,2180177847.023333,-0.6153580922659466,-0.2475182801454609,-0.5952191041946674,0
2015-09-30,A,126554.0,15.031,0.302,19.209,26.008,26.206,38.144,36.521,2.812,27.218,0.48,0.074,0.213,0.143,0.569,0.078,0.15,0.096,0.062,0.084,0.22,0.062,0.054,0.062,0.11,0.279,0.697,0.303,0.303,0.303,0.038,0.038,0.619,0.234,2.24,0.0,0.508,0.129,0.727,5.259,0.431,0.461,0.335,0.854,2.134,3.063,3.683,140.266,0.49,5.868,3.836,0.634,0.909,0.085,0.008,0.0,-0.014,2.773,1.17,00846U10,47097469.0,34.33,-0.05453043238777211,-0.11016070502851216,-0.17376654632972321,-0.3975078975078975,-0.02974275931093649,-0.03884032795706348,0.08891557856105271,0.0605495467535392,0.0856724078981283,0.917608052368686,-0.16336955865443625,-0.050037563858165886,-0.05563027264074005,-0.038680560624180016,0.061430793157076335,-0.11330891330891335,-2.8698240638699137,-4.639859054511084,0.05453043238777211,-0.49121357476054084,0.16666666666666666,1960666785.4666665,-0.7434185662161298,0.20793345048348222,-0.42927116376129715,0
2015-10-31,A,126554.0,16.533,0.302,19.209,28.606,28.824,41.956,40.17,3.093,29.937,0.48,0.074,0.213,0.143,0.569,0.078,0.15,0.096,0.062,0.084,0.22,0.062,0.054,0.062,0.11,0.279,0.697,0.303,0.303,0.303,0.038,0.038,0.619,0.234,2.24,0.0,0.508,0.129,0.727,5.259,0.431,0.461,0.335,0.854,2.134,3.063,3.683,140.266,0.49,5.868,3.836,0.634,0.909,0.085,0.008,0.0,-0.014,3.05,1.06,00846U10,52742972.0,37.76,0.0999126128750365,-0.07789987789987807,-0.08726130045926994,-0.316931982633864,-0.01236863550444726,0.0008033694235365131,0.11012945660877152,0.08085158309508417,0.09449279237741097,1.0096047388234728,0.11986850078928879,0.10087224742687197,-0.17781249077491457,-0.06774759363591876,0.0999126128750365,-0.11330891330891335,-1.079277574029042,-3.3540334099559153,-0.0999126128750365,-0.15297950925588347,0.3333333333333333,1884158111.2399998,-0.1385140364331321,0.330323861904383,-0.3967115402031084,0
2015-11-30,A,126554.0,18.311,0.302,19.209,31.682,31.924,46.467,44.489,3.425,33.156,0.48,0.074,0.213,0.143,0.569,0.078,0.15,0.096,0.062,0.084,0.22,0.062,0.054,0.062,0.11,0.279,0.697,0.303,0.303,0.303,0.038,0.038,0.619,0.234,2.24,0.0,0.508,0.129,0.727,5.259,0.431,0.461,0.335,0.854,2.134,3.063,3.683,140.266,0.49,5.868,3.836,0.634,0.909,0.085,0.008,0.0,-0.014,3.378,0.956,00846U10,74641673.0,41.82,0.10752118644067798,0.15174882952354718,0.015294974508375914,-0.021525503041647243,0.006276725397377114,0.03129417428557693,0.09144330829050588,0.09477160137476266,0.07804667478406944,1.301911796772519,0.41519656874853395,0.13998310103009606,0.044227643082869195,0.2702241876201724,0.10752118644067798,-0.11330891330891335,0.16138773943360749,-0.27580294869962785,-0.10752118644067798,0.06623002361811503,0.5,2243315166.1166663,0.53426258477672,-0.0867739254163657,0.3424431420998611,1
2015-12-31,A,126554.0,18.126,0.34,16.521,28.25,28.442,31.916,34.842,3.439,28.285,0.304,0.108,0.213,0.15,0.56,0.119,0.171,0.094,0.09,0.087,0.088,0.093,0.061,0.093,0.111,0.303,0.715,0.284,0.284,0.284,0.03,0.03,0.678,0.221,1.927,0.0,0.5,0.148,0.8,5.478,0.388,0.442,0.317,0.794,2.3,3.222,3.777,160.136,0.441,5.082,3.3,0.693,0.969,0.082,0.006,0.0,-0.006,3.258,1.1,00846U10,59252574.0,41.81,-0.0002391200382592107,0.21788523157588124,0.08372213582166932,0.02125061064973144,0.016797687789641025,0.022284661621623746,0.060139481831370384,0.0888106291753446,0.07687365593568,1.0326698465571265,-0.20617301812085587,-0.0002469320532178733,0.21812435161414045,0.3280459366043934,0.10752118644067798,-0.11330891330891335,0.9427040051295128,0.2764355407724042,0.0002391200382592107,0.18914051105838084,0.5,2530146502.1733336,0.24177531356882384,-0.4969950076320839,0.21398905092830306,1
2015-06-30,AAL,1045.0,-36.462,0.075,6.657,6.078,6.24,8.739,8.739,0.638,6.273,0.064,0.078,0.178,0.141,0.33,0.086,0.115,0.171,1.096,0.298,0.103,1.096,0.228,1.096,0.169,0.312,0.176,0.824,0.9,0.824,0.057,0.052,0.224,0.394,2.339,0.084,0.39,0.074,-0.314,1.83,4.673,0.923,0.847,11.968,0.655,0.889,0.965,10.292,0.947,22.54,18.583,2.164,12.276,0.0,0.002,0.225,-0.022,9.8,1.0,02376R10,300767154.0,39.935,-0.05746990795374074,-0.24336870026525192,-0.25536080551929885,-0.07041433891992543,-0.04535676582734619,-0.0382894165163352,0.03263486736717853,0.07921412561835554,0.10832630890539378,1.0794172101820494,0.17327520232888727,-0.062034007712846,-0.18589879231151119,-0.22751936220819424,0.10187891440501051,-0.12250181215698452,-3.223677639889602,-0.6500206610143195,0.05746990795374074,-0.572584314644459,0.16666666666666666,11409910049.396667,-1.735791781830836,1.5788731307437531,0.6435907826684235,0
2015-07-31,AAL,1045.0,-36.263,0.075,6.657,6.104,6.266,8.775,8.775,0.634,6.239,0.064,0.078,0.178,0.141,0.33,0.086,0.115,0.171,1.096,0.298,0.103,1.096,0.228,1.096,0.169,0.312,0.176,0.824,0.9,0.824,0.057,0.052,0.224,0.394,2.339,0.084,0.39,0.074,-0.314,1.83,4.673,0.923,0.847,11.968,0.655,0.889,0.965,10.292,0.947,22.54,18.583,2.164,12.276,0.0,0.002,0.225,-0.022,9.747,0.998,02376R10,255782039.0,40.1,0.004131714035307432,-0.16951434192813497,-0.1829665851670741,0.03217503217503226,-0.0305280511038906,-0.02616909350158016,0.06332450598817092,0.07867042940328706,0.10413548477739518,0.9294334704300566,-0.1495679112620123,0.0038401533146603605,-0.1736460559634424,-0.153316297918355,0.10187891440501051,-0.12250181215698452,-2.325735178451044,0.30897279869403876,-0.004131714035307432,-0.3880498852675013,0.3333333333333333,11043158450.6,-1.5433455063354804,0.8641739820646732,0.5186231406861455,0
2015-08-31,AAL,1045.0,-55.341,0.134,6.219,5.303,5.444,6.721,6.721,0.624,4.956,0.068,0.1,0.191,0.153,0.344,0.1,0.137,0.179,1.206,0.304,0.103,1.206,0.26,1.206,0.177,0.316,0.167,0.833,0.909,0.833,0.055,0.051,0.215,0.398,2.269,0.084,0.394,0.074,-0.092,1.789,4.976,0.927,0.855,12.632,0.644,0.875,0.951,9.919,0.919,22.525,17.893,2.097,12.531,0.0,0.002,0.225,-0.024,7.202,1.03,02376R10,216142585.0,38.98,-0.027930174563591148,-0.08000944064196369,-0.18622129436325685,0.002546230806820704,-0.03117601689980561,-0.026672259519297584,0.03080941517613,0.0786223227646627,0.10463154459854361,0.7814426072194296,-0.154973563253204,-0.021825828431066462,-0.052079266078372544,0.035439411132566656,0.10187891440501051,-0.12250181215698452,-2.3685549830506303,0.024335211876974867,0.027930174563591148,-0.3965288203596278,0.3333333333333333,10231078007.396667,-1.44674783125613,0.9026914127128055,0.589474357961288,0
2015-09-30,AAL,1045.0,-52.526,0.134,6.219,5.283,5.423,6.695,6.695,0.592,4.704,0.068,0.1,0.191,0.153,0.344,0.1,0.137,0.179,1.206,0.304,0.103,1.206,0.26,1.206,0.177,0.316,0.167,0.833,0.909,0.833,0.055,0.051,0.215,0.398,2.269,0.084,0.394,0.074,-0.092,1.789,4.976,0.927,0.855,12.632,0.644,0.875,0.951,9.919,0.919,22.525,17.893,2.097,12.531,0.0,0.002,0.225,-0.024,6.836,1.03,02376R10,221627945.0,38.83,-0.0038481272447408177,-0.027669963690997945,-0.26430466085638504,0.09441939120631337,-0.0487971905080975,-0.020151078869424223,0.01669125305087619,0.04916810437066427,0.1006159152289409,0.8949372803849058,0.025378432482428215,-0.0034438325309834083,-0.023821836446257127,0.21569873657425398,0.004131714035307432,-0.12250181215698452,-5.375530829170631,0.9384140768532694,0.0038481272447408177,-0.9924562098271971,0.16666666666666666,9095970277.183334,-2.179415362126876,-0.5072077034927006,0.497923038473172,0
