date,ticker,gvkey,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,cusip,volume,price,ret_1m,ret_3m,ret_6m,ret_12m,SMA_6,EMA_6,vol_3m,vol_6m,vol_12m,RVOL_6,vol_ROC,vol_mom,mom_reversal,mom_accel,max_ret_6m,min_ret_6m,sharpe_6m,sharpe_12m,reversal_1m,trend_consistency,up_down_ratio,avg_dollar_vol_3m,vol_regime,skew_6m,skew_12m,confirmed_mom
2019-09-30,AAL,1045.0,3.916,0.16,8.376,6.034,6.047,7.956,7.956,0.262,3.89,0.118,0.034,0.126,0.076,0.293,0.045,0.084,0.1,0.128,0.12,0.251,-2.753,0.105,-2.753,0.072,0.224,-0.013,1.013,1.176,1.013,0.039,0.034,0.084,0.538,5.615,0.138,0.461,0.058,-0.428,1.44,5.594,1.006,1.01,-170.15,0.269,0.405,0.492,11.45,0.764,23.413,16.178,1.668,120.228,0.0,0.003,0.311,-0.026,4.162,1.48,02376R10,141913052.0,26.97,0.025085518814139007,-0.17295308187672498,-0.15081863979848875,-0.34744737478828935,-0.017755716081473787,-0.025357506516359075,0.0815072633640948,0.14698464607071868,0.13837635491890393,1.0323102310171404,-0.156539005737248,0.02589603772220866,-0.198038600690864,-0.1997163060580852,0.1975762027175909,-0.20333528379169108,-1.0260843144523097,-2.5108868852045743,-0.025085518814139007,-0.12079980158560905,0.5,4060960514.07,0.7137837671895774,0.2527873400660103,0.21610787332185932,0
2019-10-31,AAL,1045.0,4.365,0.16,8.376,6.725,6.74,8.867,8.867,0.292,4.336,0.118,0.034,0.126,0.076,0.293,0.045,0.084,0.1,0.128,0.12,0.251,-2.753,0.105,-2.753,0.072,0.224,-0.013,1.013,1.176,1.013,0.039,0.034,0.084,0.538,5.615,0.138,0.461,0.058,-0.428,1.44,5.594,1.006,1.01,-170.15,0.269,0.405,0.492,11.45,0.764,23.413,16.178,1.668,120.228,0.0,0.003,0.311,-0.026,4.162,1.33,02376R10,193892104.0,30.06,0.11457174638487211,-0.014749262536873253,-0.12053832650672913,-0.14310148232611175,-0.011359837275934629,0.014622280026849833,0.12787660925382147,0.15261751583250688,0.1377805255703387,1.3065191796436966,0.3662739351134525,0.14969018409710877,-0.12932100892174536,0.09262347005528582,0.1975762027175909,-0.20333528379169108,-0.7898066342464669,-1.0386190772153545,-0.11457174638487211,-0.07443337820019104,0.5,4694157410.85,1.2028252630900902,0.16266101411189504,-0.16749750808986513,0
2019-11-30,AAL,1045.0,4.085,0.014,8.212,6.637,6.653,8.119,8.119,0.277,3.192,0.113,0.035,0.129,0.079,0.298,0.046,0.085,0.099,0.128,0.114,0.251,-4.576,0.1,-4.576,0.071,0.221,-0.006,1.006,1.182,1.006,0.038,0.032,0.083,0.559,5.848,0.149,0.474,0.058,-0.049,1.409,148.817,1.003,1.005,-367.58,0.262,0.387,0.473,11.2,0.743,24.62,16.121,1.57,120.228,0.0,0.003,0.311,-0.04,48.316,1.39,02376R10,114632162.0,28.74,-0.043912175648702645,0.09236031927023935,0.05545354388542045,-0.2843625498007968,0.015210680747896776,-0.0021018501661651603,0.07946238136079747,0.12363628819623312,0.12980981614117515,0.7887501845118605,-0.4087837532569145,-0.03463573664523144,0.136272494918942,0.12614658441897242,0.1975762027175909,-0.13765978367748288,0.4485215845157504,-2.190608986700491,0.043912175648702645,0.12302763994139551,0.5,4316773331.5199995,-2.0206348728632544,0.438629860710616,0.07114787287676262,0
2019-12-31,AAL,1045.0,3.984,0.014,8.212,6.624,6.639,8.102,8.102,0.271,3.114,0.113,0.035,0.129,0.079,0.298,0.046,0.085,0.099,0.128,0.114,0.251,-4.576,0.1,-4.576,0.071,0.221,-0.006,1.006,1.182,1.006,0.038,0.032,0.083,0.559,5.848,0.149,0.474,0.058,-0.049,1.409,148.817,1.003,1.005,-367.58,0.262,0.387,0.473,11.2,0.743,24.62,16.121,1.57,120.228,0.0,0.003,0.311,-0.04,54.114,1.39,02376R10,133763371.0,28.68,-0.0020876826722338038,0.06340378197997776,-0.1205151793928243,-0.10682030520087205,-0.018066633483740675,-0.0020978023107562013,0.08213389895349019,0.0858224104923873,0.11664525107831172,0.9107575940489665,0.16689215893878018,-0.0019013728477013762,0.06549146465221156,0.23635686385670274,0.11457174638487211,-0.13765978367748288,-1.404239040844866,-0.9157707168820484,0.0020876826722338038,-0.210511839274699,0.3333333333333333,4319752820.8,-2.866313183201269,0.2803566336547719,-0.008713106592830385,0
2019-06-30,AAP,145977.0,23.833,0.315,13.475,21.558,21.649,26.259,26.259,1.145,12.834,0.041,0.044,0.101,0.076,0.467,0.058,0.069,0.11,0.11,0.158,0.237,0.119,0.097,0.119,0.101,0.475,0.708,0.292,0.314,0.292,0.036,0.034,0.141,0.168,1.644,0.071,0.252,0.148,0.744,3.023,0.379,0.62,0.566,1.631,0.213,0.427,1.533,109.575,1.019,14.458,1.729,1.898,2.68,0.0,0.013,0.0,-0.046,2.866,0.156,00751Y10,20266165.0,154.14,-0.005548387096774299,-0.09611212103442213,-0.021084719928870954,0.13588798820928516,-0.002825907034298284,-0.011074071861864751,0.03202993826224312,0.041315256640663975,0.07573171534842037,0.8263388406918454,-0.3344944831237141,-0.004584847761258067,-0.09056373393764783,-0.17911732870621166,0.05408579552478665,-0.06806156806156805,-0.5103373824409119,1.7943339535372025,0.005548387096774299,-0.06839863198421776,0.5,3624131330.806667,-1.9321054823206072,-0.40068743499907283,0.3512669621528455,0
2019-07-31,AAP,145977.0,23.292,0.315,13.475,21.069,21.157,25.663,25.663,1.119,12.542,0.041,0.044,0.101,0.076,0.467,0.058,0.069,0.11,0.11,0.158,0.237,0.119,0.097,0.119,0.101,0.475,0.708,0.292,0.314,0.292,0.036,0.034,0.141,0.168,1.644,0.071,0.252,0.148,0.744,3.023,0.379,0.62,0.566,1.631,0.213,0.427,1.533,109.575,1.019,14.458,1.729,1.898,2.68,0.0,0.013,0.0,-0.046,2.801,0.159,00751Y10,21166671.0,150.64,-0.02270663033605813,-0.09427609427609429,-0.053768844221105505,0.06662890320753379,-0.008452083007789638,-0.014397659997348574,0.03229905437594202,0.04134614752107987,0.07585188184836274,0.9112603122178099,0.0444339617288223,-0.020691651049450727,-0.07156946394003616,-0.1389997123665465,0.05408579552478665,-0.06806156806156805,-1.3004559661499795,0.8784080445193592,0.02270663033605813,-0.20442250401879491,0.3333333333333333,3677492825.8466663,-1.6557430023293458,0.17239068825843137,0.5842079102476382,0
2019-08-31,AAP,145977.0,21.234,0.361,14.437,19.107,19.213,22.953,22.953,1.019,11.461,0.04,0.045,0.1,0.075,0.465,0.059,0.069,0.101,0.111,0.14,0.237,0.121,0.09,0.121,0.092,0.446,0.653,0.347,0.388,0.347,0.026,0.023,0.122,0.212,2.228,0.105,0.296,0.148,0.717,2.547,0.489,0.643,0.597,1.797,0.194,0.399,1.465,106.352,0.958,14.207,1.683,1.749,2.679,0.0,0.013,0.0,-0.043,2.471,0.174,00751Y10,34583075.0,137.95,-0.0842405735528412,-0.1100000000000001,-0.14729880084064784,-0.15899530573675558,-0.025193183625055477,-0.034352778156060755,0.041378923153583685,0.04899348044274426,0.06266979517301163,1.4036778732071644,0.633845728504024,-0.11824662912240384,-0.025759426447158895,-0.06809123501050818,0.05408579552478665,-0.0842405735528412,-3.006497997479218,-2.5370324778917728,0.0842405735528412,-0.5142150220272111,0.16666666666666666,3694369729.5966663,-1.0866177793380865,0.5643374450207009,0.30774470438853146,0
2019-09-30,AAP,145977.0,25.459,0.361,14.437,22.909,23.036,27.521,27.521,1.222,13.742,0.04,0.045,0.1,0.075,0.465,0.059,0.069,0.101,0.111,0.14,0.237,0.121,0.09,0.121,0.092,0.446,0.653,0.347,0.388,0.347,0.026,0.023,0.122,0.212,2.228,0.105,0.296,0.148,0.717,2.547,0.489,0.643,0.597,1.797,0.194,0.399,1.465,106.352,0.958,14.207,1.683,1.749,2.679,0.0,0.013,0.0,-0.043,2.963,0.145,00751Y10,19361393.0,165.4,0.19898513954331287,0.07305047359543293,-0.03008268339881548,-0.01740628527297572,-0.0010432929553011079,0.03231519832947456,0.14896894058767154,0.10244341497318564,0.08735911967468656,0.806510523781594,-0.44014830954158934,0.16048360911783086,-0.12593466594787994,0.16916259462985506,0.19898513954331287,-0.0842405735528412,-0.2936517042768397,-0.199249778818678,-0.19898513954331287,-0.010184089973710734,0.16666666666666666,3720552305.963333,1.3348137485514486,1.9820478914790476,1.0530515357184447,0
2019-10-31,AAP,145977.0,25.01,0.361,14.437,22.504,22.63,27.035,27.035,1.2,13.499,0.04,0.045,0.1,0.075,0.465,0.059,0.069,0.101,0.111,0.14,0.237,0.121,0.09,0.121,0.092,0.446,0.653,0.347,0.388,0.347,0.026,0.023,0.122,0.212,2.228,0.105,0.296,0.148,0.717,2.547,0.489,0.643,0.597,1.797,0.194,0.399,1.465,106.352,0.958,14.207,1.683,1.749,2.679,0.0,0.013,0.0,-0.043,2.911,0.148,00751Y10,18262745.0,162.48,-0.017654171704957755,0.07859798194370682,-0.023088023088023157,0.01702553830746112,0.0001289681318522399,0.0180382354624939,0.14808958136209194,0.10215858523011247,0.08604972453899994,0.7604600844280851,-0.056744264216939344,-0.013425292905260086,0.09625215364866457,0.1728740762198011,0.19898513954331287,-0.0842405735528412,-0.22600178962949935,0.19785697628520252,0.017654171704957755,0.0012624306764011939,0.16666666666666666,3646813468.683333,1.1381689062850935,1.9494626817191814,1.0097830359803748,0
2019-11-30,AAP,145977.0,23.494,0.329,14.56,21.085,21.198,25.335,25.335,1.121,12.981,0.039,0.046,0.101,0.077,0.464,0.061,0.07,0.097,0.113,0.129,0.237,0.123,0.084,0.123,0.087,0.424,0.603,0.397,0.454,0.397,0.019,0.017,0.097,0.252,2.743,0.125,0.331,0.148,0.692,2.249,0.605,0.665,0.627,1.988,0.162,0.358,1.39,102.95,0.913,14.143,1.64,1.645,2.728,0.0,0.013,0.0,-0.038,2.883,0.153,00751Y10,21729570.0,157.08,-0.03323485967503681,0.13867343240304475,0.013419354838709818,-0.11608800855326085,0.005933419529607446,0.0033887797089136983,0.12980849808642242,0.09843061365703146,0.07949798600992068,0.9631217178796965,0.18983044443756958,-0.032009215143712105,0.17190829207808156,0.24867343240304485,0.19898513954331287,-0.0842405735528412,0.13633314210015796,-1.4602635158427038,0.03323485967503681,0.0602802249133757,0.16666666666666666,3194328688.466667,0.8569136700356109,2.0017908611090625,1.5515696976601852,0
2019-12-31,AAP,145977.0,23.955,0.329,14.56,21.498,21.614,25.832,25.832,1.143,13.236,0.039,0.046,0.101,0.077,0.464,0.061,0.07,0.097,0.113,0.129,0.237,0.123,0.084,0.123,0.087,0.424,0.603,0.397,0.454,0.397,0.019,0.017,0.097,0.252,2.743,0.125,0.331,0.148,0.692,2.249,0.605,0.665,0.627,1.988,0.162,0.358,1.39,102.95,0.913,14.143,1.64,1.645,2.728,0.0,0.013,0.0,-0.038,2.94,0.15,00751Y10,21325203.0,160.16,0.019607843137254832,-0.03168077388149948,0.03905540417802,0.017147211990346634,0.010126124568612302,0.00802279783129688,0.02715255306667141,0.09837948347987005,0.07225625570475362,0.9378617426395981,-0.018609065894999333,0.0183894459341097,-0.05128861701875431,-0.10473124747693241,0.19898513954331287,-0.0842405735528412,0.3969872863381249,0.23731110646546477,-0.019607843137254832,0.10292923087651971,0.3333333333333333,3265352058.56,0.8746044581474502,1.814277285021283,1.8618568982443022,0
2019-06-30,AAPL,1690.0,18.038,0.121,13.123,4.215,4.244,4.154,4.154,3.473,12.481,0.248,0.221,0.299,0.253,0.426,0.261,0.267,0.212,0.488,0.28,0.183,0.49,0.285,0.49,0.388,0.307,0.544,0.456,0.557,0.456,0.039,0.032,0.308,0.319,1.48,0.181,0.38,0.299,0.833,6.242,0.837,0.688,0.584,2.209,0.746,1.206,1.255,57.03763888888889,0.722,7.452,3.442,1.26,2.317,0.059,0.0,0.0,-0.041,8.472,1.56,03783310,512218580.0,197.92,0.13051922088307522,0.041958410107923116,0.25472296183593235,0.06920209605099648,0.041979512130112494,0.028099193462094024,0.13289023255246488,0.08944564745496277,0.11151801159470473,0.8336115793963484,-0.30141586084981487,0.10880233386192119,-0.0885608107751521,-0.16223836940266367,0.13051922088307522,-0.12757263168385902,2.847796053622276,0.6205463589370744,-0.13051922088307522,0.4693298480649918,0.8333333333333334,110158969654.03333,-0.681422324680713,-1.68027682021249,-0.27444657278138107,0
2019-07-31,AAPL,1690.0,19.364,0.121,13.123,4.537,4.568,4.472,4.472,3.728,13.399,0.248,0.221,0.299,0.253,0.426,0.261,0.267,0.212,0.488,0.28,0.183,0.49,0.285,0.49,0.388,0.307,0.544,0.456,0.557,0.456,0.039,0.032,0.308,0.319,1.48,0.181,0.38,0.299,0.833,6.242,0.837,0.688,0.584,2.209,0.746,1.206,1.255,57.03763888888889,0.722,7.452,3.442,1.26,2.317,0.059,0.0,0.0,-0.041,9.095,1.45,03783310,470023610.0,213.04,0.07639450282942595,0.06164349429411464,0.27998077385243936,0.11955436439119249,0.04551958744002508,0.04189785328133172,0.13610258473383208,0.09048563372732686,0.11303853582375342,0.8453070259424733,-0.08237688293150158,0.0645768099850959,-0.014751008535311305,-0.14401620289406125,0.13051922088307522,-0.12757263168385902,3.0942013921916596,1.0576425421645443,-0.07639450282942595,0.5030587239649078,0.8333333333333334,109959212550.09998,-0.860939228256358,-1.7835861040922296,-0.37165083994924636,0
2019-08-31,AAPL,1690.0,18.651,0.108,13.201,4.352,4.385,4.434,4.434,3.642,13.671,0.254,0.215,0.296,0.249,0.426,0.255,0.262,0.214,0.499,0.286,0.183,0.5,0.289,0.5,0.385,0.314,0.541,0.459,0.571,0.459,0.04,0.032,0.336,0.321,1.471,0.196,0.371,0.299,0.844,6.207,0.846,0.696,0.588,2.285,0.802,1.256,1.298,57.03763888888889,0.738,7.469,3.66,1.313,2.425,0.061,0.0,0.0,-0.038,9.78,1.48,03783310,680716740.0,208.74,-0.02018400300413059,0.19232307077169142,0.2055443257291365,-0.08298554672055525,0.035436448911618956,0.02416018005691392,0.07634172579420624,0.09446491807844601,0.09780602650223597,1.1516931148827703,0.448260737370193,-0.023245777290630352,0.212507073775822,0.18123441931341833,0.13051922088307522,-0.12757263168385902,2.175879997677523,-0.8484706892643072,0.02018400300413059,0.3751281389159905,0.6666666666666666,114534981178.53333,-0.5979644730372861,-1.1859259077521744,-0.5962484756187942,1
2019-09-30,AAPL,1690.0,19.676,0.108,13.201,4.67,4.705,4.757,4.757,3.842,14.422,0.254,0.215,0.296,0.249,0.426,0.255,0.262,0.214,0.499,0.286,0.183,0.5,0.289,0.5,0.385,0.314,0.541,0.459,0.571,0.459,0.04,0.032,0.336,0.321,1.471,0.196,0.371,0.299,0.844,6.207,0.846,0.696,0.588,2.285,0.802,1.256,1.298,57.03763888888889,0.738,7.469,3.66,1.313,2.425,0.061,0.0,0.0,-0.038,10.317,1.38,03783310,545737120.0,223.97,0.0729615789977962,0.13161883589329038,0.17909976309555153,-0.007840878887215408,0.03142576203460329,0.038103436897166,0.054795517154772454,0.09180031545569849,0.10016173459928664,0.9507880911191539,-0.19829043722356532,0.069371000420354,0.05865725689549417,0.08966042578536726,0.13051922088307522,-0.12757263168385902,1.9509711073049907,-0.07828217950282235,-0.0729615789977962,0.3423273861163245,0.6666666666666666,121485128316.13332,-0.7838599645464995,-1.1655731876171447,-0.7520719139207899,0
