date,ticker,gvkey,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,cusip,volume,price,ret_1m,ret_3m,ret_6m,ret_12m,SMA_6,EMA_6,vol_3m,vol_6m,vol_12m,RVOL_6,vol_ROC,vol_mom,mom_reversal,mom_accel,max_ret_6m,min_ret_6m,sharpe_6m,sharpe_12m,reversal_1m,trend_consistency,up_down_ratio,avg_dollar_vol_3m,vol_regime,skew_6m,skew_12m,confirmed_mom
2014-06-30,ABBV,16101.0,19.627,0.057,12.365,18.876,19.132,21.961,21.961,4.717,15.733,0.621,0.218,0.383,0.338,0.81,0.283,0.263,0.259,1.093,0.348,0.226,1.135,0.244,1.135,0.348,0.541,0.221,0.779,0.796,0.779,0.021,0.02,0.382,0.515,2.012,0.022,0.587,0.254,0.905,10.75,3.396,0.857,0.828,5.985,1.395,2.348,2.517,125.964,0.667,4.49,0.737,1.032,4.662,0.175,0.033,0.0,-0.055,19.107,2.98,00287Y10,122486919.0,56.44,0.03883673845021174,0.0980544747081713,0.06873698163226649,0.36526366715045944,0.011871540916579123,0.027707683903424818,0.01619249548507597,0.04136880755107427,0.05373663572982494,0.9462817377695156,0.3246109077925632,0.03675049634996653,0.05921773625795956,0.1247539634413658,0.04320276497695863,-0.06779019125165697,1.6615654571963006,6.797293172332531,-0.03883673845021174,0.28696840975951315,0.8333333333333334,6667305378.920001,-1.6109219318249126,-1.8820842226620613,-0.5844343980918079,0
2014-07-31,ABBV,16101.0,18.202,0.057,12.365,17.505,17.742,20.366,20.366,4.375,14.59,0.621,0.218,0.383,0.338,0.81,0.283,0.263,0.259,1.093,0.348,0.226,1.135,0.244,1.135,0.348,0.541,0.221,0.779,0.796,0.779,0.021,0.02,0.382,0.515,2.012,0.022,0.587,0.254,0.905,10.75,3.396,0.857,0.828,5.985,1.395,2.348,2.517,125.964,0.667,4.49,0.737,1.032,4.662,0.175,0.033,0.0,-0.055,17.719,3.21,00287Y10,324958732.0,52.34,-0.07264351523742019,0.004992319508448695,0.06317286207597017,0.15083553210202294,0.011062653585618587,-0.0009640872796737518,0.06565981748045424,0.04324296137725501,0.055645994082937286,2.0792595336489406,1.6530076407587653,-0.151044721615178,0.07763583474586888,-0.05289921004670073,0.04320276497695863,-0.07264351523742019,1.4608819577559717,2.7106269658371254,0.07264351523742019,0.2558255316768693,0.8333333333333334,9648467642.066668,-1.2479318399342676,-1.927744512461262,-0.4515520517782409,1
2014-08-31,ABBV,16101.0,19.386,0.058,13.243,18.55,18.803,21.344,21.344,4.569,16.343,0.626,0.217,0.378,0.334,0.808,0.283,0.26,0.255,0.987,0.343,0.226,1.022,0.24,1.022,0.337,0.54,0.238,0.762,0.777,0.762,0.02,0.02,0.4,0.51,2.018,0.02,0.592,0.254,0.895,10.491,3.1,0.844,0.813,5.403,1.477,2.474,2.644,125.964,0.669,4.531,0.748,1.02,4.283,0.177,0.033,0.0,-0.042,16.863,3.04,00287Y10,212933839.0,55.28,0.05617118838364532,0.01748573532118547,0.0858377528972698,0.2973480403661113,0.014736929447650057,0.015360277195560266,0.06990655427752157,0.04641476105658823,0.051256931450738584,1.2404986380219511,-0.34473575247702526,0.06968028268598646,-0.03868545306245985,-0.04969163651146036,0.05617118838364532,-0.07264351523742019,1.849363240125649,5.801128392788848,-0.05617118838364532,0.31750523135695985,0.8333333333333334,11897494787.053335,-0.9501649668626689,-1.677479828688102,-0.8612456736302084,1
2014-09-30,ABBV,16101.0,20.256,0.058,13.243,19.383,19.646,22.301,22.301,4.774,17.076,0.626,0.217,0.378,0.334,0.808,0.283,0.26,0.255,0.987,0.343,0.226,1.022,0.24,1.022,0.337,0.54,0.238,0.762,0.777,0.762,0.02,0.02,0.4,0.51,2.018,0.02,0.592,0.254,0.895,10.491,3.1,0.844,0.813,5.403,1.477,2.474,2.644,125.964,0.669,4.531,0.748,1.02,4.283,0.177,0.033,0.0,-0.042,17.619,2.91,00287Y10,241478268.0,57.76,0.04486251808972508,0.023387668320340227,0.12373540856031129,0.2913033758104182,0.020609877774592722,0.023789488879607357,0.07133113130683744,0.04784583283531624,0.051045063301220134,1.2607823598582186,0.1340530426448565,0.056561871426345604,-0.02147484976938485,-0.07466680638783108,0.05617118838364532,-0.07264351523742019,2.5861271761368316,5.7067884134341975,-0.04486251808972508,0.4307559625000412,0.8333333333333334,14242369137.493334,-0.7577389493638058,-2.0118573652661387,-0.8503224650336259,1
2014-10-31,ABBV,16101.0,22.254,0.058,13.243,21.295,21.585,24.502,24.502,5.245,18.761,0.626,0.217,0.378,0.334,0.808,0.283,0.26,0.255,0.987,0.343,0.226,1.022,0.24,1.022,0.337,0.54,0.238,0.762,0.777,0.762,0.02,0.02,0.4,0.51,2.018,0.02,0.592,0.254,0.895,10.491,3.1,0.844,0.813,5.403,1.477,2.474,2.644,125.964,0.669,4.531,0.748,1.02,4.283,0.177,0.033,0.0,-0.042,19.358,2.65,00287Y10,465961333.0,63.46,0.09868421052631593,0.2124570118456246,0.21850998463901705,0.30980392156862746,0.03485231753157275,0.04518798077866695,0.02837844737430967,0.05704413831097542,0.05287897793262028,1.9145303493694323,0.9296201553010974,0.18893391605619425,0.11377280131930867,0.2074646923371759,0.09868421052631593,-0.07264351523742019,3.830542297752182,5.858735052772529,-0.09868421052631593,0.61097105791266,0.8333333333333334,18429557857.26,0.2668772318988244,-1.5688700973678906,-0.6925208774990925,1
2014-11-30,ABBV,16101.0,24.637,0.05,14.437,24.366,24.626,30.087,30.087,5.62,20.524,0.712,0.189,0.358,0.318,0.811,0.247,0.23,0.244,0.8,0.326,0.226,0.826,0.21,0.826,0.317,0.552,0.248,0.752,0.765,0.752,0.02,0.02,0.411,0.509,2.086,0.018,0.598,0.254,0.886,10.191,2.936,0.835,0.804,5.055,1.519,2.542,2.708,125.964,0.68,4.563,0.728,1.024,4.119,0.183,0.033,0.0,-0.058,23.736,2.43,00287Y10,121405070.0,69.2,0.09045067759218406,0.2518089725036179,0.27369777286950137,0.4282765737874097,0.04272696963411032,0.05812017986824326,0.028990935158361895,0.061513503188623066,0.055523576400286156,0.4891341673578985,-0.7394524794185015,0.044242516871010676,0.16135829491143383,0.23432323718243242,0.09868421052631593,-0.07264351523742019,4.449393363766703,7.713418363036183,-0.09045067759218406,0.6945949656467083,0.8333333333333334,17306307265.286667,0.8204459241436348,-1.6102309601900058,-0.8945581944369972,0
2014-12-31,ABBV,16101.0,23.298,0.05,14.437,23.042,23.288,28.452,28.452,5.314,19.409,0.712,0.189,0.358,0.318,0.811,0.247,0.23,0.244,0.8,0.326,0.226,0.826,0.21,0.826,0.317,0.552,0.248,0.752,0.765,0.752,0.02,0.02,0.411,0.509,2.086,0.018,0.598,0.254,0.886,10.191,2.936,0.835,0.804,5.055,1.519,2.542,2.708,125.964,0.68,4.563,0.728,1.024,4.119,0.183,0.033,0.0,-0.058,22.446,2.57,00287Y10,157617835.0,65.44,-0.054335260115606965,0.13296398891966765,0.15946137491141044,0.23915925014201855,0.027198303206473873,0.025990054158571772,0.08606752893129527,0.07331938492906444,0.05731910767381273,0.620398110826773,0.298280500147152,-0.03370949272700387,0.18729924903527462,0.10957632059932743,0.09868421052631593,-0.07264351523742019,2.174886969737775,4.172417538371463,0.054335260115606965,0.3709565107888982,0.6666666666666666,16095216052.86,1.8083400052272935,-0.6767058933430963,-0.5283087046266242,0
2014-06-30,ABT,1078.0,17.133,0.404,16.777,38.952,39.709,38.585,26.908,3.227,19.198,0.606,0.088,0.198,0.109,0.59,0.097,0.204,0.087,0.071,0.067,0.054,0.071,0.068,0.071,0.082,0.262,0.871,0.125,0.281,0.126,0.046,0.021,0.432,0.178,2.022,0.555,0.177,0.188,0.648,3.268,0.143,0.447,0.268,0.811,0.79,1.568,1.83,155.357,0.444,4.852,7.574,0.701,0.805,0.073,0.0,0.0,-0.036,2.626,2.15,00282410,111909775.0,40.9,0.022244438890277385,0.06206180212931711,0.06704930863553349,0.17259174311926584,0.011768558898213747,0.017245717908603797,0.01350689010093688,0.046764927184102745,0.05402284610225349,0.7491267051766497,-0.0057866160414906664,0.016663903214376826,0.03981736323903973,0.05736574160231478,0.08510638297872353,-0.043569006000521826,1.4337520161546666,3.194791751485792,-0.022244438890277385,0.2516535276935991,0.6666666666666666,5072499909.45,-1.0035966613902931,0.4452797643945939,-0.26439182333097694,0
2014-07-31,ABT,1078.0,17.644,0.404,16.777,40.114,40.893,39.736,27.711,3.324,19.771,0.606,0.088,0.198,0.109,0.59,0.097,0.204,0.087,0.071,0.067,0.054,0.071,0.068,0.071,0.082,0.262,0.871,0.125,0.281,0.126,0.046,0.021,0.432,0.178,2.022,0.555,0.177,0.188,0.648,3.268,0.143,0.447,0.268,0.811,0.79,1.568,1.83,155.357,0.444,4.852,7.574,0.701,0.805,0.073,0.0,0.0,-0.036,2.705,2.09,00282410,127308062.0,42.12,0.029828850855745603,0.08724832214765099,0.14893617021276606,0.14987714987714962,0.024001535040924987,0.020840898750644314,0.005436025270650847,0.03821216009987612,0.05311977642946589,0.8930693626758401,0.13759554962915432,0.026639232823093415,0.05741947129190539,0.03051073349516864,0.08510638297872353,-0.03192559074912027,3.897611907400359,2.821494365213702,-0.029828850855745603,0.628112490322231,0.8333333333333334,4814298633.389999,-1.8073624227402574,0.25932616920880536,-0.19316378521403946,0
2014-08-31,ABT,1078.0,18.604,0.384,15.774,34.065,34.341,37.053,27.608,3.232,18.774,0.633,0.09,0.21,0.125,0.595,0.107,0.195,0.096,0.075,0.079,0.054,0.075,0.072,0.075,0.098,0.275,0.873,0.124,0.273,0.124,0.047,0.021,0.417,0.176,1.818,0.547,0.184,0.188,0.677,3.13,0.141,0.435,0.263,0.772,0.754,1.568,1.839,152.75,0.462,4.972,7.731,0.716,0.82,0.07,0.0,0.0,-0.038,2.691,2.08,00282410,75057256.0,42.24,0.002849002849002913,0.055736065983504224,0.06184012066365008,0.26732673267326734,0.010291971685971549,0.015700357064461056,0.013914132159786647,0.024028151447087018,0.042421812311077396,0.589783002393507,-0.41042809998945706,0.0016802934541125933,0.05288706313450131,0.049954266084057286,0.03278265358802268,-0.03192559074912027,2.573652858807292,6.30163394984098,-0.002849002849002913,0.42832973267359964,0.8333333333333334,4369914620.793333,-2.1516895926758277,-1.1936502004100735,0.5193079870563332,0
2014-09-30,ABT,1078.0,18.317,0.384,15.774,33.54,33.813,36.482,27.183,3.182,18.485,0.633,0.09,0.21,0.125,0.595,0.107,0.195,0.096,0.075,0.079,0.054,0.075,0.072,0.075,0.098,0.275,0.873,0.124,0.273,0.124,0.047,0.021,0.417,0.176,1.818,0.547,0.184,0.188,0.677,3.13,0.141,0.435,0.263,0.772,0.754,1.568,1.839,152.75,0.462,4.972,7.731,0.716,0.82,0.07,0.0,0.0,-0.038,2.65,2.12,00282410,96644430.0,41.59,-0.015388257575757569,0.0168704156479218,0.07997922617501962,0.25308827960228997,0.013048193881532,0.0068178957386843065,0.022748980787329797,0.01853823800714103,0.04313664367710703,0.8503800898201834,0.28760942179927285,-0.01308586785944884,0.03225867322367937,-0.04519138648139531,0.03278265358802268,-0.015388257575757569,4.314284137694812,5.867129614829213,0.015388257575757569,0.7038529700884067,0.8333333333333334,4184025302.86,-1.8811538064547086,-0.5283932781054478,0.5287361961840533,0
2014-10-31,ABT,1078.0,19.198,0.384,15.774,35.153,35.439,38.237,28.49,3.336,19.374,0.633,0.09,0.21,0.125,0.595,0.107,0.195,0.096,0.075,0.079,0.054,0.075,0.072,0.075,0.098,0.275,0.873,0.124,0.273,0.124,0.047,0.021,0.417,0.176,1.818,0.547,0.184,0.188,0.677,3.13,0.141,0.435,0.263,0.772,0.754,1.568,1.839,152.75,0.462,4.972,7.731,0.716,0.82,0.07,0.0,0.0,-0.038,2.777,2.02,00282410,129684410.0,43.59,0.048088482808367417,0.03490028490028507,0.12519359834796084,0.19261285909712744,0.020067528569276405,0.018609492044308052,0.03268155643118376,0.022805530167832922,0.0361841952160924,1.1912861119134945,0.34187153879432053,0.057287141712598945,-0.013188197908082344,-0.05234803724736592,0.048088482808367417,-0.015388257575757569,5.489615782953634,5.323121267361105,-0.048088482808367417,0.8799413309663612,0.8333333333333334,4280934589.6800003,-1.349125659831835,-0.6242163587737448,0.14765689066571316,1
2014-11-30,ABT,1078.0,20.861,0.365,16.133,34.238,34.504,43.637,35.047,3.367,16.5,0.787,0.079,0.211,0.132,0.59,0.117,0.164,0.099,0.065,0.083,0.054,0.066,0.063,0.066,0.106,0.279,0.869,0.127,0.274,0.128,0.046,0.021,0.37,0.178,1.784,0.537,0.19,0.188,0.731,3.092,0.145,0.434,0.264,0.77,0.671,1.509,1.781,148.004,0.472,5.123,7.8,0.728,0.838,0.067,0.0,0.0,-0.059,2.928,1.98,00282410,79725392.0,44.51,0.021105758201422242,0.053740530303030276,0.11247188202949254,0.1654883477350091,0.01812137933817633,0.01932271094634068,0.031856912343981976,0.021986994186237178,0.035056031282050544,0.771126452872432,-0.38523534170375606,0.016275208457045973,0.032634772101608034,-0.0019955356804739477,0.048088482808367417,-0.015388257575757569,5.1153823518038966,4.720681197581619,-0.021105758201422242,0.8241862978032468,0.8333333333333334,4406987491.173333,-1.190672313736928,-0.35498903249458247,0.30149528797249586,0
2014-12-31,ABT,1078.0,21.1,0.365,16.133,34.631,34.899,44.137,35.449,3.406,16.689,0.787,0.079,0.211,0.132,0.59,0.117,0.164,0.099,0.065,0.083,0.054,0.066,0.063,0.066,0.106,0.279,0.869,0.127,0.274,0.128,0.046,0.021,0.37,0.178,1.784,0.537,0.19,0.188,0.731,3.092,0.145,0.434,0.264,0.77,0.671,1.509,1.781,148.004,0.472,5.123,7.8,0.728,0.838,0.067,0.0,0.0,-0.059,2.962,1.95,00282410,110550758.0,45.02,0.01145809930352737,0.08247174801635015,0.10073349633251838,0.17453691625358747,0.016323656073717996,0.017075679048394018,0.018986529194563354,0.02202338935706613,0.034931344608026445,1.07162579436686,0.3866442701216195,0.01227879476807688,0.07101364871282279,0.06560133236842836,0.048088482808367417,-0.015388257575757569,4.573932499640359,4.996570221161277,-0.01145809930352737,0.7411963621521591,0.8333333333333334,4726171918.326667,-1.0158097069546874,0.004795441918639962,0.24014489251335325,1
2014-06-30,ADBE,12540.0,56.114,0.204,37.049,124.759,124.759,136.528,136.528,8.892,33.283,0.0,0.067,0.188,0.109,0.923,0.083,0.147,0.074,0.038,0.053,0.186,0.04,0.039,0.04,0.09,0.363,0.834,0.166,0.187,0.166,0.05,0.044,0.95,0.148,1.99,0.11,0.385,0.315,0.854,5.367,0.19,0.341,0.189,0.518,2.14,2.637,2.637,1.488,0.394,7.699,4.927,0.498,0.597,0.204,0.022,0.0,-0.079,5.161,0.0,00724F10,71938777.0,72.36,0.1211651688875115,0.10069972619409806,0.20843701464620312,0.588235294117647,0.035271262266005764,0.0485570039293937,0.09187611034158748,0.08998649023551024,0.07083786890378022,0.925995814043321,0.15427459988879377,0.11219843919768768,-0.020465442693413438,0.002819000063067234,0.15948639972968404,-0.06160632795862486,2.3163145278884345,8.303966553774407,-0.1211651688875115,0.39196175085498675,0.5,4980996483.5,1.922438042467595,0.4432652602433385,0.2280980688959586,0
2014-07-31,ADBE,12540.0,55.592,0.218,40.739,119.396,121.491,123.661,123.661,8.39,29.958,0.0,0.069,0.185,0.107,0.919,0.09,0.147,0.074,0.04,0.053,0.186,0.042,0.041,0.042,0.092,0.366,0.848,0.152,0.191,0.152,0.056,0.044,0.887,0.147,1.996,0.207,0.332,0.315,0.88,5.521,0.17,0.35,0.19,0.538,1.781,2.225,2.225,1.488,0.398,7.587,5.276,0.52,0.613,0.203,0.022,0.0,-0.084,4.929,0.0,00724F10,49807736.0,69.2499,-0.0429809286898839,0.12254660398768036,0.16995945261023815,0.4646763959390863,0.030025530515248516,0.022403308895314392,0.08217554380002641,0.09408291947984346,0.0749411987951206,0.6668543640058683,-0.3076371593028333,-0.028662019865874105,0.16552753267756426,0.08030973965248855,0.15948639972968404,-0.06160632795862486,1.8064857420442895,6.200546607340117,0.0429809286898839,0.31913901780738485,0.5,4225682854.6221337,1.7701662846506303,0.50332369999593,0.36050700825697396,0
