date,ticker,gvkey,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,cusip,volume,price,ret_1m,ret_3m,ret_6m,ret_12m,SMA_6,EMA_6,vol_3m,vol_6m,vol_12m,RVOL_6,vol_ROC,vol_mom,mom_reversal,mom_accel,max_ret_6m,min_ret_6m,sharpe_6m,sharpe_12m,reversal_1m,trend_consistency,up_down_ratio,avg_dollar_vol_3m,vol_regime,skew_6m,skew_12m,confirmed_mom
2016-09-30,AAL,1045.0,19.654,0.284,5.109,4.927,5.022,3.527,3.527,0.474,3.045,0.039,0.165,0.215,0.173,0.378,0.114,0.207,0.177,1.493,0.279,-0.649,1.493,0.334,1.493,0.178,0.307,0.192,0.808,0.894,0.808,0.051,0.046,0.178,0.433,2.485,0.096,0.431,0.146,0.027,1.604,4.205,0.907,0.834,9.755,0.551,0.723,0.788,2.656,0.81,25.498,14.326,1.675,8.716,0.0,0.003,0.261,0.008,4.408,1.09,02376R10,162069662.0,36.61,0.008539944903581231,0.2931826209819852,-0.10729090465740065,-0.057172289466907,-0.010335900670506474,0.018258644559885004,0.13783899005455805,0.14652092843468623,0.12259939475979927,0.7618787663373043,-0.10643981353460086,0.006506402687729018,0.284642676078404,0.6028631866976644,0.25397386082656315,-0.15410875396244816,-0.7322565165509929,-0.4663341901395257,-0.008539944903581231,-0.07054214562333903,0.5,7107901434.273334,1.4787864153675068,1.346518206228009,0.9043423744426227,0
2016-10-31,AAL,1045.0,21.753,0.284,5.109,5.464,5.569,3.911,3.911,0.524,3.371,0.039,0.165,0.215,0.173,0.378,0.114,0.207,0.177,1.493,0.279,-0.649,1.493,0.334,1.493,0.178,0.307,0.192,0.808,0.894,0.808,0.051,0.046,0.178,0.433,2.485,0.096,0.431,0.146,0.027,1.604,4.205,0.907,0.834,9.755,0.551,0.723,0.788,2.656,0.81,25.498,14.326,1.675,8.716,0.0,0.003,0.261,0.008,4.878,0.985,02376R10,176327327.0,40.6,0.10898661567877643,0.14366197183098595,0.17036609974055938,-0.12159238424924268,0.03351332760303096,0.044180922022425406,0.05440472785074877,0.13369563417697838,0.11310187173874738,0.8489192434948797,0.08797244853882646,0.09252083533309408,0.03467535615220951,0.12031230333862486,0.25397386082656315,-0.11281729865246004,1.274283193982526,-1.075069602120356,-0.10898661567877643,0.2506688255703847,0.6666666666666666,6558726581.173332,0.8584598927655919,0.8193371115904865,0.9547442712085104,0
2016-11-30,AAL,1045.0,18.515,0.231,5.241,7.325,7.419,4.999,4.999,0.601,3.928,0.043,0.142,0.206,0.162,0.371,0.101,0.186,0.167,1.231,0.25,-0.649,1.231,0.279,1.231,0.165,0.297,0.192,0.808,0.892,0.808,0.051,0.046,0.164,0.441,2.678,0.094,0.442,0.146,0.053,1.563,4.207,0.905,0.834,9.525,0.509,0.672,0.737,2.301,0.798,25.941,14.239,1.614,8.404,0.0,0.003,0.261,-0.009,5.48,0.861,02376R10,148290298.0,46.44,0.1438423645320197,0.2793388429752066,0.4553431526167344,0.12554532234609783,0.07084344975934768,0.0726556198823095,0.07025098060436696,0.12670214935245977,0.11568111682781854,0.7475398683263771,-0.15900558057004965,0.10752790224202075,0.1354964784431869,0.1417644148962347,0.25397386082656315,-0.11281729865246004,3.593807642126589,1.0852706629117466,-0.1438423645320197,0.5591337646709964,0.8333333333333334,6659620413.713333,0.516611436060524,0.005368824219784311,0.541359635671746,0
2016-12-31,AAL,1045.0,18.226,0.231,5.241,7.364,7.458,5.026,5.026,0.592,3.867,0.043,0.142,0.206,0.162,0.371,0.101,0.186,0.167,1.231,0.25,-0.649,1.231,0.279,1.231,0.165,0.297,0.192,0.808,0.892,0.808,0.051,0.046,0.164,0.441,2.678,0.094,0.442,0.146,0.053,1.563,4.207,0.905,0.834,9.525,0.509,0.672,0.737,2.301,0.798,25.941,14.239,1.614,8.404,0.0,0.003,0.261,-0.009,5.394,0.857,02376R10,122706332.0,46.69,0.0053832902670112315,0.27533460803059273,0.6492405510420347,0.10247933884297522,0.09054354791259289,0.05343495427793856,0.07201792312892163,0.09848083267596482,0.1156650870873408,0.7087137982425681,-0.1725262295986485,0.0038152120921757784,0.2699513177635815,-0.01784801295139249,0.25397386082656315,0.0053832902670112315,6.592557489620902,0.8860006197513275,-0.0053832902670112315,0.9194027452074023,1.0,6591549852.133332,-0.527617131495898,0.9546168281825722,0.5959824416251491,0
2016-06-30,AAP,145977.0,27.751,0.26,10.926,21.156,21.295,24.714,24.714,1.228,17.939,0.037,0.05,0.127,0.099,0.48,0.079,0.077,0.15,0.199,0.258,0.371,0.208,0.143,0.208,0.151,0.564,0.654,0.346,0.347,0.346,0.048,0.048,0.018,0.158,1.059,0.0,0.224,0.122,0.597,4.084,0.486,0.703,0.649,2.362,0.027,0.214,1.3,96.563,1.176,15.083,1.666,2.584,3.954,0.0,0.011,0.0,-0.022,3.871,0.148,00751Y10,26779119.0,161.63,0.050637025481019116,0.008045403517525251,0.07388213407747002,0.014690187707954161,0.012728679811619034,0.009975526002287537,0.04148210666729984,0.043808718909643725,0.07747460935390527,1.2480755309080407,-0.055469101995269,0.06319883246082691,-0.042591621963493864,-0.05726587148081386,0.08016707087038544,-0.02644380691031567,1.6864710020362215,0.1896129303582435,-0.050637025481019116,0.2905512904376904,0.5,3562703253.3033333,-1.1233548776406586,0.8292573490080511,-1.1697069576896804,1
2016-07-31,AAP,145977.0,29.164,0.26,10.926,22.233,22.379,25.972,25.972,1.291,18.853,0.037,0.05,0.127,0.099,0.48,0.079,0.077,0.15,0.199,0.258,0.371,0.208,0.143,0.208,0.151,0.564,0.654,0.346,0.347,0.346,0.048,0.048,0.018,0.158,1.059,0.0,0.224,0.122,0.597,4.084,0.486,0.703,0.649,2.362,0.027,0.214,1.3,96.563,1.176,15.083,1.666,2.584,3.954,0.0,0.011,0.0,-0.022,4.068,0.141,00751Y10,16241021.0,169.86,0.050918765080740114,0.0881486226777708,0.11713252219664594,-0.024969863957292837,0.01950982761165687,0.021673594310416842,0.03767571362645091,0.04641629900063583,0.07388253447876664,0.7862636276421777,-0.393519219209564,0.04003557294744257,0.03722985759703068,0.06151264766955,0.08016707087038544,-0.02644380691031567,2.5235213646620425,-0.33796707345589255,-0.050918765080740114,0.42032277522578043,0.5,3816214837.4900002,-0.9479670000792341,0.2013081593911859,-1.3415199427671574,0
2016-08-31,AAP,145977.0,26.739,0.269,11.329,21.678,21.798,25.425,25.425,1.212,21.006,0.039,0.048,0.123,0.096,0.477,0.077,0.075,0.143,0.172,0.245,0.371,0.187,0.131,0.187,0.142,0.55,0.676,0.324,0.324,0.324,0.05,0.05,0.018,0.148,1.039,0.0,0.214,0.122,0.532,4.028,0.424,0.691,0.635,2.238,0.026,0.215,1.322,102.064,1.153,14.882,1.641,2.524,3.732,0.0,0.011,0.0,-0.011,3.627,0.152,00751Y10,25963407.0,157.38,-0.07347227128223255,0.023010920436817406,0.06022635408245747,-0.10196861626248221,0.011221480742794165,-0.00551093871605441,0.07173600542698824,0.05854078506978007,0.07685298683663865,1.238882088717782,0.59863145303488,-0.09102348090897178,0.09648319171904995,-0.013367414243861786,0.08016707087038544,-0.07347227128223255,1.0287930715426556,-1.3268009541285652,0.07347227128223255,0.1916865434827747,0.5,3724376608.23,-0.5003301589114776,-0.3385393385911824,-0.9785026523685952,1
2016-09-30,AAP,145977.0,25.336,0.269,11.329,20.54,20.654,24.09,24.09,1.148,19.903,0.039,0.048,0.123,0.096,0.477,0.077,0.075,0.143,0.172,0.245,0.371,0.187,0.131,0.187,0.142,0.55,0.676,0.324,0.324,0.324,0.05,0.05,0.018,0.148,1.039,0.0,0.214,0.122,0.532,4.028,0.424,0.691,0.635,2.238,0.026,0.215,1.322,102.064,1.153,14.882,1.641,2.524,3.732,0.0,0.011,0.0,-0.011,3.437,0.161,00751Y10,23733390.0,149.12,-0.05248443258355562,-0.07739899771082093,-0.0699763003617313,-0.2132116287658946,-0.01088710316619601,-0.018931936963911898,0.066590590661516,0.05197562829416946,0.07259185628546579,1.0637270480521412,-0.08589076926614447,-0.055829110540797235,-0.02491456512726531,-0.08544440122834618,0.050918765080740114,-0.07347227128223255,-1.3463290903513931,-2.9371287590090662,0.05248443258355562,-0.2094655422841191,0.3333333333333333,3461314645.84,-0.7454337927691792,0.3163224573958194,-0.8225992338257955,0
2016-10-31,AAP,145977.0,23.8,0.269,11.329,19.295,19.402,22.63,22.63,1.078,18.697,0.039,0.048,0.123,0.096,0.477,0.077,0.075,0.143,0.172,0.245,0.371,0.187,0.131,0.187,0.142,0.55,0.676,0.324,0.324,0.324,0.05,0.05,0.018,0.148,1.039,0.0,0.214,0.122,0.532,4.028,0.424,0.691,0.635,2.238,0.026,0.215,1.322,102.064,1.153,14.882,1.641,2.524,3.732,0.0,0.011,0.0,-0.011,3.229,0.171,00751Y10,18406881.0,140.08,-0.060622317596566444,-0.17532085246673734,-0.10262652146060203,-0.29405835811117265,-0.016583521613904473,-0.030843474287527484,0.010581712648483302,0.05575699975273528,0.0705591176239228,0.7918323969878484,-0.2244310231281751,-0.048002715053447824,-0.1146985348701709,-0.26346947514450814,0.050918765080740114,-0.07347227128223255,-1.8406033666753647,-4.167545853938985,0.060622317596566444,-0.29742492758661987,0.3333333333333333,3401226666.98,-0.7460106855871897,0.5114895949833238,-0.5431642012937853,0
2016-11-30,AAP,145977.0,28.591,0.301,10.917,24.108,24.211,27.823,27.823,1.313,21.591,0.039,0.047,0.121,0.094,0.475,0.076,0.075,0.139,0.156,0.235,0.371,0.176,0.124,0.176,0.136,0.541,0.697,0.303,0.303,0.303,0.052,0.052,0.018,0.139,1.01,0.0,0.205,0.122,0.52,3.959,0.373,0.68,0.622,2.126,0.027,0.219,1.349,106.03,1.139,14.682,1.612,2.48,3.56,0.0,0.011,0.0,-0.015,3.775,0.141,00751Y10,31932570.0,169.72,0.21159337521416322,0.07840894649891994,0.10322412896515853,0.04295458735328461,0.021095024052261307,0.038424196998669856,0.15486806059576405,0.10870735107122102,0.08251872100333035,1.3392999968655717,0.7348169958832242,0.2833870067611045,-0.13318442871524327,0.055398026062102534,0.21159337521416322,-0.07347227128223255,0.94955978549721,0.52054354249566,-0.21159337521416322,0.1940533353484129,0.5,3845718262.56,1.3791514647815915,1.2086791009652436,1.471667863670136,1
2016-12-31,AAP,145977.0,28.49,0.301,10.917,24.023,24.126,27.725,27.725,1.309,21.515,0.039,0.047,0.121,0.094,0.475,0.076,0.075,0.139,0.156,0.235,0.371,0.176,0.124,0.176,0.136,0.541,0.697,0.303,0.303,0.303,0.052,0.052,0.018,0.139,1.01,0.0,0.205,0.122,0.52,3.959,0.373,0.68,0.622,2.126,0.027,0.219,1.349,106.03,1.139,14.682,1.612,2.48,3.56,0.0,0.011,0.0,-0.015,3.762,0.142,00751Y10,15385969.0,169.12,-0.0035352345038887067,0.13412017167381984,0.04634040710264187,0.12364626935087375,0.01206631405477667,0.026435787997938838,0.1435505933969378,0.10801042083745668,0.07858324508855727,0.7011510228846111,-0.5181731692751319,-0.002478733288538537,0.13765540617770855,0.21151916938464077,0.21159337521416322,-0.07347227128223255,0.42903644614420006,1.5734431584179798,0.0035352345038887067,0.1117143509044844,0.3333333333333333,3533368916.0533333,1.3261607983593786,1.5997428497739734,1.5518737789705983,0
2016-06-30,AAPL,1690.0,12.687,0.257,8.895,2.661,2.676,2.656,2.656,2.271,7.635,0.235,0.223,0.343,0.292,0.448,0.301,0.275,0.279,0.34,0.364,0.264,0.404,0.262,0.404,0.679,0.35,0.693,0.307,0.36,0.307,0.019,0.016,0.258,0.225,0.839,0.146,0.339,0.475,0.828,7.388,0.374,0.567,0.431,1.307,0.585,1.085,1.117,39.43586206896551,0.781,9.588,4.161,1.249,1.802,0.04,0.008,0.0,-0.059,3.361,2.38,03783310,777967010.0,95.6,-0.042659723613058365,-0.12285530782640608,-0.09177275318259559,-0.23779150886984257,-0.012000510358455693,-0.014218875757638125,0.10265038429372711,0.09662776204835469,0.07903348248603266,0.8704265304427433,-0.13481751710278622,-0.037132155214160766,-0.08019558421334771,-0.15829137090829848,0.12721067328575852,-0.13992109367831906,-0.9497555488936033,-3.008743906886132,0.042659723613058365,-0.1241931935922346,0.3333333333333333,81825011279.66667,1.2086295718226594,0.26092306104247703,0.4522604549599659,0
2016-07-31,AAPL,1690.0,13.817,0.257,8.895,2.901,2.917,2.895,2.895,2.474,8.316,0.235,0.223,0.343,0.292,0.448,0.301,0.275,0.279,0.34,0.364,0.264,0.404,0.262,0.404,0.679,0.35,0.693,0.307,0.36,0.307,0.019,0.016,0.258,0.225,0.839,0.146,0.339,0.475,0.828,7.388,0.374,0.567,0.431,1.307,0.585,1.085,1.117,39.43586206896551,0.781,9.588,4.161,1.249,1.802,0.04,0.008,0.0,-0.059,3.66,2.19,03783310,679713560.0,104.21,0.09006276150627612,0.11169191380413901,0.07057735771522489,-0.1408903544929926,0.01555032610387667,0.015575877746337374,0.07057098737612108,0.09853702183983554,0.08489226058812993,0.8538161879704221,-0.12629513685933802,0.07689704370737796,0.021629152297862886,0.14867568203919146,0.12721067328575852,-0.13992109367831906,0.7162521902675629,-1.6596372097634138,-0.09006276150627612,0.1578120163724102,0.5,78333374021.8,1.0850096992806602,-0.638805743086306,0.16306990670157337,0
2016-08-31,AAPL,1690.0,13.661,0.293,8.867,3.095,3.113,3.091,3.091,2.602,9.05,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.245,0.995,0.162,0.355,0.475,0.804,7.386,0.41,0.578,0.45,1.367,0.664,1.14,1.17,39.43586206896551,0.736,9.368,4.059,1.173,1.742,0.044,0.008,0.0,-0.052,3.784,2.15,03783310,629066710.0,106.1,0.018136455234622373,0.06248748247546554,0.09732133622918604,-0.059063497694217926,0.019686006113016703,0.0163074713144188,0.06643897820884825,0.09793641460875528,0.08291885565738895,0.8210029194260582,-0.07451204886952678,0.014890082695664983,0.044351027240843166,0.029702292693688737,0.12721067328575852,-0.13992109367831906,0.9937196150989761,-0.7123047855153889,-0.018136455234622373,0.2010080335456432,0.6666666666666666,70650191391.53333,0.9140970869847658,-0.8372802081078925,-0.09857927850689822,0
2016-09-30,AAPL,1690.0,14.556,0.293,8.867,3.298,3.317,3.294,3.294,2.772,9.643,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.245,0.995,0.162,0.355,0.475,0.804,7.386,0.41,0.578,0.45,1.367,0.664,1.14,1.17,39.43586206896551,0.736,9.368,4.059,1.173,1.742,0.044,0.008,0.0,-0.052,4.031,2.02,03783310,966954540.0,113.05,0.06550424128180965,0.18253138075313813,0.03725112395632624,0.024932003626473298,0.009401600779025224,0.0303636913051019,0.036560957328164896,0.0870182155609054,0.08481934472450753,1.20360984666607,0.5371255935638368,0.07884154980517617,0.11702713947132848,0.3053866885795442,0.09006276150627612,-0.13992109367831906,0.4280842087626308,0.2939424220671855,-0.06550424128180965,0.10804175560742105,0.6666666666666666,82297046255.2,0.28647201255409477,-1.181031670133023,-0.3456722884835539,1
2016-10-31,AAPL,1690.0,14.467,0.293,8.867,3.312,3.332,3.308,3.308,2.755,9.584,0.252,0.218,0.334,0.284,0.444,0.292,0.268,0.253,0.32,0.326,0.264,0.38,0.239,0.38,0.603,0.327,0.673,0.327,0.39,0.327,0.02,0.017,0.285,0.245,0.995,0.162,0.355,0.475,0.804,7.386,0.41,0.578,0.45,1.367,0.664,1.14,1.17,39.43586206896551,0.736,9.368,4.059,1.173,1.742,0.044,0.008,0.0,-0.052,4.007,2.01,03783310,679225090.0,113.54,0.004334365325077583,0.08953075520583442,0.21122253040324313,-0.049874476987447625,0.033444177279591335,0.022926741025094954,0.032083117485278895,0.04923613730473155,0.08120274000613888,0.8798022557717965,-0.29756254104768975,0.003813384390342313,0.08519638988075684,-0.022161158598304587,0.09006276150627612,-0.042659723613058365,4.289989872600034,-0.6141969714775283,-0.004334365325077583,0.6792607850733525,0.8333333333333334,84392468465.53334,-1.6296330138884276,-0.5587199823155515,-0.1978159769435467,0
