date,ticker,gvkey,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,cusip,volume,price,ret_1m,ret_3m,ret_6m,ret_12m,SMA_6,EMA_6,vol_3m,vol_6m,vol_12m,RVOL_6,vol_ROC,vol_mom,mom_reversal,mom_accel,max_ret_6m,min_ret_6m,sharpe_6m,sharpe_12m,reversal_1m,trend_consistency,up_down_ratio,avg_dollar_vol_3m,vol_regime,skew_6m,skew_12m,confirmed_mom
2017-09-30,AAL,1045.0,10.972,0.151,6.305,8.572,8.603,10.867,10.867,0.55,4.05,0.093,0.054,0.177,0.131,0.344,0.087,0.101,0.143,0.559,0.195,0.378,0.559,0.127,0.559,0.13,0.274,0.147,0.853,0.927,0.853,0.048,0.044,0.15,0.466,3.304,0.079,0.463,0.137,-0.041,1.523,5.82,0.926,0.872,12.575,0.486,0.643,0.719,5.281,0.795,26.57,15.482,1.582,10.797,0.0,0.003,0.304,-0.066,6.136,0.842,02376R10,131243476.0,47.49,0.061466249441215925,-0.05624006359300471,0.12269503546099303,0.29718656104889374,0.02228613645498236,0.009089525611185497,0.08873739627838674,0.08202877232025807,0.08224502766029416,1.0284437740796695,0.06833859888319727,0.06321458155384647,-0.11770631303422063,-0.2458381723400498,0.13585171281088693,-0.11300555114988098,1.4957560864371475,3.6134289148323546,-0.061466249441215925,0.2716868218869894,0.8333333333333334,5782530195.1466675,-0.37913819673944754,-0.5204580453629508,-0.1647754219720031,1
2017-10-31,AAL,1045.0,10.783,0.151,6.305,8.451,8.482,10.714,10.714,0.541,3.98,0.093,0.054,0.177,0.131,0.344,0.087,0.101,0.143,0.559,0.195,0.378,0.559,0.127,0.559,0.13,0.274,0.147,0.853,0.927,0.853,0.048,0.044,0.15,0.466,3.304,0.079,0.463,0.137,-0.041,1.523,5.82,0.926,0.872,12.575,0.486,0.643,0.719,5.281,0.795,26.57,15.482,1.582,10.797,0.0,0.003,0.304,-0.066,6.031,0.854,02376R10,118392861.0,46.82,-0.014108233312276286,-0.07176843774781916,0.09854528390427042,0.15320197044334982,0.01867392893288115,0.0024615944901964166,0.0874953247516971,0.08327442323185955,0.07840172496599007,0.9498938743830756,-0.09791431461324596,-0.013401324401698493,-0.05766020443554287,-0.25525037111243676,0.13585171281088693,-0.11300555114988098,1.1833799632558544,1.9540637723188794,0.014108233312276286,0.22424567121753158,0.6666666666666666,5757378328.246667,-0.1534458705482443,-0.3254917425908703,0.13601943475759826,0
2017-11-30,AAL,1045.0,10.294,0.173,6.781,9.581,9.617,11.688,11.688,0.578,4.897,0.094,0.052,0.168,0.121,0.337,0.083,0.099,0.135,0.561,0.18,0.378,0.561,0.124,0.561,0.119,0.269,0.142,0.858,0.938,0.858,0.048,0.044,0.143,0.47,3.505,0.085,0.462,0.137,-0.221,1.501,6.038,0.929,0.876,13.065,0.459,0.614,0.693,6.148,0.798,26.821,15.885,1.593,11.218,0.0,0.003,0.304,-0.053,6.119,0.792,02376R10,72793758.0,50.49,0.07838530542503208,0.1285203397407242,0.04296632927081201,0.08720930232558155,0.009096194368572008,0.02415408332872089,0.049249046703111275,0.06922075595472059,0.07047838855727728,0.6331132929580863,-0.38515078202223696,0.04962677883716741,0.050135034315692106,0.20433112263681996,0.07838530542503208,-0.11300555114988098,0.6207145339313774,1.2373906967907924,-0.07838530542503208,0.13140848063725433,0.6666666666666666,5150421089.56,-1.3321117233783244,-1.2020229062618644,-0.12391600513134891,0
2017-12-31,AAL,1045.0,10.541,0.173,6.781,9.873,9.91,12.044,12.044,0.592,5.014,0.094,0.052,0.168,0.121,0.337,0.083,0.099,0.135,0.561,0.18,0.378,0.561,0.124,0.561,0.119,0.269,0.142,0.858,0.938,0.858,0.048,0.044,0.143,0.47,3.505,0.085,0.462,0.137,-0.221,1.501,6.038,0.929,0.876,13.065,0.459,0.614,0.693,6.148,0.798,26.821,15.885,1.593,11.218,0.0,0.003,0.304,-0.053,6.267,0.769,02376R10,79309835.0,52.03,0.030501089324618702,0.09559907348915564,0.03398251192368851,0.1143713857357036,0.007603932901260786,0.025967513613263125,0.04625643113093158,0.06852844287624137,0.0707250585063212,0.7482294374413337,0.08951422730503888,0.02282181290670732,0.06509798416453694,0.15183913708216035,0.07838530542503208,-0.11300555114988098,0.49588915926572374,1.6171267744583262,-0.030501089324618702,0.11096024631689173,0.6666666666666666,4448333769.496667,-1.3288830846735993,-1.1577533466064303,-0.2262323328940608,0
2017-06-30,AAP,145977.0,19.569,0.317,12.567,19.728,19.795,21.16,21.16,0.908,18.69,0.044,0.043,0.106,0.079,0.468,0.069,0.07,0.12,0.126,0.192,0.378,0.147,0.107,0.147,0.112,0.528,0.727,0.273,0.273,0.273,0.055,0.055,0.022,0.129,1.075,0.0,0.196,0.093,0.488,3.828,0.324,0.656,0.594,1.91,0.032,0.233,1.4,115.499,1.129,14.207,1.602,2.389,3.284,0.0,0.01,0.0,-0.006,2.481,0.206,00751Y10,35867267.0,116.59,-0.12751627628526518,-0.21361122352623763,-0.31060785241248823,-0.27866113963991834,-0.059549079027807574,-0.06170033537362358,0.0453844549816452,0.03494513166255591,0.08518608495048755,1.3545665513718192,-0.01226792276178268,-0.17272928261150777,-0.08609494724097244,-0.09026685266531043,-0.028855250709555302,-0.12751627628526518,-8.88844418764368,-3.2712049133597785,0.12751627628526518,-1.7040736776394825,0.0,3936276337.6733336,-1.2044965050261023,-1.9436471831328188,2.1270629417722065,0
2017-07-31,AAP,145977.0,18.8,0.317,12.567,18.953,19.017,20.328,20.328,0.873,17.956,0.044,0.043,0.106,0.079,0.468,0.069,0.07,0.12,0.126,0.192,0.378,0.147,0.107,0.147,0.112,0.528,0.727,0.273,0.273,0.273,0.055,0.055,0.022,0.129,1.075,0.0,0.196,0.093,0.488,3.828,0.324,0.656,0.594,1.91,0.032,0.233,1.4,115.499,1.129,14.207,1.602,2.389,3.284,0.0,0.01,0.0,-0.006,2.384,0.214,00751Y10,39625697.0,112.01,-0.03928295737198728,-0.21197411003236233,-0.31801022893326836,-0.3405745908395149,-0.061287030138212906,-0.055295370230298915,0.04616079109320142,0.03333554523427522,0.08191610644626737,1.310937265170948,0.10478718660108677,-0.05149749270505994,-0.17269115266037505,-0.07741492834702368,-0.03928295737198728,-0.12751627628526518,-9.539673843591252,-4.157602278898763,0.03928295737198728,-1.8384889074860038,0.0,4490903876.456666,-1.1772175635853195,-2.1709138706318267,2.6401119455061197,0
2017-08-31,AAP,145977.0,16.499,0.414,12.326,17.513,17.576,19.58,19.58,0.762,12.569,0.048,0.039,0.101,0.074,0.465,0.061,0.066,0.114,0.111,0.177,0.378,0.129,0.097,0.129,0.105,0.526,0.739,0.261,0.261,0.261,0.056,0.056,0.029,0.125,1.097,0.0,0.194,0.093,0.576,3.763,0.306,0.645,0.58,1.818,0.043,0.249,1.426,118.006,1.129,14.097,1.612,2.353,3.182,0.0,0.01,0.0,-0.024,2.027,0.245,00751Y10,64201339.0,97.9,-0.1259708954557629,-0.26738007932350516,-0.3748802758444544,-0.3779387469818274,-0.07453944517074101,-0.07548837743757433,0.050501328988415334,0.04114994253537686,0.08569052436238805,1.7674492467712377,0.6201945671769509,-0.22264716428838646,-0.14140918386774226,-0.1206461542867896,-0.03928295737198728,-0.12751627628526518,-9.110104480028555,-4.410508043847555,0.1259708954557629,-1.8114106746724856,0.0,4968516689.533334,-0.8826263403439096,-0.8240266283850873,2.356093996068822,0
2017-09-30,AAP,145977.0,16.718,0.414,12.326,17.746,17.81,19.84,19.84,0.772,12.736,0.048,0.039,0.101,0.074,0.465,0.061,0.066,0.114,0.111,0.177,0.378,0.129,0.097,0.129,0.105,0.526,0.739,0.261,0.261,0.261,0.056,0.056,0.029,0.125,1.097,0.0,0.194,0.093,0.576,3.763,0.306,0.645,0.58,1.818,0.043,0.249,1.426,118.006,1.129,14.097,1.612,2.353,3.182,0.0,0.01,0.0,-0.024,2.054,0.242,00751Y10,36523312.0,99.2,0.01327885597548506,-0.14915515910455446,-0.33090516659921754,-0.33476394849785407,-0.06344010962988501,-0.05012631074812879,0.07031836662074308,0.054752325738886255,0.08661279241859607,0.944362864260532,-0.43111292429586245,0.01254005846311215,-0.16243401508003952,0.06445606442168317,0.01327885597548506,-0.12751627628526518,-6.043673252845983,-3.865063567976814,-0.01327885597548506,-1.1586742439477509,0.16666666666666666,4782299319.823333,-0.5097694430178269,-0.05666612192382418,2.073962930526669,0
2017-10-31,AAP,145977.0,13.776,0.414,12.326,14.623,14.675,16.348,16.348,0.636,10.494,0.048,0.039,0.101,0.074,0.465,0.061,0.066,0.114,0.111,0.177,0.378,0.129,0.097,0.129,0.105,0.526,0.739,0.261,0.261,0.261,0.056,0.056,0.029,0.125,1.097,0.0,0.194,0.093,0.576,3.763,0.306,0.645,0.58,1.818,0.043,0.249,1.426,118.006,1.129,14.097,1.612,2.353,3.182,0.0,0.01,0.0,-0.024,1.693,0.294,00751Y10,42984229.0,81.74,-0.17600806451612916,-0.27024372823855025,-0.4249331644857183,-0.41647629925756724,-0.08589498130257861,-0.08609252611041461,0.09808478460872405,0.06948982752757969,0.09617947733427394,1.009356729773943,0.17689844228803775,-0.17765492441384131,-0.09423566372242109,-0.05826961820618792,0.01327885597548506,-0.17600806451612916,-6.11504128884285,-4.330199235852514,0.17600806451612916,-1.2360799322532194,0.16666666666666666,4473984838.986667,-0.1286311037708768,0.2021423615630231,1.4988320603518217,0
2017-11-30,AAP,145977.0,17.099,0.499,11.865,18.879,18.949,21.174,21.174,0.792,15.156,0.05,0.038,0.097,0.071,0.464,0.058,0.064,0.109,0.103,0.165,0.378,0.119,0.092,0.119,0.099,0.52,0.745,0.255,0.255,0.255,0.056,0.056,0.041,0.125,1.145,0.0,0.197,0.093,0.561,3.722,0.299,0.634,0.568,1.736,0.061,0.271,1.463,121.037,1.12,14.038,1.638,2.283,3.064,0.0,0.01,0.0,-0.017,2.039,0.238,00751Y10,47159698.0,101.0,0.23562515292390507,0.03166496424923393,-0.24418169572700743,-0.40490219184539245,-0.03664569745495907,0.005826810756533872,0.20603774724384372,0.14985937047035733,0.10196529917456243,1.062308717224651,0.09713955785969786,0.2503066539484558,-0.20396018867467114,0.2990450435727391,0.23562515292390507,-0.17600806451612916,-1.6294055884567282,-3.97098027587021,-0.23562515292390507,-0.24453390762246466,0.3333333333333333,3966590975.6200004,1.790159984787175,1.4385736447095696,1.7021634915481307,0
2017-12-31,AAP,145977.0,16.878,0.499,11.865,18.634,18.704,20.899,20.899,0.782,14.959,0.05,0.038,0.097,0.071,0.464,0.058,0.064,0.109,0.103,0.165,0.378,0.119,0.092,0.119,0.099,0.52,0.745,0.255,0.255,0.255,0.056,0.056,0.041,0.125,1.145,0.0,0.197,0.093,0.561,3.722,0.299,0.634,0.568,1.736,0.061,0.271,1.463,121.037,1.12,14.038,1.638,2.283,3.064,0.0,0.01,0.0,-0.017,2.013,0.241,00751Y10,26683586.0,99.69,-0.012970297029702982,0.0049395161290322065,-0.14495239728964748,-0.41053689687795647,-0.017554700912365367,0.00045620853189477133,0.20729323717246112,0.1431121379780656,0.10171341857383576,0.6225322637705584,-0.4341866650630375,-0.008074428371677546,0.01790981315873519,0.15409467523358666,0.23562515292390507,-0.17600806451612916,-1.012858862550596,-4.036211766689758,0.012970297029702982,-0.12266395541554921,0.3333333333333333,3645582354.933333,1.4266839420807071,1.1253788690874362,1.7400917337458544,0
2017-01-31,AAPL,1690.0,14.645,0.256,9.964,14.638,14.727,14.603,14.603,2.96,9.672,0.267,0.212,0.322,0.277,0.435,0.285,0.261,0.226,0.307,0.298,0.256,0.369,0.239,0.369,0.484,0.291,0.63,0.37,0.427,0.37,0.023,0.019,0.347,0.271,1.256,0.133,0.39,0.34,0.807,7.162,0.489,0.601,0.492,1.508,0.85,1.326,1.353,43.76155000000001,0.703,7.213,3.335,1.056,1.677,0.047,0.0,0.0,-0.066,4.127,1.88,03783310,558205310.0,121.35,0.047746503194612266,0.06878633080852548,0.16447557815948577,0.24666118758989097,0.026179688451002936,0.026749893090302967,0.04298348910215528,0.03409742574572438,0.0705174676035962,0.805242176721236,-0.07978651448043195,0.03844749816325703,0.02103982761391321,-0.020744424397308947,0.06550424128180965,-0.026598555575127802,4.823694884946265,3.4978735903629063,-0.047746503194612266,0.7677907606935904,0.8333333333333334,72494779717.09999,-1.232091629234619,-0.5811329914042579,-0.8696492896766042,0
2017-02-28,AAPL,1690.0,16.541,0.262,9.548,4.077,4.101,4.101,4.101,3.295,10.987,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.269,1.216,0.153,0.385,0.34,0.81,7.302,0.465,0.59,0.474,1.441,0.808,1.263,1.293,43.76155000000001,0.69,9.075,3.893,1.084,1.685,0.048,0.0,0.0,-0.065,4.511,1.66,03783310,573988990.0,136.99,0.1288833951380306,0.23950416214259884,0.2911404335532517,0.41679594580618473,0.04463751176823764,0.05593089367536801,0.0467842998434133,0.053389853960179263,0.076323368258128,0.8391227697853197,0.028275761117356524,0.10814899150756005,0.11062076700456824,0.19784534970150558,0.1288833951380306,-0.026598555575127802,5.453104137921005,5.460921803091393,-0.1288833951380306,0.8360673134923811,0.8333333333333334,72208619201.13333,-0.8050647839569964,0.3550591387365824,-0.9086121637661537,0
2017-03-31,AAPL,1690.0,17.212,0.262,9.548,4.276,4.301,4.301,4.301,3.429,11.432,0.272,0.207,0.32,0.271,0.433,0.28,0.256,0.228,0.297,0.286,0.256,0.352,0.214,0.352,0.512,0.299,0.643,0.357,0.422,0.357,0.024,0.02,0.328,0.269,1.216,0.153,0.385,0.34,0.81,7.302,0.465,0.59,0.474,1.441,0.808,1.263,1.293,43.76155000000001,0.69,9.075,3.893,1.084,1.685,0.048,0.0,0.0,-0.065,4.694,1.59,03783310,560029580.0,143.66,0.04868968537849461,0.24037299257468492,0.270765148164529,0.3181025782181852,0.0418350857843518,0.05386197701911847,0.04657452077382113,0.05250954330681325,0.07058386548654132,0.9088235672853683,-0.024319996103061126,0.04425033355568571,0.1916833071961903,0.21587056002271687,0.1288833951380306,-0.026598555575127802,5.156494060183467,4.506732183417185,-0.04868968537849461,0.7967139523554682,0.8333333333333334,75607605190.46667,-0.6871909202042245,0.5949669259288688,-1.0789835451151313,0
2017-06-30,ADBE,12540.0,112.165,0.134,27.396,53.374,53.985,53.985,53.985,11.342,28.689,0.0,0.213,0.323,0.269,0.901,0.261,0.267,0.161,0.175,0.18,0.186,0.181,0.147,0.181,0.268,0.441,0.795,0.205,0.205,0.205,0.037,0.037,0.874,0.151,0.96,0.0,0.366,0.416,0.923,6.407,0.25,0.413,0.214,0.704,1.705,2.088,2.088,39.60796428571429,0.489,7.986,5.535,0.662,0.833,0.166,0.023,0.0,-0.09,8.862,0.0,00724F10,75688742.0,141.44,-0.0029606654448048886,0.08691308691308697,0.3738708110733364,0.4765633155861779,0.05503030705119205,0.03473205814990599,0.03184449259399354,0.0409833358169304,0.0437518725009377,1.4568436343103484,0.5395544013304867,-0.004313226606586618,0.08987375235789186,-0.17709856923067213,0.10131131617289935,-0.0029606654448048886,9.122508054087893,10.892409589463037,0.0029606654448048886,1.342748362334595,0.8333333333333334,7588935285.259999,-0.7322303243510739,-0.1253422228742883,-0.002074838983151786,1
2017-07-31,ADBE,12540.0,110.274,0.116,27.753,50.34,50.865,50.865,50.865,11.075,27.921,0.0,0.221,0.328,0.278,0.901,0.271,0.271,0.17,0.189,0.195,0.186,0.195,0.159,0.195,0.285,0.457,0.799,0.201,0.201,0.201,0.038,0.038,0.878,0.147,0.886,0.0,0.355,0.416,0.927,6.34,0.244,0.415,0.211,0.711,1.66,2.038,2.038,39.60796428571429,0.507,7.871,5.873,0.693,0.867,0.167,0.023,0.0,-0.09,8.941,0.0,00724F10,35247521.0,146.49,0.03570418552036214,0.09533423059668023,0.29202681248897533,0.4969343960760271,0.044095785275769184,0.035009808827179176,0.03208080929029269,0.03438707211372937,0.04358198533599889,0.7099927029774213,-0.5343095938891413,0.025349711185209227,0.05963004507631808,-0.0842388863551633,0.09962818996112888,-0.0029606654448048886,8.492343038777669,11.402289093644326,-0.03570418552036214,1.2823361387072998,0.8333333333333334,7614351337.169999,-1.282931122812277,0.4919679588212254,-0.09671417335354235,0
