gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
12142,10104,2016-05-31,2016-08-31,2016-11-30,16.212,0.28,13.49,18.104,18.436,19.138,19.138,4.436,12.151,0.279,0.242,0.415,0.351,0.824,0.313,0.309,0.142,0.193,0.147,0.22,0.193,0.122,0.193,0.261,0.202,0.275,0.516,0.479,0.498,0.481,0.035,0.034,0.881,0.004,0.068,0.403,2.917,0.038,0.224,0.67,1.065,0.938,0.211,0.923,16.182,0.928,0.579,0.494,1.386,6.955,8.648,3.929,4.376,4.392,29.686,27.557,0.333,8.546,13.97,0.412,0.798,0.757,0.159,0.002,0.0,-0.041,3.479,,1.49%,ORCL,68389X10
12142,10104,2016-05-31,2016-08-31,2016-12-31,15.498,0.28,13.49,17.32,17.638,18.31,18.31,4.241,11.615,0.279,0.242,0.415,0.351,0.824,0.313,0.309,0.142,0.193,0.147,0.22,0.193,0.122,0.193,0.261,0.202,0.275,0.516,0.479,0.498,0.481,0.035,0.034,0.881,0.004,0.068,0.403,2.917,0.038,0.224,0.67,1.065,0.938,0.211,0.923,16.182,0.928,0.579,0.494,1.386,6.955,8.648,3.929,4.376,4.392,29.686,27.557,0.333,8.546,13.97,0.412,0.798,0.757,0.159,0.002,0.0,-0.041,3.325,,1.56%,ORCL,68389X10
12141,10107,2015-06-30,2015-09-30,2016-01-31,21.842,0.225,11.779,20.947,21.027,36.007,36.007,4.801,14.861,0.8,0.138,0.363,0.297,0.714,0.2,0.201,0.189,0.138,0.229,0.341,0.143,0.118,0.143,0.313,0.204,0.37,0.77,0.23,0.304,0.23,0.034,0.026,1.057,0.023,0.12,0.191,1.016,0.243,0.519,0.281,0.704,0.626,0.302,0.795,6.252,0.29,0.515,0.321,1.064,15.448,31.048,2.036,2.507,2.567,3.481,9.246,0.518,6.263,3.972,0.823,1.069,1.236,0.132,0.02,0.0,-0.096,5.473,52.651,2.61%,MSFT,59491810
12141,10107,2015-06-30,2015-12-31,2016-02-29,20.631,0.18,13.125,20.516,20.599,35.333,35.333,4.569,13.161,0.886,0.133,0.352,0.284,0.708,0.183,0.198,0.177,0.134,0.211,0.341,0.138,0.113,0.138,0.284,0.185,0.354,0.724,0.276,0.335,0.276,0.033,0.027,1.033,0.024,0.114,0.213,1.211,0.175,0.479,0.325,0.679,0.67,0.302,0.786,6.364,0.37,0.54,0.353,1.176,12.526,24.594,2.157,2.632,2.697,5.189,8.645,0.499,6.26,3.925,0.786,1.086,1.137,0.136,0.02,0.0,-0.107,5.096,,2.83%,MSFT,59491810
12141,10107,2015-06-30,2015-12-31,2016-03-31,22.284,0.18,13.125,22.27,22.36,38.354,38.354,4.935,14.215,0.886,0.133,0.352,0.284,0.708,0.183,0.198,0.177,0.134,0.211,0.341,0.138,0.113,0.138,0.284,0.185,0.354,0.724,0.276,0.335,0.276,0.033,0.027,1.033,0.024,0.114,0.213,1.211,0.175,0.479,0.325,0.679,0.67,0.302,0.786,6.364,0.37,0.54,0.353,1.176,12.526,24.594,2.157,2.632,2.697,5.189,8.645,0.499,6.26,3.925,0.786,1.086,1.137,0.136,0.02,0.0,-0.107,5.504,,2.61%,MSFT,59491810
12141,10107,2015-06-30,2015-12-31,2016-04-30,20.097,0.18,13.125,20.109,20.19,34.632,34.632,4.45,12.82,0.886,0.133,0.352,0.284,0.708,0.183,0.198,0.177,0.134,0.211,0.341,0.138,0.113,0.138,0.284,0.185,0.354,0.724,0.276,0.335,0.276,0.033,0.027,1.033,0.024,0.114,0.213,1.211,0.175,0.479,0.325,0.679,0.67,0.302,0.786,6.364,0.37,0.54,0.353,1.176,12.526,24.594,2.157,2.632,2.697,5.189,8.645,0.499,6.26,3.925,0.786,1.086,1.137,0.136,0.02,0.0,-0.107,4.964,,2.89%,MSFT,59491810
12141,10107,2015-06-30,2016-03-31,2016-05-31,21.996,0.178,14.708,22.65,22.845,40.769,40.769,4.795,13.152,1.019,0.121,0.342,0.27,0.7,0.169,0.192,0.168,0.125,0.198,0.341,0.129,0.101,0.129,0.254,0.17,0.342,0.693,0.307,0.369,0.307,0.033,0.028,1.005,0.024,0.112,0.232,1.387,0.167,0.463,0.341,0.638,0.68,0.302,0.764,6.442,0.43,0.565,0.383,1.3,10.154,20.513,2.169,2.635,2.698,6.248,8.783,0.489,6.194,3.871,0.779,1.124,1.099,0.137,0.02,0.0,-0.119,5.377,,2.72%,MSFT,59491810
12141,10107,2015-06-30,2016-03-31,2016-06-30,21.095,0.178,14.708,21.868,22.056,39.362,39.362,4.598,12.613,1.019,0.121,0.342,0.27,0.7,0.169,0.192,0.168,0.125,0.198,0.341,0.129,0.101,0.129,0.254,0.17,0.342,0.693,0.307,0.369,0.307,0.033,0.028,1.005,0.024,0.112,0.232,1.387,0.167,0.463,0.341,0.638,0.68,0.302,0.764,6.442,0.43,0.565,0.383,1.3,10.154,20.513,2.169,2.635,2.698,6.248,8.783,0.489,6.194,3.871,0.779,1.124,1.099,0.137,0.02,0.0,-0.119,5.157,,2.81%,MSFT,59491810
12141,10107,2015-06-30,2016-03-31,2016-07-31,23.32,0.178,14.708,24.222,24.431,43.6,43.6,5.083,13.943,1.019,0.121,0.342,0.27,0.7,0.169,0.192,0.168,0.125,0.198,0.341,0.129,0.101,0.129,0.254,0.17,0.342,0.693,0.307,0.369,0.307,0.033,0.028,1.005,0.024,0.112,0.232,1.387,0.167,0.463,0.341,0.638,0.68,0.302,0.764,6.442,0.43,0.565,0.383,1.3,10.154,20.513,2.169,2.635,2.698,6.248,8.783,0.489,6.194,3.871,0.779,1.124,1.099,0.137,0.02,0.0,-0.119,5.701,,2.54%,MSFT,59491810
12141,10107,2016-06-30,2016-06-30,2016-08-31,24.901,0.184,16.71,25.767,26.0,27.362,27.362,5.248,13.436,0.674,0.197,0.318,0.25,0.685,0.231,0.274,0.147,0.215,0.176,0.15,0.221,0.163,0.221,0.226,0.143,0.302,0.634,0.366,0.48,0.366,0.038,0.029,0.931,0.016,0.131,0.281,2.005,0.237,0.488,0.341,0.458,0.561,0.274,0.75,6.63,0.565,0.628,0.46,1.69,13.912,16.366,1.908,2.315,2.353,20.849,10.441,0.461,4.716,3.892,0.751,1.185,1.062,0.141,0.019,0.0,-0.089,6.094,70.781,2.51%,MSFT,59491810
12141,10107,2016-06-30,2016-06-30,2016-09-30,24.921,0.184,16.71,25.83,26.063,27.429,27.429,5.252,13.447,0.674,0.197,0.318,0.25,0.685,0.231,0.274,0.147,0.215,0.176,0.15,0.221,0.163,0.221,0.226,0.143,0.302,0.634,0.366,0.48,0.366,0.038,0.029,0.931,0.016,0.131,0.281,2.005,0.237,0.488,0.341,0.458,0.561,0.274,0.75,6.63,0.565,0.628,0.46,1.69,13.912,16.366,1.908,2.315,2.353,20.849,10.441,0.461,4.716,3.892,0.751,1.185,1.062,0.141,0.019,0.0,-0.089,6.099,76.485,2.50%,MSFT,59491810
12141,10107,2016-06-30,2016-06-30,2016-10-31,25.91,0.184,16.71,26.87,27.113,28.533,28.533,5.461,13.98,0.674,0.197,0.318,0.25,0.685,0.231,0.274,0.147,0.215,0.176,0.15,0.221,0.163,0.221,0.226,0.143,0.302,0.634,0.366,0.48,0.366,0.038,0.029,0.931,0.016,0.131,0.281,2.005,0.237,0.488,0.341,0.458,0.561,0.274,0.75,6.63,0.565,0.628,0.46,1.69,13.912,16.366,1.908,2.315,2.353,20.849,10.441,0.461,4.716,3.892,0.751,1.185,1.062,0.141,0.019,0.0,-0.089,6.341,76.702,2.40%,MSFT,59491810
12141,10107,2016-06-30,2016-09-30,2016-11-30,25.566,0.16,16.643,25.643,26.087,27.391,27.391,5.394,12.915,0.645,0.202,0.336,0.256,0.696,0.242,0.274,0.16,0.227,0.183,0.15,0.233,0.165,0.233,0.229,0.152,0.315,0.615,0.385,0.462,0.385,0.031,0.026,0.967,0.019,0.101,0.288,1.893,0.166,0.433,0.389,0.569,0.707,0.274,0.748,6.755,0.61,0.617,0.458,1.613,13.273,15.523,2.234,2.648,2.699,2.517,10.048,0.452,6.187,3.83,0.727,1.182,0.997,0.14,0.019,0.0,-0.099,6.513,,2.59%,MSFT,59491810
12141,10107,2016-06-30,2016-09-30,2016-12-31,26.21,0.16,16.643,26.443,26.9,28.245,28.245,5.53,13.24,0.645,0.202,0.336,0.256,0.696,0.242,0.274,0.16,0.227,0.183,0.15,0.233,0.165,0.233,0.229,0.152,0.315,0.615,0.385,0.462,0.385,0.031,0.026,0.967,0.019,0.101,0.288,1.893,0.166,0.433,0.389,0.569,0.707,0.274,0.748,6.755,0.61,0.617,0.458,1.613,13.273,15.523,2.234,2.648,2.699,2.517,10.048,0.452,6.187,3.83,0.727,1.182,0.997,0.14,0.019,0.0,-0.099,6.677,,2.51%,MSFT,59491810
12138,10138,2014-12-31,2015-09-30,2016-01-31,18.366,0.267,9.897,14.937,15.324,15.324,15.324,4.261,12.284,0.857,0.296,0.491,0.461,0.491,0.485,0.326,0.359,0.24,0.374,0.386,0.24,0.24,0.24,,,0.367,1.0,0.0,0.0,0.0,,,2.555,,,0.0,0.0,,,0.0,,,5.182,0.891,0.939,0.0,0.101,0.03,0.112,,,,,,27.138,26.47,0.749,9.104,13.579,0.833,0.833,,0.0,0.019,0.334,-0.038,3.802,1.164,2.93%,TROW,74144T10
12138,10138,2015-12-31,2015-12-31,2016-02-29,16.591,0.266,8.842,14.58,14.927,14.927,14.927,4.074,11.36,0.877,0.291,0.482,0.452,0.482,0.477,0.321,0.377,0.241,0.374,0.389,0.241,0.227,0.241,,,0.397,1.0,0.0,0.0,0.0,,,3.399,,,0.0,0.0,,,0.0,,,4.368,0.9,0.568,0.0,0.068,0.035,0.072,,,,,,28.766,26.627,0.781,8.816,13.879,0.882,0.882,,0.0,0.019,0.344,-0.053,3.594,1.298,3.01%,TROW,74144T10
12138,10138,2015-12-31,2015-12-31,2016-03-31,17.672,0.266,8.842,15.498,15.866,15.866,15.866,4.339,12.1,0.877,0.291,0.482,0.452,0.482,0.477,0.321,0.377,0.241,0.374,0.389,0.241,0.227,0.241,,,0.397,1.0,0.0,0.0,0.0,,,3.399,,,0.0,0.0,,,0.0,,,4.368,0.9,0.568,0.0,0.068,0.035,0.072,,,,,,28.766,26.627,0.781,8.816,13.879,0.882,0.882,,0.0,0.019,0.344,-0.053,3.828,1.38,2.94%,TROW,74144T10
12138,10138,2015-12-31,2015-12-31,2016-04-30,18.118,0.266,8.842,15.884,16.261,16.261,16.261,4.449,12.405,0.877,0.291,0.482,0.452,0.482,0.477,0.321,0.377,0.241,0.374,0.389,0.241,0.227,0.241,,,0.397,1.0,0.0,0.0,0.0,,,3.399,,,0.0,0.0,,,0.0,,,4.368,0.9,0.568,0.0,0.068,0.035,0.072,,,,,,28.766,26.627,0.781,8.816,13.879,0.882,0.882,,0.0,0.019,0.344,-0.053,3.924,1.414,2.87%,TROW,74144T10
12138,10138,2015-12-31,2016-03-31,2016-05-31,18.745,0.261,9.491,16.155,16.572,16.572,16.572,4.589,18.638,0.884,0.292,0.471,0.44,0.471,0.478,0.323,0.361,0.251,0.378,0.389,0.251,0.253,0.251,,,0.357,0.959,0.0,0.0,0.0,,,2.502,,,0.0,0.0,,,0.0,,,4.368,0.859,0.824,0.0,0.091,0.034,0.104,,,,,,22.06,30.75,0.758,9.487,12.684,0.834,0.87,,0.0,0.019,0.344,0.034,4.015,1.676,2.80%,TROW,74144T10
12138,10138,2015-12-31,2016-03-31,2016-06-30,17.912,0.261,9.491,15.298,15.692,15.692,15.692,4.385,17.81,0.884,0.292,0.471,0.44,0.471,0.478,0.323,0.361,0.251,0.378,0.389,0.251,0.253,0.251,,,0.357,0.959,0.0,0.0,0.0,,,2.502,,,0.0,0.0,,,0.0,,,4.368,0.859,0.824,0.0,0.091,0.034,0.104,,,,,,22.06,30.75,0.758,9.487,12.684,0.834,0.87,,0.0,0.019,0.344,0.034,3.837,1.587,2.96%,TROW,74144T10
12138,10138,2015-12-31,2016-03-31,2016-07-31,17.22,0.261,9.491,14.82,15.202,15.202,15.202,4.216,17.122,0.884,0.292,0.471,0.44,0.471,0.478,0.323,0.361,0.251,0.378,0.389,0.251,0.253,0.251,,,0.357,0.959,0.0,0.0,0.0,,,2.502,,,0.0,0.0,,,0.0,,,4.368,0.859,0.824,0.0,0.091,0.034,0.104,,,,,,22.06,30.75,0.758,9.487,12.684,0.834,0.87,,0.0,0.019,0.344,0.034,3.688,1.537,3.06%,TROW,74144T10
12138,10138,2015-12-31,2016-06-30,2016-08-31,16.672,0.268,9.672,14.764,15.15,16.557,16.557,4.175,29.385,0.501,0.263,0.46,0.428,0.46,0.429,0.294,0.346,0.227,0.37,0.389,0.227,0.231,0.227,,,0.329,0.908,0.0,0.0,0.0,,,2.367,,,0.0,0.0,,,0.0,,,4.368,0.744,0.885,0.0,0.093,0.035,0.113,,,,,,19.537,37.612,0.715,9.543,12.562,0.789,0.869,,0.0,0.019,0.344,0.087,3.556,3.019,3.11%,TROW,74144T10
12138,10138,2015-12-31,2016-06-30,2016-09-30,15.704,0.268,9.672,14.119,14.488,15.833,15.833,3.933,27.68,0.501,0.263,0.46,0.428,0.46,0.429,0.294,0.346,0.227,0.37,0.389,0.227,0.231,0.227,,,0.329,0.908,0.0,0.0,0.0,,,2.367,,,0.0,0.0,,,0.0,,,4.368,0.744,0.885,0.0,0.093,0.035,0.113,,,,,,19.537,37.612,0.715,9.543,12.562,0.789,0.869,,0.0,0.019,0.344,0.087,3.349,2.887,3.25%,TROW,74144T10
12138,10138,2015-12-31,2016-06-30,2016-10-31,15.03,0.268,9.672,13.59,13.946,15.24,15.24,3.764,26.491,0.501,0.263,0.46,0.428,0.46,0.429,0.294,0.346,0.227,0.37,0.389,0.227,0.231,0.227,,,0.329,0.908,0.0,0.0,0.0,,,2.367,,,0.0,0.0,,,0.0,,,4.368,0.744,0.885,0.0,0.093,0.035,0.113,,,,,,19.537,37.612,0.715,9.543,12.562,0.789,0.869,,0.0,0.019,0.344,0.087,3.206,2.779,3.37%,TROW,74144T10
12138,10138,2015-12-31,2016-09-30,2016-11-30,17.092,0.297,9.567,15.022,15.397,16.756,16.756,4.309,44.725,0.482,0.272,0.46,0.428,0.46,0.45,0.316,0.332,0.239,0.376,0.389,0.239,0.25,0.239,,,0.313,0.863,0.0,0.0,0.0,,,2.32,,,0.0,0.0,,,0.0,,,4.368,0.63,0.955,0.0,0.095,0.037,0.122,,,,,,17.809,40.478,0.68,9.559,12.339,0.751,0.871,,0.0,0.019,0.344,0.123,3.73,2.593,2.92%,TROW,74144T10
12138,10138,2015-12-31,2016-09-30,2016-12-31,17.465,0.297,9.567,15.266,15.647,17.027,17.027,4.403,45.702,0.482,0.272,0.46,0.428,0.46,0.45,0.316,0.332,0.239,0.376,0.389,0.239,0.25,0.239,,,0.313,0.863,0.0,0.0,0.0,,,2.32,,,0.0,0.0,,,0.0,,,4.368,0.63,0.955,0.0,0.095,0.037,0.122,,,,,,17.809,40.478,0.68,9.559,12.339,0.751,0.871,,0.0,0.019,0.344,0.123,3.811,2.635,2.87%,TROW,74144T10
1300,10145,2014-12-31,2015-09-30,2016-01-31,25.062,0.25,11.342,17.086,17.258,18.074,18.074,2.046,15.129,0.369,0.117,0.2,0.177,0.33,0.16,0.142,0.169,0.244,0.251,0.256,0.25,0.2,0.25,0.534,0.247,0.279,0.745,0.239,0.404,0.243,0.057,0.034,0.235,0.195,0.356,0.21,1.246,0.409,0.56,0.206,0.499,0.338,0.183,0.791,5.155,0.315,0.603,0.457,1.553,14.811,20.954,0.419,1.18,1.466,63.69,5.85,0.846,4.796,4.871,1.623,2.177,5.365,0.049,0.0,0.0,-0.016,4.356,0.727,2.31%,HON,43851610
1300,10145,2015-12-31,2015-12-31,2016-02-29,22.007,0.236,11.16,15.811,16.011,16.78,16.78,2.021,14.296,0.354,0.124,0.214,0.191,0.342,0.171,0.149,0.174,0.26,0.26,0.264,0.265,0.215,0.265,0.728,0.276,0.268,0.754,0.229,0.497,0.233,0.057,0.032,0.178,0.22,0.404,0.245,1.462,0.54,0.6,0.181,0.449,0.297,0.178,0.803,5.287,0.295,0.621,0.491,1.674,15.448,22.345,0.297,0.851,1.092,60.862,5.752,0.814,4.796,4.641,1.59,2.11,22.938,0.048,0.0,0.0,-0.014,4.138,0.915,2.35%,HON,43851610
1300,10145,2015-12-31,2015-12-31,2016-03-31,24.078,0.236,11.16,17.48,17.701,18.551,18.551,2.211,15.641,0.354,0.124,0.214,0.191,0.342,0.171,0.149,0.174,0.26,0.26,0.264,0.265,0.215,0.265,0.728,0.276,0.268,0.754,0.229,0.497,0.233,0.057,0.032,0.178,0.22,0.404,0.245,1.462,0.54,0.6,0.181,0.449,0.297,0.178,0.803,5.287,0.295,0.621,0.491,1.674,15.448,22.345,0.297,0.851,1.092,60.862,5.752,0.814,4.796,4.641,1.59,2.11,22.938,0.048,0.0,0.0,-0.014,4.528,1.012,2.12%,HON,43851610
1300,10145,2015-12-31,2015-12-31,2016-04-30,24.58,0.236,11.16,17.827,18.052,18.919,18.919,2.257,15.968,0.354,0.124,0.214,0.191,0.342,0.171,0.149,0.174,0.26,0.26,0.264,0.265,0.215,0.265,0.728,0.276,0.268,0.754,0.229,0.497,0.233,0.057,0.032,0.178,0.22,0.404,0.245,1.462,0.54,0.6,0.181,0.449,0.297,0.178,0.803,5.287,0.295,0.621,0.491,1.674,15.448,22.345,0.297,0.851,1.092,60.862,5.752,0.814,4.796,4.641,1.59,2.11,22.938,0.048,0.0,0.0,-0.014,4.622,1.032,2.08%,HON,43851610
1300,10145,2015-12-31,2016-03-31,2016-05-31,25.144,0.22,10.913,17.352,17.566,18.36,18.36,2.231,16.399,0.372,0.125,0.215,0.191,0.343,0.171,0.15,0.178,0.265,0.261,0.264,0.27,0.218,0.27,0.659,0.268,0.277,0.723,0.263,0.461,0.267,0.051,0.029,0.189,0.209,0.38,0.24,1.385,0.43,0.556,0.223,0.507,0.321,0.178,0.792,5.237,0.354,0.615,0.484,1.632,15.318,21.888,0.34,1.034,1.307,63.438,5.661,0.807,4.749,4.729,1.548,2.14,7.673,0.048,0.0,0.0,-0.009,4.609,1.061,2.09%,HON,43851610
1300,10145,2015-12-31,2016-03-31,2016-06-30,25.694,0.22,10.913,17.732,17.951,18.761,18.761,2.279,16.758,0.372,0.125,0.215,0.191,0.343,0.171,0.15,0.178,0.265,0.261,0.264,0.27,0.218,0.27,0.659,0.268,0.277,0.723,0.263,0.461,0.267,0.051,0.029,0.189,0.209,0.38,0.24,1.385,0.43,0.556,0.223,0.507,0.321,0.178,0.792,5.237,0.354,0.615,0.484,1.632,15.318,21.888,0.34,1.034,1.307,63.438,5.661,0.807,4.749,4.729,1.548,2.14,7.673,0.048,0.0,0.0,-0.009,4.71,1.084,2.05%,HON,43851610
1300,10145,2015-12-31,2016-03-31,2016-07-31,25.654,0.22,10.913,17.733,17.952,18.763,18.763,2.276,16.732,0.372,0.125,0.215,0.191,0.343,0.171,0.15,0.178,0.265,0.261,0.264,0.27,0.218,0.27,0.659,0.268,0.277,0.723,0.263,0.461,0.267,0.051,0.029,0.189,0.209,0.38,0.24,1.385,0.43,0.556,0.223,0.507,0.321,0.178,0.792,5.237,0.354,0.615,0.484,1.632,15.318,21.888,0.34,1.034,1.307,63.438,5.661,0.807,4.749,4.729,1.548,2.14,7.673,0.048,0.0,0.0,-0.009,4.702,1.084,2.05%,HON,43851610
