gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
12142,10104,2014-05-31,2014-08-31,2014-11-30,20.597,0.257,11.331,17.17,17.525,17.671,17.671,4.881,12.238,0.197,0.284,0.465,0.39,0.829,0.361,0.362,0.205,0.245,0.218,0.199,0.245,0.177,0.245,0.431,0.309,0.353,0.64,0.353,0.368,0.355,0.038,0.036,0.929,0.004,0.096,0.29,1.468,0.043,0.305,0.567,1.327,1.138,0.348,0.959,14.479,0.55,0.49,0.369,0.971,12.428,15.689,3.051,3.598,3.613,32.521,31.739,0.426,8.188,15.345,0.54,0.844,1.092,0.136,0.002,0.0,-0.049,3.969,1.603,1.13%,ORCL,68389X10
12142,10104,2014-05-31,2014-08-31,2014-12-31,21.643,0.257,11.331,18.206,18.583,18.738,18.738,5.129,12.859,0.197,0.284,0.465,0.39,0.829,0.361,0.362,0.205,0.245,0.218,0.199,0.245,0.177,0.245,0.431,0.309,0.353,0.64,0.353,0.368,0.355,0.038,0.036,0.929,0.004,0.096,0.29,1.468,0.043,0.305,0.567,1.327,1.138,0.348,0.959,14.479,0.55,0.49,0.369,0.971,12.428,15.689,3.051,3.598,3.613,32.521,31.739,0.426,8.188,15.345,0.54,0.844,1.092,0.136,0.002,0.0,-0.049,4.17,1.7,1.07%,ORCL,68389X10
12141,10107,2013-06-30,2013-09-30,2014-01-31,16.569,0.302,8.362,13.563,13.612,14.067,14.067,3.908,11.0,0.34,0.282,0.405,0.355,0.786,0.347,0.331,0.247,0.296,0.323,0.192,0.305,0.262,0.305,0.419,0.282,0.461,0.863,0.137,0.167,0.137,0.037,0.03,1.264,0.022,0.143,0.109,0.461,0.18,0.572,0.207,0.957,0.841,0.454,0.829,6.148,0.154,0.434,0.202,0.767,51.091,63.104,2.211,2.765,2.826,8.128,8.257,0.587,5.866,3.926,0.896,1.038,1.296,0.133,0.033,0.0,-0.044,3.745,1.352,2.96%,MSFT,59491810
12141,10107,2013-06-30,2013-12-31,2014-02-28,16.531,0.282,8.973,13.585,13.682,14.137,14.137,3.811,11.282,0.355,0.274,0.395,0.344,0.765,0.336,0.324,0.241,0.287,0.311,0.192,0.295,0.253,0.295,0.401,0.272,0.446,0.848,0.152,0.181,0.152,0.033,0.028,1.264,0.021,0.141,0.12,0.521,0.158,0.551,0.231,0.958,0.819,0.454,0.798,6.02,0.175,0.437,0.215,0.776,48.349,59.587,2.296,2.854,2.914,9.068,9.473,0.583,5.91,3.988,0.878,1.035,1.266,0.131,0.033,0.0,-0.038,3.635,1.313,2.92%,MSFT,59491810
12141,10107,2013-06-30,2013-12-31,2014-03-31,17.6,0.282,8.973,14.535,14.639,15.125,15.125,4.058,12.012,0.355,0.274,0.395,0.344,0.765,0.336,0.324,0.241,0.287,0.311,0.192,0.295,0.253,0.295,0.401,0.272,0.446,0.848,0.152,0.181,0.152,0.033,0.028,1.264,0.021,0.141,0.12,0.521,0.158,0.551,0.231,0.958,0.819,0.454,0.798,6.02,0.175,0.437,0.215,0.776,48.349,59.587,2.296,2.854,2.914,9.068,9.473,0.583,5.91,3.988,0.878,1.035,1.266,0.131,0.033,0.0,-0.038,3.87,1.405,2.73%,MSFT,59491810
12141,10107,2013-06-30,2013-12-31,2014-04-30,17.348,0.282,8.973,14.326,14.429,14.908,14.908,4.0,11.84,0.355,0.274,0.395,0.344,0.765,0.336,0.324,0.241,0.287,0.311,0.192,0.295,0.253,0.295,0.401,0.272,0.446,0.848,0.152,0.181,0.152,0.033,0.028,1.264,0.021,0.141,0.12,0.521,0.158,0.551,0.231,0.958,0.819,0.454,0.798,6.02,0.175,0.437,0.215,0.776,48.349,59.587,2.296,2.854,2.914,9.068,9.473,0.583,5.91,3.988,0.878,1.035,1.266,0.131,0.033,0.0,-0.038,3.815,1.385,2.77%,MSFT,59491810
12141,10107,2013-06-30,2014-03-31,2014-05-31,17.283,0.265,10.154,15.219,15.333,15.333,15.333,4.058,11.816,0.379,0.269,0.382,0.328,0.753,0.329,0.323,0.222,0.271,0.28,0.192,0.278,0.236,0.278,0.359,0.247,0.422,0.833,0.167,0.193,0.167,0.033,0.028,1.263,0.019,0.139,0.13,0.607,0.137,0.535,0.255,0.911,0.82,0.454,0.792,5.925,0.195,0.44,0.225,0.785,41.925,49.909,2.363,2.926,2.984,12.141,10.214,0.561,5.75,4.149,0.834,1.001,1.203,0.132,0.033,0.0,-0.043,3.768,2.627,2.74%,MSFT,59491810
12141,10107,2013-06-30,2014-03-31,2014-06-30,17.558,0.265,10.154,15.502,15.618,15.618,15.618,4.122,12.004,0.379,0.269,0.382,0.328,0.753,0.329,0.323,0.222,0.271,0.28,0.192,0.278,0.236,0.278,0.359,0.247,0.422,0.833,0.167,0.193,0.167,0.033,0.028,1.263,0.019,0.139,0.13,0.607,0.137,0.535,0.255,0.911,0.82,0.454,0.792,5.925,0.195,0.44,0.225,0.785,41.925,49.909,2.363,2.926,2.984,12.141,10.214,0.561,5.75,4.149,0.834,1.001,1.203,0.132,0.033,0.0,-0.043,3.828,2.676,2.69%,MSFT,59491810
12141,10107,2013-06-30,2014-03-31,2014-07-31,18.175,0.265,10.154,16.045,16.165,16.165,16.165,4.267,12.426,0.379,0.269,0.382,0.328,0.753,0.329,0.323,0.222,0.271,0.28,0.192,0.278,0.236,0.278,0.359,0.247,0.422,0.833,0.167,0.193,0.167,0.033,0.028,1.263,0.019,0.139,0.13,0.607,0.137,0.535,0.255,0.911,0.82,0.454,0.792,5.925,0.195,0.44,0.225,0.785,41.925,49.909,2.363,2.926,2.984,12.141,10.214,0.561,5.75,4.149,0.834,1.001,1.203,0.132,0.033,0.0,-0.043,3.963,2.77,2.59%,MSFT,59491810
12141,10107,2014-06-30,2014-06-30,2014-08-31,18.203,0.269,11.535,16.888,17.079,17.274,17.274,4.33,11.614,0.42,0.255,0.367,0.318,0.738,0.322,0.316,0.202,0.255,0.266,0.207,0.262,0.243,0.262,0.353,0.23,0.37,0.813,0.187,0.205,0.187,0.037,0.032,1.038,0.023,0.171,0.131,0.713,0.088,0.552,0.25,0.696,0.706,0.39,0.83,6.348,0.223,0.479,0.251,0.92,36.776,44.577,1.879,2.446,2.504,16.542,9.869,0.549,4.669,3.819,0.783,0.963,1.26,0.132,0.027,0.0,-0.065,4.046,9.801,2.47%,MSFT,59491810
12141,10107,2014-06-30,2014-06-30,2014-09-30,18.609,0.269,11.535,17.234,17.429,17.627,17.627,4.427,11.874,0.42,0.255,0.367,0.318,0.738,0.322,0.316,0.202,0.255,0.266,0.207,0.262,0.243,0.262,0.353,0.23,0.37,0.813,0.187,0.205,0.187,0.037,0.032,1.038,0.023,0.171,0.131,0.713,0.088,0.552,0.25,0.696,0.706,0.39,0.83,6.348,0.223,0.479,0.251,0.92,36.776,44.577,1.879,2.446,2.504,16.542,9.869,0.549,4.669,3.819,0.783,0.963,1.26,0.132,0.027,0.0,-0.065,4.137,10.001,2.42%,MSFT,59491810
12141,10107,2014-06-30,2014-06-30,2014-10-31,18.818,0.269,11.535,17.454,17.65,17.852,17.852,4.477,12.007,0.42,0.255,0.367,0.318,0.738,0.322,0.316,0.202,0.255,0.266,0.207,0.262,0.243,0.262,0.353,0.23,0.37,0.813,0.187,0.205,0.187,0.037,0.032,1.038,0.023,0.171,0.131,0.713,0.088,0.552,0.25,0.696,0.706,0.39,0.83,6.348,0.223,0.479,0.251,0.92,36.776,44.577,1.879,2.446,2.504,16.542,9.869,0.549,4.669,3.819,0.783,0.963,1.26,0.132,0.027,0.0,-0.065,4.183,10.129,2.39%,MSFT,59491810
12141,10107,2014-06-30,2014-09-30,2014-11-30,19.392,0.243,10.84,17.577,17.773,18.749,18.749,4.325,12.171,0.434,0.235,0.371,0.309,0.731,0.3,0.297,0.217,0.242,0.263,0.207,0.249,0.206,0.249,0.343,0.236,0.409,0.814,0.186,0.213,0.186,0.032,0.028,1.161,0.021,0.14,0.141,0.68,0.125,0.528,0.269,0.857,0.82,0.39,0.829,6.035,0.222,0.459,0.248,0.849,34.391,43.991,2.198,2.743,2.802,6.673,10.529,0.559,5.887,4.143,0.842,1.034,1.281,0.128,0.027,0.0,-0.069,4.243,7.526,2.59%,MSFT,59491810
12141,10107,2014-06-30,2014-09-30,2014-12-31,18.783,0.243,10.84,17.077,17.268,18.216,18.216,4.189,11.789,0.434,0.235,0.371,0.309,0.731,0.3,0.297,0.217,0.242,0.263,0.207,0.249,0.206,0.249,0.343,0.236,0.409,0.814,0.186,0.213,0.186,0.032,0.028,1.161,0.021,0.14,0.141,0.68,0.125,0.528,0.269,0.857,0.82,0.39,0.829,6.035,0.222,0.459,0.248,0.849,34.391,43.991,2.198,2.743,2.802,6.673,10.529,0.559,5.887,4.143,0.842,1.034,1.281,0.128,0.027,0.0,-0.069,4.11,7.312,2.67%,MSFT,59491810
12138,10138,2012-12-31,2013-09-30,2014-01-31,30.308,0.242,11.21,20.48,21.086,21.143,21.143,6.155,17.14,0.652,0.297,0.494,0.467,0.494,0.481,0.323,0.366,0.246,0.388,0.384,0.246,0.246,0.246,,,0.352,1.0,0.0,0.0,0.0,,,2.746,,,0.0,0.0,,,0.0,,,2.531,0.92,0.86,0.0,0.103,0.055,0.115,,,,,,2.814,24.556,0.713,8.937,6.708,0.795,0.795,,0.0,0.03,0.346,-0.045,4.53,1.316,1.94%,TROW,74144T10
12138,10138,2013-12-31,2013-12-31,2014-02-28,27.969,0.22,12.676,20.141,20.813,20.813,20.813,6.115,17.284,0.382,0.301,0.497,0.471,0.497,0.488,0.327,0.375,0.242,0.379,0.384,0.242,0.272,0.242,,,0.344,1.0,0.0,0.0,0.0,,,6.502,,,0.0,0.0,,,0.0,,,5.736,0.914,0.375,0.0,0.043,0.021,0.045,,,,,,17.686,30.16,0.755,8.726,9.644,0.723,0.723,,0.0,0.025,0.332,-0.04,4.421,1.341,1.87%,TROW,74144T10
12138,10138,2013-12-31,2013-12-31,2014-03-31,28.403,0.22,12.676,20.434,21.115,21.115,21.115,6.21,17.552,0.382,0.301,0.497,0.471,0.497,0.488,0.327,0.375,0.242,0.379,0.384,0.242,0.272,0.242,,,0.344,1.0,0.0,0.0,0.0,,,6.502,,,0.0,0.0,,,0.0,,,5.736,0.914,0.375,0.0,0.043,0.021,0.045,,,,,,17.686,30.16,0.755,8.726,9.644,0.723,0.723,,0.0,0.025,0.332,-0.04,4.49,1.361,2.14%,TROW,74144T10
12138,10138,2013-12-31,2013-12-31,2014-04-30,28.316,0.22,12.676,20.38,21.059,21.059,21.059,6.191,17.498,0.382,0.301,0.497,0.471,0.497,0.488,0.327,0.375,0.242,0.379,0.384,0.242,0.272,0.242,,,0.344,1.0,0.0,0.0,0.0,,,6.502,,,0.0,0.0,,,0.0,,,5.736,0.914,0.375,0.0,0.043,0.021,0.045,,,,,,17.686,30.16,0.755,8.726,9.644,0.723,0.723,,0.0,0.025,0.332,-0.04,4.476,1.357,2.14%,TROW,74144T10
12138,10138,2013-12-31,2014-03-31,2014-05-31,28.844,0.233,11.223,19.229,19.837,19.885,19.885,5.912,16.988,0.376,0.306,0.5,0.474,0.5,0.497,0.333,0.371,0.25,0.386,0.384,0.25,0.25,0.25,,,0.355,1.0,0.0,0.0,0.0,,,3.665,,,0.0,0.0,,,0.0,,,5.736,0.914,0.755,0.0,0.084,0.037,0.092,,,,,,10.854,47.442,0.71,9.339,9.887,0.775,0.775,,0.0,0.025,0.332,-0.03,4.253,1.289,2.16%,TROW,74144T10
12138,10138,2013-12-31,2014-03-31,2014-06-30,29.895,0.233,11.223,19.908,20.538,20.588,20.588,6.128,17.607,0.376,0.306,0.5,0.474,0.5,0.497,0.333,0.371,0.25,0.386,0.384,0.25,0.25,0.25,,,0.355,1.0,0.0,0.0,0.0,,,3.665,,,0.0,0.0,,,0.0,,,5.736,0.914,0.755,0.0,0.084,0.037,0.092,,,,,,10.854,47.442,0.71,9.339,9.887,0.775,0.775,,0.0,0.025,0.332,-0.03,4.407,1.334,2.09%,TROW,74144T10
12138,10138,2013-12-31,2014-03-31,2014-07-31,27.508,0.233,11.223,18.316,18.895,18.941,18.941,5.638,16.202,0.376,0.306,0.5,0.474,0.5,0.497,0.333,0.371,0.25,0.386,0.384,0.25,0.25,0.25,,,0.355,1.0,0.0,0.0,0.0,,,3.665,,,0.0,0.0,,,0.0,,,5.736,0.914,0.755,0.0,0.084,0.037,0.092,,,,,,10.854,47.442,0.71,9.339,9.887,0.775,0.775,,0.0,0.025,0.332,-0.03,4.056,1.228,2.27%,TROW,74144T10
12138,10138,2013-12-31,2014-06-30,2014-08-31,27.149,0.238,11.182,18.242,18.792,18.792,18.792,5.677,17.309,0.373,0.311,0.504,0.476,0.504,0.506,0.339,0.37,0.25,0.382,0.384,0.25,0.25,0.25,,,0.355,1.0,0.0,0.0,0.0,,,4.028,,,0.0,0.0,,,0.0,,,5.736,0.899,0.709,0.0,0.076,0.028,0.082,,,,,,21.675,34.251,0.705,9.317,13.414,0.763,0.763,,0.0,0.025,0.332,-0.012,4.04,1.249,2.17%,TROW,74144T10
12138,10138,2013-12-31,2014-06-30,2014-09-30,26.039,0.238,11.182,17.658,18.19,18.19,18.19,5.445,16.602,0.373,0.311,0.504,0.476,0.504,0.506,0.339,0.37,0.25,0.382,0.384,0.25,0.25,0.25,,,0.355,1.0,0.0,0.0,0.0,,,4.028,,,0.0,0.0,,,0.0,,,5.736,0.899,0.709,0.0,0.076,0.028,0.082,,,,,,21.675,34.251,0.705,9.317,13.414,0.763,0.763,,0.0,0.025,0.332,-0.012,3.875,1.209,2.24%,TROW,74144T10
12138,10138,2013-12-31,2014-06-30,2014-10-31,27.132,0.238,11.182,18.489,19.046,19.046,19.046,5.673,17.299,0.373,0.311,0.504,0.476,0.504,0.506,0.339,0.37,0.25,0.382,0.384,0.25,0.25,0.25,,,0.355,1.0,0.0,0.0,0.0,,,4.028,,,0.0,0.0,,,0.0,,,5.736,0.899,0.709,0.0,0.076,0.028,0.082,,,,,,21.675,34.251,0.705,9.317,13.414,0.763,0.763,,0.0,0.025,0.332,-0.012,4.038,1.266,2.14%,TROW,74144T10
12138,10138,2013-12-31,2014-09-30,2014-11-30,26.099,0.256,11.002,18.305,18.842,18.842,18.842,5.567,16.771,0.376,0.309,0.504,0.476,0.504,0.503,0.337,0.368,0.244,0.376,0.384,0.244,0.244,0.244,,,0.357,1.0,0.0,0.0,0.0,,,4.114,,,0.0,0.0,,,0.0,,,5.736,0.912,0.688,0.0,0.072,0.024,0.077,,,,,,27.839,30.202,0.709,9.32,15.9,0.764,0.764,,0.0,0.025,0.332,-0.017,4.142,1.259,2.11%,TROW,74144T10
12138,10138,2013-12-31,2014-09-30,2014-12-31,27.124,0.256,11.002,18.829,19.381,19.381,19.381,5.785,17.43,0.376,0.309,0.504,0.476,0.504,0.503,0.337,0.368,0.244,0.376,0.384,0.244,0.244,0.244,,,0.357,1.0,0.0,0.0,0.0,,,4.114,,,0.0,0.0,,,0.0,,,5.736,0.912,0.688,0.0,0.072,0.024,0.077,,,,,,27.839,30.202,0.709,9.32,15.9,0.764,0.764,,0.0,0.025,0.332,-0.017,4.304,1.295,2.05%,TROW,74144T10
1300,10145,2012-12-31,2013-09-30,2014-01-31,29.503,0.241,11.129,21.069,21.315,22.526,22.526,1.872,17.825,0.411,0.084,0.158,0.132,0.294,0.112,0.111,0.145,0.231,0.24,0.244,0.242,0.179,0.242,0.527,0.223,0.264,0.69,0.297,0.394,0.301,0.059,0.045,0.168,0.239,0.425,0.185,1.306,0.246,0.476,0.208,0.444,0.296,0.123,0.79,5.689,0.411,0.67,0.476,2.068,10.197,14.379,0.354,1.016,1.334,68.609,6.252,0.899,4.975,5.812,1.915,2.774,8.437,0.048,0.0,0.0,-0.019,4.566,1.844,1.97%,HON,43851610
1300,10145,2013-12-31,2013-12-31,2014-02-28,28.741,0.255,11.266,17.785,18.057,19.195,19.195,1.896,17.083,0.339,0.1,0.183,0.158,0.314,0.139,0.127,0.164,0.246,0.264,0.268,0.258,0.214,0.258,0.565,0.251,0.27,0.712,0.277,0.36,0.28,0.052,0.042,0.232,0.203,0.378,0.194,1.234,0.23,0.512,0.246,0.505,0.306,0.157,0.782,5.246,0.372,0.609,0.445,1.585,12.341,17.815,0.453,1.19,1.492,62.718,6.287,0.895,5.061,5.422,1.591,2.236,5.593,0.046,0.0,0.0,-0.009,4.053,0.71,1.91%,HON,43851610
1300,10145,2013-12-31,2013-12-31,2014-03-31,28.152,0.255,11.266,17.469,17.736,18.854,18.854,1.857,16.733,0.339,0.1,0.183,0.158,0.314,0.139,0.127,0.164,0.246,0.264,0.268,0.258,0.214,0.258,0.565,0.251,0.27,0.712,0.277,0.36,0.28,0.052,0.042,0.232,0.203,0.378,0.194,1.234,0.23,0.512,0.246,0.505,0.306,0.157,0.782,5.246,0.372,0.609,0.445,1.585,12.341,17.815,0.453,1.19,1.492,62.718,6.287,0.895,5.061,5.422,1.591,2.236,5.593,0.046,0.0,0.0,-0.009,3.97,0.698,1.94%,HON,43851610
1300,10145,2013-12-31,2013-12-31,2014-04-30,28.236,0.255,11.266,17.495,17.763,18.882,18.882,1.863,16.782,0.339,0.1,0.183,0.158,0.314,0.139,0.127,0.164,0.246,0.264,0.268,0.258,0.214,0.258,0.565,0.251,0.27,0.712,0.277,0.36,0.28,0.052,0.042,0.232,0.203,0.378,0.194,1.234,0.23,0.512,0.246,0.505,0.306,0.157,0.782,5.246,0.372,0.609,0.445,1.585,12.341,17.815,0.453,1.19,1.492,62.718,6.287,0.895,5.061,5.422,1.591,2.236,5.593,0.046,0.0,0.0,-0.009,3.982,0.699,1.94%,HON,43851610
1300,10145,2013-12-31,2014-03-31,2014-05-31,28.557,0.257,10.528,17.218,17.444,18.667,18.667,1.851,15.58,0.351,0.101,0.185,0.16,0.317,0.141,0.127,0.168,0.254,0.273,0.268,0.267,0.201,0.267,0.617,0.262,0.281,0.71,0.279,0.382,0.282,0.054,0.04,0.206,0.219,0.399,0.194,1.184,0.27,0.503,0.224,0.514,0.33,0.157,0.788,5.447,0.375,0.633,0.459,1.755,12.657,18.496,0.408,1.101,1.409,65.749,6.171,0.887,4.948,5.456,1.744,2.458,6.803,0.046,0.0,0.0,-0.016,3.904,0.753,1.93%,HON,43851610
1300,10145,2013-12-31,2014-03-31,2014-06-30,28.496,0.257,10.528,17.181,17.406,18.627,18.627,1.847,15.547,0.351,0.101,0.185,0.16,0.317,0.141,0.127,0.168,0.254,0.273,0.268,0.267,0.201,0.267,0.617,0.262,0.281,0.71,0.279,0.382,0.282,0.054,0.04,0.206,0.219,0.399,0.194,1.184,0.27,0.503,0.224,0.514,0.33,0.157,0.788,5.447,0.375,0.633,0.459,1.755,12.657,18.496,0.408,1.101,1.409,65.749,6.171,0.887,4.948,5.456,1.744,2.458,6.803,0.046,0.0,0.0,-0.016,3.896,0.751,1.94%,HON,43851610
1300,10145,2013-12-31,2014-03-31,2014-07-31,28.132,0.257,10.528,16.974,17.197,18.403,18.403,1.824,15.348,0.351,0.101,0.185,0.16,0.317,0.141,0.127,0.168,0.254,0.273,0.268,0.267,0.201,0.267,0.617,0.262,0.281,0.71,0.279,0.382,0.282,0.054,0.04,0.206,0.219,0.399,0.194,1.184,0.27,0.503,0.224,0.514,0.33,0.157,0.788,5.447,0.375,0.633,0.459,1.755,12.657,18.496,0.408,1.101,1.409,65.749,6.171,0.887,4.948,5.456,1.744,2.458,6.803,0.046,0.0,0.0,-0.016,3.846,0.742,1.96%,HON,43851610
