date,ticker,gvkey,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,cusip,volume,price,ret_1m,ret_3m,ret_6m,SMA_3,SMA_6,vol_3m,vol_6m,EMA_3,EMA_6,RVOL_3,RVOL_6,vol_ROC,vol_mom
2015-11-30,A,126554.0,18.311,0.302,19.209,31.682,31.924,46.467,44.489,3.425,33.156,0.48,0.074,0.213,0.143,0.569,0.078,0.15,0.096,0.062,0.084,0.22,0.062,0.054,0.062,0.11,0.279,0.697,0.303,0.303,0.303,0.038,0.038,0.619,0.234,2.24,0.0,0.508,0.129,0.727,5.259,0.431,0.461,0.335,0.854,2.134,3.063,3.683,140.266,0.49,5.868,3.836,0.634,0.909,0.085,0.008,0.0,-0.014,3.378,0.956,00846U10,74641673.0,41.82,0.10752118644067798,0.15174882952354718,0.015294974508375914,0.05096778897598079,0.006276725397377114,0.09144330829050588,0.09477160137476266,0.06572611503519461,0.03129417428557693,1.283369474764617,1.301911796772519,0.41519656874853395,0.13798940856844136
2015-12-31,A,126554.0,18.126,0.34,16.521,28.25,28.442,31.916,34.842,3.439,28.285,0.304,0.108,0.213,0.15,0.56,0.119,0.171,0.094,0.09,0.087,0.088,0.093,0.061,0.093,0.111,0.303,0.715,0.284,0.284,0.284,0.03,0.03,0.678,0.221,1.927,0.0,0.5,0.148,0.8,5.478,0.388,0.442,0.317,0.794,2.3,3.222,3.777,160.136,0.441,5.082,3.3,0.693,0.969,0.082,0.006,0.0,-0.006,3.258,1.1,00846U10,59252574.0,41.81,-0.0002391200382592107,0.21788523157588124,0.08372213582166932,0.06906489309248509,0.016797687789641025,0.060139481831370384,0.0888106291753446,0.0327434974984677,0.022284661621623746,0.9524237606648007,1.0326698465571265,-0.20617301812085587,-0.00022774360608914846
2015-01-31,AAL,1045.0,-28.361,0.195,6.783,16.751,17.282,-8.827,-8.827,0.86,29.819,0.254,0.007,0.143,0.107,0.299,0.008,0.042,0.144,0.408,0.31,0.103,-0.208,0.233,-0.208,0.133,0.272,0.108,0.892,0.977,0.892,0.057,0.052,0.239,0.385,2.963,0.087,0.367,0.015,-3.111,2.029,4.061,0.958,0.908,22.582,0.692,0.926,1.001,11.241,0.91,21.213,18.446,2.313,21.467,0.0,0.006,0.197,-0.021,6.886,0.815,02376R10,276400251.0,49.08,-0.08484057430542613,0.18694074969770247,0.2633204633204633,0.06462957413285537,0.04544332574398439,0.1339058268967502,0.11918561865852836,0.012988780483402913,0.03617286751439309,1.0186710501783343,0.9958636447153363,-0.1222324054956141,-0.08642463692544144
2015-02-28,AAL,1045.0,-50.899,0.054,8.399,8.92,9.124,12.188,12.188,0.782,10.834,0.051,0.068,0.154,0.119,0.308,0.075,0.103,0.153,0.408,0.298,0.103,-8.118,0.301,-8.118,0.148,0.3,0.111,0.889,0.983,0.889,0.058,0.053,0.193,0.409,2.719,0.095,0.388,0.074,-0.724,1.809,8.014,0.954,0.905,20.658,0.601,0.827,0.902,9.745,0.991,25.608,21.496,2.341,21.103,0.0,0.002,0.225,-0.005,16.511,0.835,02376R10,207789252.0,47.9,-0.024042379788101087,-0.012981660828353614,0.2319641984516858,-0.00126443960545967,0.0413032723129774,0.0969922525114411,0.12145638813740713,-0.005526799652349087,0.018968511142251895,0.780107288396297,0.7356485120429466,-0.24823059585427076,-0.018755635703089475
2015-03-31,AAL,1045.0,-55.855,0.054,8.399,9.829,10.053,13.43,13.43,0.859,11.889,0.051,0.068,0.154,0.119,0.308,0.075,0.103,0.153,0.408,0.298,0.103,-8.118,0.301,-8.118,0.148,0.3,0.111,0.889,0.983,0.889,0.058,0.053,0.193,0.409,2.719,0.095,0.388,0.074,-0.724,1.809,8.014,0.954,0.905,20.658,0.601,0.827,0.902,9.745,0.991,25.608,21.496,2.341,21.103,0.0,0.002,0.225,-0.005,18.119,0.758,02376R10,395315793.0,52.78,0.10187891440501051,-0.015849338057057683,0.487598647125141,-0.002334679896172235,0.07286176305387577,0.0952337127388209,0.10475587906034275,0.04817605737633071,0.042657197788754354,1.348425511925513,1.2550766182155595,0.9024843161762766,0.13737612731099183
2015-04-30,AAL,1045.0,-51.025,0.054,8.399,8.992,9.197,12.286,12.286,0.784,10.861,0.051,0.068,0.154,0.119,0.308,0.075,0.103,0.153,0.408,0.298,0.103,-8.118,0.301,-8.118,0.148,0.3,0.111,0.889,0.983,0.889,0.058,0.053,0.193,0.409,2.719,0.095,0.388,0.074,-0.724,1.809,8.014,0.954,0.905,20.658,0.601,0.827,0.902,9.745,0.991,25.608,21.496,2.341,21.103,0.0,0.002,0.225,-0.005,16.552,0.828,02376R10,235209994.0,48.285,-0.0851648351648352,-0.016198044009779977,0.16771463119709784,-0.00244276684930859,0.031093403641773393,0.09537425503046423,0.11027428203010747,-0.018494388894252242,0.00613661694487163,0.8417241122641962,0.8541094278822299,-0.4050073430787522,-0.0716852952752475
2015-05-31,AAL,1045.0,-39.513,0.075,6.657,6.449,6.62,9.271,9.271,0.691,6.798,0.064,0.078,0.178,0.141,0.33,0.086,0.115,0.171,1.096,0.298,0.103,1.096,0.228,1.096,0.169,0.312,0.176,0.824,0.9,0.824,0.057,0.052,0.224,0.394,2.339,0.084,0.39,0.074,-0.314,1.83,4.673,0.923,0.847,11.968,0.655,0.889,0.965,10.292,0.947,22.54,18.583,2.164,12.276,0.0,0.002,0.225,-0.022,10.62,0.944,02376R10,256348343.0,42.37,-0.12250181215698452,-0.11544885177453035,-0.12693179476612415,-0.0352625776389364,-0.018263508622198037,0.1202262620759626,0.0994560328633888,-0.07049810052561839,-0.030617219941372984,0.8671411229460487,0.9122967644007256,0.08987011410748136,-0.10622635895673348
2015-06-30,AAL,1045.0,-36.462,0.075,6.657,6.078,6.24,8.739,8.739,0.638,6.273,0.064,0.078,0.178,0.141,0.33,0.086,0.115,0.171,1.096,0.298,0.103,1.096,0.228,1.096,0.169,0.312,0.176,0.824,0.9,0.824,0.057,0.052,0.224,0.394,2.339,0.084,0.39,0.074,-0.314,1.83,4.673,0.923,0.847,11.968,0.655,0.889,0.965,10.292,0.947,22.54,18.583,2.164,12.276,0.0,0.002,0.225,-0.022,9.8,1.0,02376R10,300767154.0,39.935,-0.05746990795374074,-0.24336870026525192,-0.25536080551929885,-0.08837885175852016,-0.04535676582734619,0.03263486736717853,0.07921412561835554,-0.06398400423967956,-0.0382894165163352,1.138801505504005,1.0794172101820494,0.17327520232888727,-0.06544681769889654
2015-07-31,AAL,1045.0,-36.263,0.075,6.657,6.104,6.266,8.775,8.775,0.634,6.239,0.064,0.078,0.178,0.141,0.33,0.086,0.115,0.171,1.096,0.298,0.103,1.096,0.228,1.096,0.169,0.312,0.176,0.824,0.9,0.824,0.057,0.052,0.224,0.394,2.339,0.084,0.39,0.074,-0.314,1.83,4.673,0.923,0.847,11.968,0.655,0.889,0.965,10.292,0.947,22.54,18.583,2.164,12.276,0.0,0.002,0.225,-0.022,9.747,0.998,02376R10,255782039.0,40.1,0.004131714035307432,-0.16951434192813497,-0.1829665851670741,-0.05861333535847261,-0.0305280511038906,0.06332450598817092,0.07867042940328706,-0.029926145102186066,-0.02616909350158016,0.9439641320305343,0.9294334704300566,-0.1495679112620123,0.0039001898531373564
2015-08-31,AAL,1045.0,-55.341,0.134,6.219,5.303,5.444,6.721,6.721,0.624,4.956,0.068,0.1,0.191,0.153,0.344,0.1,0.137,0.179,1.206,0.304,0.103,1.206,0.26,1.206,0.177,0.316,0.167,0.833,0.909,0.833,0.055,0.051,0.215,0.398,2.269,0.084,0.394,0.074,-0.092,1.789,4.976,0.927,0.855,12.632,0.644,0.875,0.951,9.919,0.919,22.525,17.893,2.097,12.531,0.0,0.002,0.225,-0.024,7.202,1.03,02376R10,216142585.0,38.98,-0.027930174563591148,-0.08000944064196369,-0.18622129436325685,-0.02708945616067482,-0.03117601689980561,0.03080941517613,0.0786223227646627,-0.028928159832888607,-0.026672259519297584,0.8391803477945122,0.7814426072194296,-0.154973563253204,-0.023438453604235857
2015-09-30,AAL,1045.0,-52.526,0.134,6.219,5.283,5.423,6.695,6.695,0.592,4.704,0.068,0.1,0.191,0.153,0.344,0.1,0.137,0.179,1.206,0.304,0.103,1.206,0.26,1.206,0.177,0.316,0.167,0.833,0.909,0.833,0.055,0.051,0.215,0.398,2.269,0.084,0.394,0.074,-0.092,1.789,4.976,0.927,0.855,12.632,0.644,0.875,0.951,9.919,0.919,22.525,17.893,2.097,12.531,0.0,0.002,0.225,-0.024,6.836,1.03,02376R10,221627945.0,38.83,-0.0038481272447408177,-0.027669963690997945,-0.26430466085638504,-0.009215529257674845,-0.0487971905080975,0.01669125305087619,0.04916810437066427,-0.016388143538814712,-0.020151078869424223,0.9586639351054008,0.8949372803849058,0.025378432482428215,-0.003689060807229536
2015-10-31,AAL,1045.0,-61.567,0.134,6.219,6.288,6.455,7.969,7.969,0.694,5.514,0.068,0.1,0.191,0.153,0.344,0.1,0.137,0.179,1.206,0.304,0.103,1.206,0.26,1.206,0.177,0.316,0.167,0.833,0.909,0.833,0.055,0.051,0.215,0.398,2.269,0.084,0.394,0.074,-0.092,1.789,4.976,0.927,0.855,12.632,0.644,0.875,0.951,9.919,0.919,22.525,17.893,2.097,12.531,0.0,0.002,0.225,-0.024,8.013,0.865,02376R10,232060056.0,46.22,0.19031676538758702,0.15261845386533657,-0.04276690483587031,0.05284615452641835,-0.00288359041602713,0.11966040652059473,0.10515896416638947,0.08696431092438615,0.03998259091829327,1.039337681125239,0.9390530302493312,0.04707037733892272,0.19780338561719085
2015-11-30,AAL,1045.0,-136.13,0.151,5.806,4.792,4.924,5.903,5.903,0.626,3.811,0.056,0.119,0.21,0.171,0.366,0.119,0.157,0.191,1.471,0.33,0.103,1.471,0.293,1.471,0.192,0.325,0.149,0.851,0.929,0.851,0.053,0.049,0.213,0.407,2.188,0.083,0.399,0.074,0.132,1.772,5.732,0.935,0.871,14.358,0.655,0.879,0.95,8.819,0.888,22.698,16.942,2.025,13.632,0.0,0.002,0.225,-0.041,6.913,0.969,02376R10,138098817.0,41.26,-0.10731285157940285,0.058491534120061583,-0.026197781449138535,0.02638526218781445,-0.0003520969864301837,0.15110059762097133,0.10183372681336478,-0.010174270327508346,-0.0021018212239056165,0.700077187254955,0.6072597286824717,-0.40490052712906355,-0.07512727929001681
2015-12-31,AAL,1045.0,-138.46,0.151,5.806,4.919,5.054,6.059,6.059,0.637,3.876,0.056,0.119,0.21,0.171,0.366,0.119,0.157,0.191,1.471,0.33,0.103,1.471,0.293,1.471,0.192,0.325,0.149,0.851,0.929,0.851,0.053,0.049,0.213,0.407,2.188,0.083,0.399,0.074,0.132,1.772,5.732,0.935,0.871,14.358,0.655,0.879,0.95,8.819,0.888,22.698,16.942,2.025,13.632,0.0,0.002,0.225,-0.041,7.032,0.945,02376R10,170267514.0,42.35,0.026417838099854762,0.09065155807365444,0.060473269062226054,0.03647391730267965,0.0136291940225024,0.14906941594666356,0.09811408226005355,0.008121783886173208,0.006046652868597349,0.9451843105506985,0.8278950617695947,0.2329396999830926,0.0249697260906512
2015-01-31,AAPL,1690.0,21.566,0.223,10.361,18.052,18.164,18.164,18.164,3.733,11.428,0.284,0.216,0.331,0.287,0.429,0.293,0.26,0.275,0.291,0.365,0.261,0.336,0.254,0.336,0.587,0.339,0.794,0.206,0.251,0.206,0.017,0.015,0.208,0.152,0.584,0.179,0.241,0.496,0.84,5.833,0.22,0.519,0.37,1.078,0.395,1.047,1.08,33.42341666666667,0.833,7.639,3.982,1.301,1.639,0.033,0.007,0.0,-0.092,5.178,1.6,03783310,1299475810.0,117.16,0.06142417104547926,0.08481481481481468,0.22552301255230134,0.030245615471062304,0.036299950944300365,0.09066158674297502,0.0662667845764115,0.027647049824114055,0.009897503070996815,1.2235290955127,1.1154460146990768,0.21480669864081214,0.07515426044189262
2015-02-28,AAPL,1690.0,23.765,0.228,8.768,4.299,4.328,4.328,4.328,3.745,10.574,0.251,0.223,0.339,0.297,0.434,0.301,0.264,0.306,0.317,0.407,0.261,0.369,0.275,0.369,0.666,0.377,0.816,0.184,0.205,0.184,0.016,0.014,0.306,0.13,0.442,0.102,0.241,0.496,0.847,6.053,0.192,0.484,0.323,0.938,0.604,1.248,1.282,33.42341666666667,0.867,8.894,4.205,1.37,1.679,0.033,0.007,0.0,-0.115,5.101,1.46,03783310,1135285860.0,128.46,0.09644930010242403,0.08013116959556044,0.25326829268292683,0.028660814270635753,0.04034554559177548,0.08882395344193714,0.06955444658158198,0.062048174963269045,0.034626587937118876,0.9718639360873497,0.9465748398983121,-0.12635090914081737,0.09373559643041184
2015-03-31,AAPL,1690.0,23.019,0.228,8.768,4.164,4.192,4.192,4.192,3.627,10.242,0.251,0.223,0.339,0.297,0.434,0.301,0.264,0.306,0.317,0.407,0.261,0.369,0.275,0.369,0.666,0.377,0.816,0.184,0.205,0.184,0.016,0.014,0.306,0.13,0.442,0.102,0.241,0.496,0.847,6.053,0.192,0.484,0.323,0.938,0.604,1.248,1.282,33.42341666666667,0.867,8.894,4.205,1.37,1.679,0.033,0.007,0.0,-0.115,4.941,1.51,03783310,1136135780.0,124.43,-0.0313716331932119,0.12728755209277054,0.23503722084367262,0.042167279318230465,0.03796246851485805,0.06605050080346066,0.07211307177879027,0.015338270885028572,0.01576995332845294,0.9544960021184591,1.000856217083496,0.0007486396421778618,-0.02994409846284751
2015-04-30,AAPL,1690.0,22.904,0.228,8.768,4.188,4.217,4.217,4.217,3.609,10.191,0.251,0.223,0.339,0.297,0.434,0.301,0.264,0.306,0.317,0.407,0.261,0.369,0.275,0.369,0.666,0.377,0.816,0.184,0.205,0.184,0.016,0.014,0.306,0.13,0.442,0.102,0.241,0.496,0.847,6.053,0.192,0.484,0.323,0.938,0.604,1.248,1.282,33.42341666666667,0.867,8.894,4.205,1.37,1.679,0.033,0.007,0.0,-0.115,4.916,1.5,03783310,990644420.0,125.15,0.00578638591979419,0.0681973369750768,0.15879629629629632,0.023621350943002106,0.026933483207032205,0.06575037817515583,0.07092403316601077,0.010562328402411381,0.012917505497407583,0.9110585761712012,0.9217752696752957,-0.128058074185464,0.005271736517264781
2015-05-31,AAPL,1690.0,22.52,0.213,9.098,3.996,4.026,4.026,4.026,3.538,9.838,0.235,0.225,0.344,0.302,0.439,0.306,0.268,0.316,0.342,0.43,0.261,0.402,0.29,0.402,0.703,0.381,0.788,0.212,0.238,0.212,0.016,0.014,0.261,0.15,0.502,0.109,0.265,0.496,0.845,6.255,0.228,0.504,0.348,1.016,0.531,1.155,1.189,33.42341666666667,0.868,9.205,4.276,1.379,1.75,0.033,0.007,0.0,-0.12,4.912,1.6,03783310,949312850.0,130.28,0.040990811026767826,0.01416783434532154,0.09543428907760854,0.005135187917783372,0.016898001094209563,0.03618561699765056,0.06201349822103828,0.025776569714589602,0.02093844993436765,0.9258297794340129,0.8655621630252459,-0.04172190259750319,0.03795051353173376
