tic,datadate,gvkey,ggroup,gind,gsector,cshtrm,prccm
PNW,2020-08-31,001075,5510,551010,55,19528991.0000,73.3500
PNW,2020-09-30,001075,5510,551010,55,18420702.0000,74.5500
PNW,2020-10-31,001075,5510,551010,55,21078494.0000,81.5700
PNW,2020-11-30,001075,5510,551010,55,18474949.0000,81.8500
PNW,2020-12-31,001075,5510,551010,55,17676690.0000,79.9500
ABT,2019-01-31,001078,3510,351010,35,153879395.0000,72.9800
ABT,2019-02-28,001078,3510,351010,35,107978447.0000,77.6200
ABT,2019-03-31,001078,3510,351010,35,119114694.0000,79.9400
ABT,2019-04-30,001078,3510,351010,35,117587865.0000,79.5600
ABT,2019-05-31,001078,3510,351010,35,104290755.0000,76.1300
ABT,2019-06-30,001078,3510,351010,35,114597559.0000,84.1000
ABT,2019-07-31,001078,3510,351010,35,102444832.0000,87.1000
ABT,2019-08-31,001078,3510,351010,35,103124077.0000,85.3200
ABT,2019-09-30,001078,3510,351010,35,79362682.0000,83.6700
ABT,2019-10-31,001078,3510,351010,35,112863488.0000,83.6100
ABT,2019-11-30,001078,3510,351010,35,97006851.0000,85.4500
ABT,2019-12-31,001078,3510,351010,35,84056302.0000,86.8600
ABT,2020-01-31,001078,3510,351010,35,119031805.0000,87.1400
ABT,2020-02-29,001078,3510,351010,35,101828649.0000,77.0300
ABT,2020-03-31,001078,3510,351010,35,310367493.0000,78.9100
ABT,2020-04-30,001078,3510,351010,35,234676344.0000,92.0900
ABT,2020-05-31,001078,3510,351010,35,143546304.0000,94.9200
ABT,2020-06-30,001078,3510,351010,35,141709975.0000,91.4300
ABT,2020-07-31,001078,3510,351010,35,104470692.0000,100.6400
ABT,2020-08-31,001078,3510,351010,35,120631730.0000,109.4700
ABT,2020-09-30,001078,3510,351010,35,111306819.0000,108.8300
ABT,2020-10-31,001078,3510,351010,35,102757501.0000,105.1100
ABT,2020-11-30,001078,3510,351010,35,103356686.0000,108.2200
ABT,2020-12-31,001078,3510,351010,35,97926734.0000,109.4900
AMD,2019-01-31,001161,4530,453010,45,2295990490.0000,24.4100
AMD,2019-02-28,001161,4530,453010,45,1289967820.0000,23.5300
AMD,2019-03-31,001161,4530,453010,45,1488983780.0000,25.5200
AMD,2019-04-30,001161,4530,453010,45,1266731090.0000,27.6300
AMD,2019-05-31,001161,4530,453010,45,1669348200.0000,27.4100
AMD,2019-06-30,001161,4530,453010,45,1572168140.0000,30.3700
AMD,2019-07-31,001161,4530,453010,45,1147068180.0000,30.4500
AMD,2019-08-31,001161,4530,453010,45,1641206120.0000,31.4500
AMD,2019-09-30,001161,4530,453010,45,1018616970.0000,28.9900
AMD,2019-10-31,001161,4530,453010,45,1067889860.0000,33.9300
AMD,2019-11-30,001161,4530,453010,45,1200669070.0000,39.1500
AMD,2019-12-31,001161,4530,453010,45,982573860.0000,45.8600
AMD,2020-01-31,001161,4530,453010,45,1222370850.0000,47.0000
AMD,2020-02-29,001161,4530,453010,45,1278614820.0000,45.4800
AMD,2020-03-31,001161,4530,453010,45,2084396610.0000,45.4800
AMD,2020-04-30,001161,4530,453010,45,1706180200.0000,52.3900
AMD,2020-05-31,001161,4530,453010,45,1189618470.0000,53.8000
AMD,2020-06-30,001161,4530,453010,45,1171081230.0000,52.6100
AMD,2020-07-31,001161,4530,453010,45,1555978810.0000,77.4300
AMD,2020-08-31,001161,4530,453010,45,1218233510.0000,90.8200
AMD,2020-09-30,001161,4530,453010,45,1165426270.0000,81.9900
AMD,2020-10-31,001161,4530,453010,45,1177709660.0000,75.2900
AMD,2020-11-30,001161,4530,453010,45,904721930.0000,92.6600
AMD,2020-12-31,001161,4530,453010,45,846475290.0000,91.7100
APD,2019-01-31,001209,1510,151010,15,28283851.0000,164.3900
APD,2019-02-28,001209,1510,151010,15,21929403.0000,181.1800
APD,2019-03-31,001209,1510,151010,15,21842855.0000,190.9600
APD,2019-04-30,001209,1510,151010,15,21809844.0000,205.7900
APD,2019-05-31,001209,1510,151010,15,27706135.0000,203.5900
APD,2019-06-30,001209,1510,151010,15,24712630.0000,226.3700
APD,2019-07-31,001209,1510,151010,15,22462258.0000,228.2700
APD,2019-08-31,001209,1510,151010,15,19239236.0000,225.9200
APD,2019-09-30,001209,1510,151010,15,19696142.0000,221.8600
APD,2019-10-31,001209,1510,151010,15,19445955.0000,213.2600
APD,2019-11-30,001209,1510,151010,15,21958921.0000,236.3300
APD,2019-12-31,001209,1510,151010,15,19933309.0000,234.9900
APD,2020-01-31,001209,1510,151010,15,26666192.0000,238.7100
APD,2020-02-29,001209,1510,151010,15,22779142.0000,219.6100
APD,2020-03-31,001209,1510,151010,15,41918028.0000,199.6100
APD,2020-04-30,001209,1510,151010,15,28756096.0000,225.5800
APD,2020-05-31,001209,1510,151010,15,20019086.0000,241.6500
APD,2020-06-30,001209,1510,151010,15,21174965.0000,241.4600
APD,2020-07-31,001209,1510,151010,15,30983988.0000,286.6300
APD,2020-08-31,001209,1510,151010,15,18264675.0000,292.2600
APD,2020-09-30,001209,1510,151010,15,19196358.0000,297.8600
APD,2020-10-31,001209,1510,151010,15,18679078.0000,276.2400
APD,2020-11-30,001209,1510,151010,15,33980220.0000,280.1400
APD,2020-12-31,001209,1510,151010,15,25371403.0000,273.2200
ALK,2019-01-31,001230,2030,203020,20,34593192.0000,63.9500
ALK,2019-02-28,001230,2030,203020,20,23240619.0000,61.7000
ALK,2019-03-31,001230,2030,203020,20,48485352.0000,56.1200
ALK,2019-04-30,001230,2030,203020,20,31394728.0000,61.9000
ALK,2019-05-31,001230,2030,203020,20,21384088.0000,58.2000
ALK,2019-06-30,001230,2030,203020,20,21313729.0000,63.9100
ALK,2019-07-31,001230,2030,203020,20,24861522.0000,63.3600
ALK,2019-08-31,001230,2030,203020,20,21742073.0000,59.7200
ALK,2019-09-30,001230,2030,203020,20,16721475.0000,64.9100
ALK,2019-10-31,001230,2030,203020,20,22251453.0000,69.4300
ALK,2019-11-30,001230,2030,203020,20,11570413.0000,69.0100
ALK,2019-12-31,001230,2030,203020,20,20956883.0000,67.7500
ALK,2020-01-31,001230,2030,203020,20,28777313.0000,64.5900
ALK,2020-02-29,001230,2030,203020,20,27359164.0000,50.4600
ALK,2020-03-31,001230,2030,203020,20,87526328.0000,28.4700
ALK,2020-04-30,001230,2030,203020,20,64704951.0000,32.5200
ALK,2020-05-31,001230,2030,203020,20,68412778.0000,34.1900
ALK,2020-06-30,001230,2030,203020,20,111769943.0000,36.2600
ALK,2020-07-31,001230,2030,203020,20,48535565.0000,34.4400
ALK,2020-08-31,001230,2030,203020,20,50214611.0000,38.9500
ALK,2020-09-30,001230,2030,203020,20,49920560.0000,36.6300
ALK,2020-10-31,001230,2030,203020,20,50102810.0000,37.8900
ALK,2020-11-30,001230,2030,203020,20,47608780.0000,50.9700
ALK,2020-12-31,001230,2030,203020,20,38609645.0000,52.0000
HON,2019-01-31,001300,2010,201050,20,60607898.0000,143.6300
HON,2019-02-28,001300,2010,201050,20,56150209.0000,154.0700
HON,2019-03-31,001300,2010,201050,20,59620827.0000,158.9200
HON,2019-04-30,001300,2010,201050,20,61612967.0000,173.6300
HON,2019-05-31,001300,2010,201050,20,62969860.0000,164.3100
HON,2019-06-30,001300,2010,201050,20,46790693.0000,174.5900
HON,2019-07-31,001300,2010,201050,20,46113885.0000,172.4600
HON,2019-08-31,001300,2010,201050,20,56558901.0000,164.6200
HON,2019-09-30,001300,2010,201050,20,60534012.0000,169.2000
HON,2019-10-31,001300,2010,201050,20,61892798.0000,172.7300
HON,2019-11-30,001300,2010,201050,20,53411560.0000,178.5500
HON,2019-12-31,001300,2010,201050,20,50382612.0000,177.0000
HON,2020-01-31,001300,2010,201050,20,54491923.0000,173.2200
HON,2020-02-29,001300,2010,201050,20,60584826.0000,162.1700
HON,2020-03-31,001300,2010,201050,20,133902717.0000,133.7900
HON,2020-04-30,001300,2010,201050,20,74296341.0000,141.9000
HON,2020-05-31,001300,2010,201050,20,77380932.0000,145.8500
HON,2020-06-30,001300,2010,201050,20,82847944.0000,144.5900
HON,2020-07-31,001300,2010,201050,20,69621753.0000,149.3700
HON,2020-08-31,001300,2010,201050,20,74444391.0000,165.5500
HON,2020-09-30,001300,2010,201050,20,61893191.0000,164.6100
HON,2020-10-31,001300,2010,201050,20,54087580.0000,164.9500
HON,2020-11-30,001300,2010,201050,20,77336498.0000,203.9200
HON,2020-12-31,001300,2010,201050,20,56920113.0000,212.7000
SWKS,2019-01-31,001327,4530,453010,45,45718059.0000,73.0400
SWKS,2019-02-28,001327,4530,453010,45,44647434.0000,81.6600
SWKS,2019-03-31,001327,4530,453010,45,34842142.0000,82.4800
SWKS,2019-04-30,001327,4530,453010,45,30649015.0000,88.1800
SWKS,2019-05-31,001327,4530,453010,45,59515026.0000,66.6300
SWKS,2019-06-30,001327,4530,453010,45,41472322.0000,77.2700
SWKS,2019-07-31,001327,4530,453010,45,35312695.0000,85.2800
SWKS,2019-08-31,001327,4530,453010,45,46159208.0000,75.2700
SWKS,2019-09-30,001327,4530,453010,45,34161753.0000,79.2500
SWKS,2019-10-31,001327,4530,453010,45,38489593.0000,91.0600
SWKS,2019-11-30,001327,4530,453010,45,47655965.0000,98.3000
SWKS,2019-12-31,001327,4530,453010,45,44931494.0000,120.8800
SWKS,2020-01-31,001327,4530,453010,45,55743454.0000,113.1500
SWKS,2020-02-29,001327,4530,453010,45,42834083.0000,100.1800
SWKS,2020-03-31,001327,4530,453010,45,79685385.0000,89.3800
SWKS,2020-04-30,001327,4530,453010,45,44896621.0000,103.8800
SWKS,2020-05-31,001327,4530,453010,45,44660738.0000,118.5400
SWKS,2020-06-30,001327,4530,453010,45,47508999.0000,127.8600
SWKS,2020-07-31,001327,4530,453010,45,41969779.0000,145.5800
SWKS,2020-08-31,001327,4530,453010,45,31137962.0000,144.8500
SWKS,2020-09-30,001327,4530,453010,45,42490784.0000,145.5000
SWKS,2020-10-31,001327,4530,453010,45,31531383.0000,141.2900
SWKS,2020-11-30,001327,4530,453010,45,49972608.0000,141.1700
SWKS,2020-12-31,001327,4530,453010,45,39528934.0000,152.8800
HES,2019-01-31,001380,1010,101020,10,114664147.0000,54.0000
HES,2019-02-28,001380,1010,101020,10,63922516.0000,57.8500
HES,2019-03-31,001380,1010,101020,10,68883367.0000,60.2300
HES,2019-04-30,001380,1010,101020,10,72558856.0000,64.1200
HES,2019-05-31,001380,1010,101020,10,61378591.0000,55.8600
HES,2019-06-30,001380,1010,101020,10,67207773.0000,63.5700
HES,2019-07-31,001380,1010,101020,10,58729647.0000,64.8400
HES,2019-08-31,001380,1010,101020,10,62217097.0000,62.9500
HES,2019-09-30,001380,1010,101020,10,68454274.0000,60.4800
HES,2019-10-31,001380,1010,101020,10,53228408.0000,65.7500
HES,2019-11-30,001380,1010,101020,10,53426690.0000,62.0900
HES,2019-12-31,001380,1010,101020,10,44444722.0000,66.8100
HES,2020-01-31,001380,1010,101020,10,61366469.0000,56.5700
HES,2020-02-29,001380,1010,101020,10,66889171.0000,56.1800
HES,2020-03-31,001380,1010,101020,10,139626230.0000,33.3000
HES,2020-04-30,001380,1010,101020,10,81584294.0000,48.6400
HES,2020-05-31,001380,1010,101020,10,47586068.0000,47.4700
HES,2020-06-30,001380,1010,101020,10,59480899.0000,51.8100
HES,2020-07-31,001380,1010,101020,10,48176432.0000,49.2100
HES,2020-08-31,001380,1010,101020,10,40486720.0000,46.0400
HES,2020-09-30,001380,1010,101020,10,53654495.0000,40.9300
HES,2020-10-31,001380,1010,101020,10,48483500.0000,37.2200
HES,2020-11-30,001380,1010,101020,10,51970516.0000,47.1800
HES,2020-12-31,001380,1010,101020,10,44880317.0000,52.7900
AEP,2019-01-31,001440,5510,551010,55,56678846.0000,79.1200
AEP,2019-02-28,001440,5510,551010,55,44904001.0000,81.1500
AEP,2019-03-31,001440,5510,551010,55,69333447.0000,83.7500
AEP,2019-04-30,001440,5510,551010,55,51637528.0000,85.5500
AEP,2019-05-31,001440,5510,551010,55,47956852.0000,86.1200
AEP,2019-06-30,001440,5510,551010,55,47048946.0000,88.0100
AEP,2019-07-31,001440,5510,551010,55,39079167.0000,87.8100
AEP,2019-08-31,001440,5510,551010,55,50527094.0000,91.1500
AEP,2019-09-30,001440,5510,551010,55,46260266.0000,93.6900
AEP,2019-10-31,001440,5510,551010,55,52112460.0000,94.3900
AEP,2019-11-30,001440,5510,551010,55,51443575.0000,91.3500
AEP,2019-12-31,001440,5510,551010,55,42749167.0000,94.5100
AEP,2020-01-31,001440,5510,551010,55,51706215.0000,104.2200
AEP,2020-02-29,001440,5510,551010,55,57687572.0000,89.2600
AEP,2020-03-31,001440,5510,551010,55,118724897.0000,79.9800
AEP,2020-04-30,001440,5510,551010,55,61821188.0000,83.1100
AEP,2020-05-31,001440,5510,551010,55,67076011.0000,85.2500
AEP,2020-06-30,001440,5510,551010,55,61029920.0000,79.6400
AEP,2020-07-31,001440,5510,551010,55,79174974.0000,86.8800
AEP,2020-08-31,001440,5510,551010,55,61431053.0000,78.8300
AEP,2020-09-30,001440,5510,551010,55,50057320.0000,81.7300
AEP,2020-10-31,001440,5510,551010,55,61183701.0000,89.9300
AEP,2020-11-30,001440,5510,551010,55,59931934.0000,84.8900
AEP,2020-12-31,001440,5510,551010,55,62479142.0000,83.2700
AXP,2019-01-31,001447,4020,402020,40,87976355.0000,102.7000
AXP,2019-02-28,001447,4020,402020,40,58799017.0000,107.7400
AXP,2019-03-31,001447,4020,402020,40,70549577.0000,109.3000
AXP,2019-04-30,001447,4020,402020,40,71756934.0000,117.2300
AXP,2019-05-31,001447,4020,402020,40,69407165.0000,114.7100
AXP,2019-06-30,001447,4020,402020,40,56996304.0000,123.4400
AXP,2019-07-31,001447,4020,402020,40,73081209.0000,124.3700
AXP,2019-08-31,001447,4020,402020,40,72023395.0000,120.3700
AXP,2019-09-30,001447,4020,402020,40,78972897.0000,118.2800
AXP,2019-10-31,001447,4020,402020,40,71543067.0000,117.2800
AXP,2019-11-30,001447,4020,402020,40,46608269.0000,120.1200
AXP,2019-12-31,001447,4020,402020,40,63028745.0000,124.4900
AXP,2020-01-31,001447,4020,402020,40,71708957.0000,129.8700
AXP,2020-02-29,001447,4020,402020,40,73465835.0000,109.9300
AXP,2020-03-31,001447,4020,402020,40,227105410.0000,85.6100
AXP,2020-04-30,001447,4020,402020,40,163881247.0000,91.2500
AXP,2020-05-31,001447,4020,402020,40,128865623.0000,95.0700
AXP,2020-06-30,001447,4020,402020,40,135443269.0000,95.2000
AXP,2020-07-31,001447,4020,402020,40,91141348.0000,93.3200
AXP,2020-08-31,001447,4020,402020,40,76970805.0000,101.5900
AXP,2020-09-30,001447,4020,402020,40,95937578.0000,100.2500
AXP,2020-10-31,001447,4020,402020,40,84805740.0000,91.2400
AXP,2020-11-30,001447,4020,402020,40,98463690.0000,118.5900
AXP,2020-12-31,001447,4020,402020,40,77222121.0000,120.9100
AFL,2019-01-31,001449,4030,403010,40,82369056.0000,47.7000
AFL,2019-02-28,001449,4030,403010,40,60945870.0000,49.1400
AFL,2019-03-31,001449,4030,403010,40,59796341.0000,50.0000
AFL,2019-04-30,001449,4030,403010,40,69868513.0000,50.3800
AFL,2019-05-31,001449,4030,403010,40,63070457.0000,51.3000
AFL,2019-06-30,001449,4030,403010,40,60770109.0000,54.8100
AFL,2019-07-31,001449,4030,403010,40,66862014.0000,52.6400
AFL,2019-08-31,001449,4030,403010,40,79007017.0000,50.1800
AFL,2019-09-30,001449,4030,403010,40,68837245.0000,52.3200
AFL,2019-10-31,001449,4030,403010,40,65941389.0000,53.1600
AFL,2019-11-30,001449,4030,403010,40,46311171.0000,54.8400
AFL,2019-12-31,001449,4030,403010,40,64057006.0000,52.9000
AFL,2020-01-31,001449,4030,403010,40,63652452.0000,51.5700
AFL,2020-02-29,001449,4030,403010,40,68378616.0000,42.8500
AFL,2020-03-31,001449,4030,403010,40,157109809.0000,34.2400
AFL,2020-04-30,001449,4030,403010,40,82828932.0000,37.2400
AFL,2020-05-31,001449,4030,403010,40,95166655.0000,36.4700
AFL,2020-06-30,001449,4030,403010,40,85139470.0000,36.0300
AFL,2020-07-31,001449,4030,403010,40,70659626.0000,35.5700
AFL,2020-08-31,001449,4030,403010,40,62155153.0000,36.3200
AFL,2020-09-30,001449,4030,403010,40,92029010.0000,36.3500
AFL,2020-10-31,001449,4030,403010,40,71057716.0000,33.9500
AFL,2020-11-30,001449,4030,403010,40,93250597.0000,43.9300
AFL,2020-12-31,001449,4030,403010,40,78993633.0000,44.4700
AIG,2019-01-31,001487,4030,403010,40,97855000.0000,43.2300
AIG,2019-02-28,001487,4030,403010,40,134876875.0000,43.2000
AIG,2019-03-31,001487,4030,403010,40,96252932.0000,43.0600
AIG,2019-04-30,001487,4030,403010,40,81559407.0000,47.5700
AIG,2019-05-31,001487,4030,403010,40,144172048.0000,51.0700
AIG,2019-06-30,001487,4030,403010,40,89077903.0000,53.2800
AIG,2019-07-31,001487,4030,403010,40,69165031.0000,55.9900
AIG,2019-08-31,001487,4030,403010,40,88224660.0000,52.0400
AIG,2019-09-30,001487,4030,403010,40,70309065.0000,55.7000
AIG,2019-10-31,001487,4030,403010,40,77701996.0000,52.9600
AIG,2019-11-30,001487,4030,403010,40,76076275.0000,52.6600
AIG,2019-12-31,001487,4030,403010,40,90263817.0000,51.3300
AIG,2020-01-31,001487,4030,403010,40,84643907.0000,50.2600
AIG,2020-02-29,001487,4030,403010,40,125678154.0000,42.1600
AIG,2020-03-31,001487,4030,403010,40,263838068.0000,24.2500
AIG,2020-04-30,001487,4030,403010,40,194763064.0000,25.4300
AIG,2020-05-31,001487,4030,403010,40,145614676.0000,30.0600
AIG,2020-06-30,001487,4030,403010,40,148147793.0000,31.1800
AIG,2020-07-31,001487,4030,403010,40,137841475.0000,32.1400
AIG,2020-08-31,001487,4030,403010,40,136944174.0000,29.1400
AIG,2020-09-30,001487,4030,403010,40,160032904.0000,27.5300
AIG,2020-10-31,001487,4030,403010,40,140135129.0000,31.4900
AIG,2020-11-30,001487,4030,403010,40,127544841.0000,38.4400
AIG,2020-12-31,001487,4030,403010,40,98740829.0000,37.8600
AME,2019-01-31,001598,2010,201040,20,24816968.0000,72.9000
AME,2019-02-28,001598,2010,201040,20,29731693.0000,79.5800
AME,2019-03-31,001598,2010,201040,20,25704880.0000,82.9700
AME,2019-04-30,001598,2010,201040,20,18779782.0000,88.1700
AME,2019-05-31,001598,2010,201040,20,23311196.0000,81.8900
AME,2019-06-30,001598,2010,201040,20,24452022.0000,90.8400
AME,2019-07-31,001598,2010,201040,20,27887033.0000,89.6100
AME,2019-08-31,001598,2010,201040,20,24458398.0000,85.9300
AME,2019-09-30,001598,2010,201040,20,25569852.0000,91.8200
AME,2019-10-31,001598,2010,201040,20,25801121.0000,91.6500
AME,2019-11-30,001598,2010,201040,20,22219244.0000,99.0100
AME,2019-12-31,001598,2010,201040,20,17297688.0000,99.7400
AME,2020-01-31,001598,2010,201040,20,22895582.0000,97.1500
AME,2020-02-29,001598,2010,201040,20,31409732.0000,86.0000
AME,2020-03-31,001598,2010,201040,20,60337106.0000,72.0200
AME,2020-04-30,001598,2010,201040,20,32578232.0000,83.8700
AME,2020-05-31,001598,2010,201040,20,30202189.0000,91.7100
AME,2020-06-30,001598,2010,201040,20,30962789.0000,89.3700
AME,2020-07-31,001598,2010,201040,20,26004623.0000,93.2500
AME,2020-08-31,001598,2010,201040,20,19277121.0000,100.7000
AME,2020-09-30,001598,2010,201040,20,18500204.0000,99.4000
AME,2020-10-31,001598,2010,201040,20,21421160.0000,98.2000
AME,2020-11-30,001598,2010,201040,20,21079586.0000,118.5300
AME,2020-12-31,001598,2010,201040,20,17658638.0000,120.9400
AMGN,2019-01-31,001602,3520,352010,35,72426846.0000,187.1100
AMGN,2019-02-28,001602,3520,352010,35,54643656.0000,190.0800
AMGN,2019-03-31,001602,3520,352010,35,59975560.0000,189.9800
AMGN,2019-04-30,001602,3520,352010,35,58335048.0000,179.3200
AMGN,2019-05-31,001602,3520,352010,35,63633145.0000,166.7000
AMGN,2019-06-30,001602,3520,352010,35,57354025.0000,184.2800
AMGN,2019-07-31,001602,3520,352010,35,58012268.0000,186.5800
AMGN,2019-08-31,001602,3520,352010,35,84205746.0000,208.6200
AMGN,2019-09-30,001602,3520,352010,35,53574117.0000,193.5100
AMGN,2019-10-31,001602,3520,352010,35,47995343.0000,213.2500
AMGN,2019-11-30,001602,3520,352010,35,48865318.0000,234.7200
AMGN,2019-12-31,001602,3520,352010,35,41394316.0000,241.0700
AMGN,2020-01-31,001602,3520,352010,35,50642235.0000,216.0500
AMGN,2020-02-29,001602,3520,352010,35,50018569.0000,199.7300
AMGN,2020-03-31,001602,3520,352010,35,99224593.0000,202.7300
AMGN,2020-04-30,001602,3520,352010,35,61739997.0000,239.2200
AMGN,2020-05-31,001602,3520,352010,35,56124231.0000,229.7000
AMGN,2020-06-30,001602,3520,352010,35,60861057.0000,235.8600
AMGN,2020-07-31,001602,3520,352010,35,53015340.0000,244.6700
AMGN,2020-08-31,001602,3520,352010,35,56792060.0000,253.3200
AMGN,2020-09-30,001602,3520,352010,35,56040388.0000,254.1600
AMGN,2020-10-31,001602,3520,352010,35,59047623.0000,216.9400
AMGN,2020-11-30,001602,3520,352010,35,51965959.0000,222.0400
AMGN,2020-12-31,001602,3520,352010,35,51267033.0000,229.9200
ADI,2019-01-31,001632,4530,453010,45,61930859.0000,98.8600
ADI,2019-02-28,001632,4530,453010,45,56456869.0000,106.9600
ADI,2019-03-31,001632,4530,453010,45,57980451.0000,105.2700
ADI,2019-04-30,001632,4530,453010,45,51732053.0000,116.2400
ADI,2019-05-31,001632,4530,453010,45,71351746.0000,96.6200
ADI,2019-06-30,001632,4530,453010,45,56111397.0000,112.8700
ADI,2019-07-31,001632,4530,453010,45,41550127.0000,117.4600
ADI,2019-08-31,001632,4530,453010,45,54314564.0000,109.8300
ADI,2019-09-30,001632,4530,453010,45,36851943.0000,111.7300
ADI,2019-10-31,001632,4530,453010,45,52301218.0000,106.6300
ADI,2019-11-30,001632,4530,453010,45,45592350.0000,112.9500
ADI,2019-12-31,001632,4530,453010,45,40374285.0000,118.8400
ADI,2020-01-31,001632,4530,453010,45,42674560.0000,109.7500
ADI,2020-02-29,001632,4530,453010,45,52642175.0000,109.0500
ADI,2020-03-31,001632,4530,453010,45,97825051.0000,89.6500
ADI,2020-04-30,001632,4530,453010,45,56353363.0000,109.6000
ADI,2020-05-31,001632,4530,453010,45,47876253.0000,112.9500
ADI,2020-06-30,001632,4530,453010,45,52124347.0000,122.6400
ADI,2020-07-31,001632,4530,453010,45,83008527.0000,114.8500
ADI,2020-08-31,001632,4530,453010,45,66004118.0000,116.8800
ADI,2020-09-30,001632,4530,453010,45,67607185.0000,116.7400
ADI,2020-10-31,001632,4530,453010,45,65126523.0000,118.5300
ADI,2020-11-30,001632,4530,453010,45,60400503.0000,139.0800
ADI,2020-12-31,001632,4530,453010,45,49044446.0000,147.7300
APA,2019-01-31,001678,1010,101020,10,100119314.0000,32.8200
APA,2019-02-28,001678,1010,101020,10,87751155.0000,33.1800
APA,2019-03-31,001678,1010,101020,10,80411513.0000,34.6600
APA,2019-04-30,001678,1010,101020,10,83294391.0000,32.9100
APA,2019-05-31,001678,1010,101020,10,99632563.0000,26.0700
APA,2019-06-30,001678,1010,101020,10,82984200.0000,28.9700
APA,2019-07-31,001678,1010,101020,10,115933005.0000,24.4200
APA,2019-08-31,001678,1010,101020,10,126032280.0000,21.5700
APA,2019-09-30,001678,1010,101020,10,119645506.0000,25.6000
APA,2019-10-31,001678,1010,101020,10,135389994.0000,21.6600
APA,2019-11-30,001678,1010,101020,10,94633225.0000,22.2800
APA,2019-12-31,001678,1010,101020,10,173448357.0000,25.5900
APA,2020-01-31,001678,1010,101020,10,140867794.0000,27.4400
APA,2020-02-29,001678,1010,101020,10,80712960.0000,24.9200
APA,2020-03-31,001678,1010,101020,10,382356963.0000,4.1800
APA,2020-04-30,001678,1010,101020,10,721723230.0000,13.0800
APA,2020-05-31,001678,1010,101020,10,388686290.0000,10.7900
APA,2020-06-30,001678,1010,101020,10,348361224.0000,13.5000
APA,2020-07-31,001678,1010,101020,10,243438451.0000,15.3500
APA,2020-08-31,001678,1010,101020,10,141828197.0000,14.8000
APA,2020-09-30,001678,1010,101020,10,223698494.0000,9.4700
APA,2020-10-31,001678,1010,101020,10,282343341.0000,8.3000
APA,2020-11-30,001678,1010,101020,10,265268983.0000,12.8900
APA,2020-12-31,001678,1010,101020,10,199225238.0000,14.1900
AAPL,2019-01-31,001690,4520,452020,45,820532850.0000,166.4400
AAPL,2019-02-28,001690,4520,452020,45,470605880.0000,173.1500
