gvkey,permno,adate,qdate,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER,cusip
12142,10104,2017-05-31,2017-08-31,2017-11-30,20.371,0.267,15.041,20.273,20.788,21.612,21.612,5.355,13.819,0.29,0.252,0.416,0.348,0.828,0.308,0.326,0.125,0.192,0.126,0.188,0.193,0.115,0.193,0.234,0.178,0.245,0.512,0.484,0.538,0.486,0.038,0.034,0.816,0.005,0.061,0.424,3.449,0.101,0.249,0.643,0.832,0.774,0.175,0.852,14.726,0.943,0.593,0.515,1.47,6.212,7.184,3.273,3.622,3.64,27.469,19.723,0.296,8.946,11.51,0.375,0.732,0.757,0.162,0.003,0.0,-0.04,3.659,,1.55%,ORCL,68389X10
12142,10104,2017-05-31,2017-08-31,2017-12-31,19.472,0.267,15.041,19.537,20.034,20.828,20.828,5.119,13.209,0.29,0.252,0.416,0.348,0.828,0.308,0.326,0.125,0.192,0.126,0.188,0.193,0.115,0.193,0.234,0.178,0.245,0.512,0.484,0.538,0.486,0.038,0.034,0.816,0.005,0.061,0.424,3.449,0.101,0.249,0.643,0.832,0.774,0.175,0.852,14.726,0.943,0.593,0.515,1.47,6.212,7.184,3.273,3.622,3.64,27.469,19.723,0.296,8.946,11.51,0.375,0.732,0.757,0.162,0.003,0.0,-0.04,3.498,,1.61%,ORCL,68389X10
12141,10107,2016-06-30,2016-09-30,2017-01-31,27.26,0.16,16.643,27.511,27.987,29.386,29.386,5.751,13.77,0.645,0.202,0.336,0.256,0.696,0.242,0.274,0.16,0.227,0.183,0.15,0.233,0.165,0.233,0.229,0.152,0.315,0.615,0.385,0.462,0.385,0.031,0.026,0.967,0.019,0.101,0.288,1.893,0.166,0.433,0.389,0.569,0.707,0.274,0.748,6.755,0.61,0.617,0.458,1.613,13.273,15.523,2.234,2.648,2.699,2.517,10.048,0.452,6.187,3.83,0.727,1.182,0.997,0.14,0.019,0.0,-0.099,6.945,,2.41%,MSFT,59491810
12141,10107,2016-06-30,2016-12-31,2017-02-28,27.325,0.146,15.982,25.289,25.695,26.882,26.882,5.561,13.371,0.611,0.212,0.356,0.271,0.709,0.261,0.277,0.165,0.249,0.187,0.15,0.256,0.168,0.256,0.23,0.154,0.31,0.583,0.417,0.537,0.417,0.032,0.025,0.908,0.017,0.098,0.324,2.076,0.223,0.443,0.388,0.543,0.634,0.274,0.754,6.95,0.698,0.648,0.503,1.842,12.45,14.664,2.051,2.405,2.447,20.849,10.567,0.438,6.35,3.785,0.725,1.243,1.053,0.138,0.019,0.0,-0.091,7.069,5.429,2.44%,MSFT,59491810
12141,10107,2016-06-30,2016-12-31,2017-03-31,28.111,0.146,15.982,26.032,26.45,27.672,27.672,5.722,13.756,0.611,0.212,0.356,0.271,0.709,0.261,0.277,0.165,0.249,0.187,0.15,0.256,0.168,0.256,0.23,0.154,0.31,0.583,0.417,0.537,0.417,0.032,0.025,0.908,0.017,0.098,0.324,2.076,0.223,0.443,0.388,0.543,0.634,0.274,0.754,6.95,0.698,0.648,0.503,1.842,12.45,14.664,2.051,2.405,2.447,20.849,10.567,0.438,6.35,3.785,0.725,1.243,1.053,0.138,0.019,0.0,-0.091,7.272,5.588,2.37%,MSFT,59491810
12141,10107,2016-06-30,2016-12-31,2017-04-30,29.211,0.146,15.982,27.059,27.494,28.765,28.765,5.945,14.295,0.611,0.212,0.356,0.271,0.709,0.261,0.277,0.165,0.249,0.187,0.15,0.256,0.168,0.256,0.23,0.154,0.31,0.583,0.417,0.537,0.417,0.032,0.025,0.908,0.017,0.098,0.324,2.076,0.223,0.443,0.388,0.543,0.634,0.274,0.754,6.95,0.698,0.648,0.503,1.842,12.45,14.664,2.051,2.405,2.447,20.849,10.567,0.438,6.35,3.785,0.725,1.243,1.053,0.138,0.019,0.0,-0.091,7.557,5.809,2.28%,MSFT,59491810
12141,10107,2016-06-30,2017-03-31,2017-05-31,30.033,0.138,15.787,25.304,25.676,26.759,26.759,5.888,14.586,0.567,0.224,0.37,0.279,0.722,0.276,0.286,0.167,0.281,0.186,0.15,0.287,0.181,0.287,0.247,0.158,0.309,0.538,0.462,0.579,0.462,0.032,0.025,0.868,0.016,0.096,0.353,2.232,0.202,0.419,0.42,0.562,0.614,0.274,0.77,7.105,0.845,0.672,0.539,2.047,11.744,13.354,2.071,2.405,2.444,20.849,10.926,0.428,6.469,3.843,0.701,1.304,1.053,0.138,0.019,0.0,-0.079,7.682,1.785,2.23%,MSFT,59491810
12141,10107,2016-06-30,2017-03-31,2017-06-30,29.593,0.138,15.787,24.975,25.342,26.41,26.41,5.802,14.373,0.567,0.224,0.37,0.279,0.722,0.276,0.286,0.167,0.281,0.186,0.15,0.287,0.181,0.287,0.247,0.158,0.309,0.538,0.462,0.579,0.462,0.032,0.025,0.868,0.016,0.096,0.353,2.232,0.202,0.419,0.42,0.562,0.614,0.274,0.77,7.105,0.845,0.672,0.539,2.047,11.744,13.354,2.071,2.405,2.444,20.849,10.926,0.428,6.469,3.843,0.701,1.304,1.053,0.138,0.019,0.0,-0.079,7.569,1.762,2.26%,MSFT,59491810
12141,10107,2016-06-30,2017-03-31,2017-07-31,31.189,0.138,15.787,26.341,26.728,27.854,27.854,6.114,15.148,0.567,0.224,0.37,0.279,0.722,0.276,0.286,0.167,0.281,0.186,0.15,0.287,0.181,0.287,0.247,0.158,0.309,0.538,0.462,0.579,0.462,0.032,0.025,0.868,0.016,0.096,0.353,2.232,0.202,0.419,0.42,0.562,0.614,0.274,0.77,7.105,0.845,0.672,0.539,2.047,11.744,13.354,2.071,2.405,2.444,20.849,10.926,0.428,6.469,3.843,0.701,1.304,1.053,0.138,0.019,0.0,-0.079,7.977,1.858,2.15%,MSFT,59491810
12141,10107,2017-06-30,2017-06-30,2017-08-31,30.59,0.137,20.374,26.993,27.288,27.59,27.59,6.402,14.577,0.568,0.236,0.338,0.252,0.706,0.257,0.333,0.14,0.29,0.157,0.084,0.294,0.204,0.294,0.208,0.133,0.263,0.48,0.52,0.588,0.52,0.038,0.032,0.788,0.014,0.124,0.368,2.915,0.115,0.383,0.465,0.472,0.612,0.234,0.794,7.108,1.076,0.7,0.57,2.33,10.207,9.827,2.061,2.443,2.477,9.262,11.941,0.414,4.726,3.694,0.596,1.243,0.944,0.145,0.017,0.0,-0.084,7.897,3.042,2.09%,MSFT,59491810
12141,10107,2017-06-30,2017-06-30,2017-09-30,30.527,0.137,20.374,26.892,27.186,27.487,27.487,6.389,14.547,0.568,0.236,0.338,0.252,0.706,0.257,0.333,0.14,0.29,0.157,0.084,0.294,0.204,0.294,0.208,0.133,0.263,0.48,0.52,0.588,0.52,0.038,0.032,0.788,0.014,0.124,0.368,2.915,0.115,0.383,0.465,0.472,0.612,0.234,0.794,7.108,1.076,0.7,0.57,2.33,10.207,9.827,2.061,2.443,2.477,9.262,11.941,0.414,4.726,3.694,0.596,1.243,0.944,0.145,0.017,0.0,-0.084,7.881,3.03,2.09%,MSFT,59491810
12141,10107,2017-06-30,2017-06-30,2017-10-31,34.085,0.137,20.374,30.029,30.358,30.694,30.694,7.134,16.243,0.568,0.236,0.338,0.252,0.706,0.257,0.333,0.14,0.29,0.157,0.084,0.294,0.204,0.294,0.208,0.133,0.263,0.48,0.52,0.588,0.52,0.038,0.032,0.788,0.014,0.124,0.368,2.915,0.115,0.383,0.465,0.472,0.612,0.234,0.794,7.108,1.076,0.7,0.57,2.33,10.207,9.827,2.061,2.443,2.477,9.262,11.941,0.414,4.726,3.694,0.596,1.243,0.944,0.145,0.017,0.0,-0.084,8.799,3.384,1.88%,MSFT,59491810
12141,10107,2017-06-30,2017-09-30,2017-11-30,34.331,0.165,15.409,24.397,24.756,24.976,24.976,6.547,16.073,0.456,0.266,0.401,0.306,0.746,0.313,0.328,0.176,0.371,0.196,0.084,0.375,0.205,0.375,0.27,0.174,0.315,0.499,0.501,0.592,0.501,0.033,0.028,0.814,0.015,0.101,0.38,2.242,0.153,0.374,0.473,0.666,0.676,0.234,0.8,6.475,0.981,0.68,0.561,2.127,11.744,12.342,2.177,2.523,2.562,9.262,10.816,0.422,6.443,3.744,0.658,1.32,1.063,0.136,0.017,0.0,-0.061,6.824,1.315,2.00%,MSFT,59491810
12141,10107,2017-06-30,2017-09-30,2017-12-31,34.847,0.165,15.409,24.794,25.159,25.383,25.383,6.645,16.315,0.456,0.266,0.401,0.306,0.746,0.313,0.328,0.176,0.371,0.196,0.084,0.375,0.205,0.375,0.27,0.174,0.315,0.499,0.501,0.592,0.501,0.033,0.028,0.814,0.015,0.101,0.38,2.242,0.153,0.374,0.473,0.666,0.676,0.234,0.8,6.475,0.981,0.68,0.561,2.127,11.744,12.342,2.177,2.523,2.562,9.262,10.816,0.422,6.443,3.744,0.658,1.32,1.063,0.136,0.017,0.0,-0.061,6.926,1.337,1.96%,MSFT,59491810
12138,10138,2015-12-31,2016-09-30,2017-01-31,15.65,0.297,9.567,13.68,14.021,15.258,15.258,3.946,40.953,0.482,0.272,0.46,0.428,0.46,0.45,0.316,0.332,0.239,0.376,0.389,0.239,0.25,0.239,,,0.313,0.863,0.0,0.0,0.0,,,2.32,,,0.0,0.0,,,0.0,,,4.368,0.63,0.955,0.0,0.095,0.037,0.122,,,,,,17.809,40.478,0.68,9.559,12.339,0.751,0.871,,0.0,0.019,0.344,0.123,3.415,2.361,3.20%,TROW,74144T10
12138,10138,2016-12-31,2016-12-31,2017-02-28,15.375,0.272,9.886,14.682,14.682,14.992,14.992,4.077,100.977,0.455,0.288,0.458,0.426,0.458,0.464,0.329,0.341,0.249,0.368,0.36,0.249,0.263,0.249,,,0.311,0.879,0.0,0.0,0.0,,,2.401,,,0.0,0.0,,,0.0,,,0.322,0.13,0.86,0.0,0.085,0.035,0.106,,,,,,24.055,28.822,0.745,9.265,12.987,0.741,0.843,,0.0,0.019,0.354,0.184,3.437,2.14,3.03%,TROW,74144T10
12138,10138,2016-12-31,2016-12-31,2017-03-31,14.683,0.272,9.886,14.052,14.052,14.347,14.347,3.894,96.433,0.455,0.288,0.458,0.426,0.458,0.464,0.329,0.341,0.249,0.368,0.36,0.249,0.263,0.249,,,0.311,0.879,0.0,0.0,0.0,,,2.401,,,0.0,0.0,,,0.0,,,0.322,0.13,0.86,0.0,0.085,0.035,0.106,,,,,,24.055,28.822,0.745,9.265,12.987,0.741,0.843,,0.0,0.019,0.354,0.184,3.283,2.048,3.35%,TROW,74144T10
12138,10138,2016-12-31,2016-12-31,2017-04-30,15.274,0.272,9.886,14.616,14.616,14.924,14.924,4.05,100.314,0.455,0.288,0.458,0.426,0.458,0.464,0.329,0.341,0.249,0.368,0.36,0.249,0.263,0.249,,,0.311,0.879,0.0,0.0,0.0,,,2.401,,,0.0,0.0,,,0.0,,,0.322,0.13,0.86,0.0,0.085,0.035,0.106,,,,,,24.055,28.822,0.745,9.265,12.987,0.741,0.843,,0.0,0.019,0.354,0.184,3.415,2.13,3.22%,TROW,74144T10
12138,10138,2016-12-31,2017-03-31,2017-05-31,15.409,0.304,9.094,14.116,14.288,13.785,13.785,3.897,57.532,0.43,0.297,0.458,0.427,0.458,0.482,0.341,0.31,0.266,0.382,0.36,0.266,0.276,0.266,,,0.31,0.854,0.0,0.0,0.0,,,2.113,,,0.0,0.0,,,0.0,,,0.322,0.458,1.103,0.0,0.106,0.037,0.139,,,,,,18.657,37.979,0.676,9.585,12.751,0.756,0.885,,0.0,0.019,0.354,0.156,3.399,1.791,3.24%,TROW,74144T10
12138,10138,2016-12-31,2017-03-31,2017-06-30,16.166,0.304,9.094,14.872,15.053,14.523,14.523,4.088,60.358,0.43,0.297,0.458,0.427,0.458,0.482,0.341,0.31,0.266,0.382,0.36,0.266,0.276,0.266,,,0.31,0.854,0.0,0.0,0.0,,,2.113,,,0.0,0.0,,,0.0,,,0.322,0.458,1.103,0.0,0.106,0.037,0.139,,,,,,18.657,37.979,0.676,9.585,12.751,0.756,0.885,,0.0,0.019,0.354,0.156,3.566,1.887,3.07%,TROW,74144T10
12138,10138,2016-12-31,2017-03-31,2017-07-31,18.027,0.304,9.094,16.577,16.779,16.188,16.188,4.559,67.307,0.43,0.297,0.458,0.427,0.458,0.482,0.341,0.31,0.266,0.382,0.36,0.266,0.276,0.266,,,0.31,0.854,0.0,0.0,0.0,,,2.113,,,0.0,0.0,,,0.0,,,0.322,0.458,1.103,0.0,0.106,0.037,0.139,,,,,,18.657,37.979,0.676,9.585,12.751,0.756,0.885,,0.0,0.019,0.354,0.156,3.976,2.104,2.76%,TROW,74144T10
12138,10138,2016-12-31,2017-06-30,2017-08-31,17.827,0.29,8.731,15.917,15.977,14.495,14.495,4.503,59.427,0.383,0.326,0.457,0.426,0.457,0.532,0.372,0.319,0.298,0.389,0.36,0.298,0.309,0.298,,,0.32,0.874,0.0,0.0,0.0,,,2.101,,,0.0,0.0,,,0.0,,,0.322,0.555,1.152,0.0,0.111,0.036,0.143,,,,,,27.505,20.686,0.699,9.574,14.095,0.787,0.9,,0.0,0.019,0.354,0.174,3.923,1.177,2.70%,TROW,74144T10
12138,10138,2016-12-31,2017-06-30,2017-09-30,19.304,0.29,8.731,17.104,17.169,15.576,15.576,4.876,64.351,0.383,0.326,0.457,0.426,0.457,0.532,0.372,0.319,0.298,0.389,0.36,0.298,0.309,0.298,,,0.32,0.874,0.0,0.0,0.0,,,2.101,,,0.0,0.0,,,0.0,,,0.322,0.555,1.152,0.0,0.111,0.036,0.143,,,,,,27.505,20.686,0.699,9.574,14.095,0.787,0.9,,0.0,0.019,0.354,0.174,4.248,1.265,2.52%,TROW,74144T10
12138,10138,2016-12-31,2017-06-30,2017-10-31,19.791,0.29,8.731,17.528,17.595,15.962,15.962,4.999,65.975,0.383,0.326,0.457,0.426,0.457,0.532,0.372,0.319,0.298,0.389,0.36,0.298,0.309,0.298,,,0.32,0.874,0.0,0.0,0.0,,,2.101,,,0.0,0.0,,,0.0,,,0.322,0.555,1.152,0.0,0.111,0.036,0.143,,,,,,27.505,20.686,0.699,9.574,14.095,0.787,0.9,,0.0,0.019,0.354,0.174,4.355,1.296,2.45%,TROW,74144T10
12138,10138,2016-12-31,2017-09-30,2017-11-30,21.28,0.252,9.076,18.444,18.444,16.872,16.872,5.365,97.76,0.371,0.329,0.459,0.428,0.459,0.527,0.366,0.331,0.306,0.398,0.36,0.306,0.312,0.306,,,0.323,0.884,0.0,0.0,0.0,,,2.179,,,0.0,0.0,,,0.0,,,0.322,0.354,1.192,0.0,0.113,0.035,0.144,,,,,,35.524,14.936,0.704,9.573,14.578,0.793,0.898,,0.0,0.019,0.354,0.192,4.511,1.332,2.22%,TROW,74144T10
12138,10138,2016-12-31,2017-09-30,2017-12-31,21.946,0.252,9.076,18.805,18.805,17.202,17.202,5.533,100.821,0.371,0.329,0.459,0.428,0.459,0.527,0.366,0.331,0.306,0.398,0.36,0.306,0.312,0.306,,,0.323,0.884,0.0,0.0,0.0,,,2.179,,,0.0,0.0,,,0.0,,,0.322,0.354,1.192,0.0,0.113,0.035,0.144,,,,,,35.524,14.936,0.704,9.573,14.578,0.793,0.898,,0.0,0.019,0.354,0.192,4.653,1.358,2.17%,TROW,74144T10
1300,10145,2015-12-31,2016-09-30,2017-01-31,24.356,0.224,11.768,17.098,17.349,18.516,18.516,2.295,16.653,0.377,0.126,0.216,0.19,0.347,0.17,0.153,0.172,0.263,0.242,0.264,0.272,0.201,0.272,0.739,0.28,0.267,0.678,0.314,0.509,0.316,0.041,0.025,0.166,0.225,0.415,0.273,1.65,0.383,0.528,0.267,0.497,0.318,0.178,0.79,5.461,0.447,0.631,0.512,1.733,15.157,21.299,0.314,0.93,1.2,65.681,5.57,0.769,4.634,4.67,1.431,2.112,11.52,0.047,0.0,0.0,-0.009,4.533,1.098,2.25%,HON,43851610
1300,10145,2016-12-31,2016-12-31,2017-02-28,22.929,0.225,12.429,18.666,18.921,20.081,20.081,2.411,17.237,0.392,0.122,0.213,0.187,0.349,0.164,0.15,0.162,0.249,0.224,0.248,0.255,0.212,0.255,0.733,0.268,0.253,0.61,0.384,0.497,0.386,0.041,0.026,0.227,0.189,0.383,0.291,1.887,0.228,0.472,0.352,0.512,0.337,0.159,0.801,5.972,0.614,0.639,0.526,1.786,14.358,20.364,0.48,1.145,1.412,60.947,5.827,0.76,4.64,4.533,1.239,2.029,5.842,0.055,0.0,0.0,-0.013,4.773,2.479,2.14%,HON,43851610
1300,10145,2016-12-31,2016-12-31,2017-03-31,22.982,0.225,12.429,18.721,18.977,20.14,20.14,2.417,17.277,0.392,0.122,0.213,0.187,0.349,0.164,0.15,0.162,0.249,0.224,0.248,0.255,0.212,0.255,0.733,0.268,0.253,0.61,0.384,0.497,0.386,0.041,0.026,0.227,0.189,0.383,0.291,1.887,0.228,0.472,0.352,0.512,0.337,0.159,0.801,5.972,0.614,0.639,0.526,1.786,14.358,20.364,0.48,1.145,1.412,60.947,5.827,0.76,4.64,4.533,1.239,2.029,5.842,0.055,0.0,0.0,-0.013,4.784,2.486,2.13%,HON,43851610
1300,10145,2016-12-31,2016-12-31,2017-04-30,24.188,0.225,12.429,19.661,19.93,21.152,21.152,2.544,18.184,0.392,0.122,0.213,0.187,0.349,0.164,0.15,0.162,0.249,0.224,0.248,0.255,0.212,0.255,0.733,0.268,0.253,0.61,0.384,0.497,0.386,0.041,0.026,0.227,0.189,0.383,0.291,1.887,0.228,0.472,0.352,0.512,0.337,0.159,0.801,5.972,0.614,0.639,0.526,1.786,14.358,20.364,0.48,1.145,1.412,60.947,5.827,0.76,4.64,4.533,1.239,2.029,5.842,0.055,0.0,0.0,-0.013,5.035,2.611,2.03%,HON,43851610
1300,10145,2016-12-31,2017-03-31,2017-05-31,25.37,0.218,12.827,19.5,19.702,20.91,20.91,2.582,16.402,0.39,0.125,0.21,0.183,0.35,0.167,0.154,0.157,0.252,0.213,0.248,0.261,0.177,0.261,0.679,0.265,0.257,0.642,0.352,0.509,0.354,0.033,0.023,0.214,0.206,0.387,0.288,1.869,0.308,0.501,0.315,0.486,0.365,0.159,0.827,5.778,0.532,0.633,0.52,1.743,15.135,20.635,0.427,1.042,1.312,64.816,5.586,0.735,4.567,4.52,1.299,2.023,7.439,0.055,0.0,0.0,-0.024,4.889,2.455,2.00%,HON,43851610
1300,10145,2016-12-31,2017-03-31,2017-06-30,25.427,0.218,12.827,19.544,19.747,20.958,20.958,2.587,16.439,0.39,0.125,0.21,0.183,0.35,0.167,0.154,0.157,0.252,0.213,0.248,0.261,0.177,0.261,0.679,0.265,0.257,0.642,0.352,0.509,0.354,0.033,0.023,0.214,0.206,0.387,0.288,1.869,0.308,0.501,0.315,0.486,0.365,0.159,0.827,5.778,0.532,0.633,0.52,1.743,15.135,20.635,0.427,1.042,1.312,64.816,5.586,0.735,4.567,4.52,1.299,2.023,7.439,0.055,0.0,0.0,-0.024,4.9,2.461,2.00%,HON,43851610
1300,10145,2016-12-31,2017-03-31,2017-07-31,25.907,0.218,12.827,19.959,20.166,21.403,21.403,2.636,16.749,0.39,0.125,0.21,0.183,0.35,0.167,0.154,0.157,0.252,0.213,0.248,0.261,0.177,0.261,0.679,0.265,0.257,0.642,0.352,0.509,0.354,0.033,0.023,0.214,0.206,0.387,0.288,1.869,0.308,0.501,0.315,0.486,0.365,0.159,0.827,5.778,0.532,0.633,0.52,1.743,15.135,20.635,0.427,1.042,1.312,64.816,5.586,0.735,4.567,4.52,1.299,2.023,7.439,0.055,0.0,0.0,-0.024,4.992,2.513,1.95%,HON,43851610
