tic,datadate,gvkey,ggroup,gind,gsector,cshtrm,prccm
ABT,2014-10-31,001078,3510,351010,35,129684410.0000,43.5900
ABT,2014-11-30,001078,3510,351010,35,79725392.0000,44.5100
ABT,2014-12-31,001078,3510,351010,35,110550758.0000,45.0200
HON,2013-01-31,001300,2010,201050,20,72146957.0000,68.2400
HON,2013-02-28,001300,2010,201050,20,65617530.0000,70.1000
HON,2013-03-31,001300,2010,201050,20,77258070.0000,75.3500
HON,2013-04-30,001300,2010,201050,20,83547642.0000,73.5400
HON,2013-05-31,001300,2010,201050,20,70173331.0000,78.4600
HON,2013-06-30,001300,2010,201050,20,60494605.0000,79.3400
HON,2013-07-31,001300,2010,201050,20,64076641.0000,82.9800
HON,2013-08-31,001300,2010,201050,20,49547177.0000,79.5700
HON,2013-09-30,001300,2010,201050,20,47534689.0000,83.0400
HON,2013-10-31,001300,2010,201050,20,66235591.0000,86.7300
HON,2013-11-30,001300,2010,201050,20,43090593.0000,88.5100
HON,2013-12-31,001300,2010,201050,20,49716970.0000,91.3700
HON,2014-01-31,001300,2010,201050,20,61075087.0000,91.2300
HON,2014-02-28,001300,2010,201050,20,58714203.0000,94.4400
HON,2014-03-31,001300,2010,201050,20,67222034.0000,92.7600
HON,2014-04-30,001300,2010,201050,20,60214940.0000,92.9000
HON,2014-05-31,001300,2010,201050,20,54157815.0000,93.1500
HON,2014-06-30,001300,2010,201050,20,50097807.0000,92.9500
HON,2014-07-31,001300,2010,201050,20,67904533.0000,91.8300
HON,2014-08-31,001300,2010,201050,20,52156003.0000,95.2300
HON,2014-09-30,001300,2010,201050,20,52967534.0000,93.1200
HON,2014-10-31,001300,2010,201050,20,94247225.0000,96.1200
HON,2014-11-30,001300,2010,201050,20,41413825.0000,99.0700
HON,2014-12-31,001300,2010,201050,20,51302497.0000,99.9200
HES,2013-01-31,001380,1010,101020,10,119031088.0000,67.1600
HES,2013-02-28,001380,1010,101020,10,75750590.0000,66.5000
HES,2013-03-31,001380,1010,101020,10,74026711.0000,71.6100
HES,2013-04-30,001380,1010,101020,10,66476523.0000,72.1800
HES,2013-05-31,001380,1010,101020,10,83745339.0000,67.4100
HES,2013-06-30,001380,1010,101020,10,59290291.0000,66.4900
HES,2013-07-31,001380,1010,101020,10,55474811.0000,74.4600
HES,2013-08-31,001380,1010,101020,10,55467837.0000,74.8500
HES,2013-09-30,001380,1010,101020,10,48851411.0000,77.3400
HES,2013-10-31,001380,1010,101020,10,71902921.0000,81.2000
HES,2013-11-30,001380,1010,101020,10,47011022.0000,81.1300
HES,2013-12-31,001380,1010,101020,10,48177176.0000,83.0000
HES,2014-01-31,001380,1010,101020,10,56425599.0000,75.4900
HES,2014-02-28,001380,1010,101020,10,59716382.0000,80.0300
HES,2014-03-31,001380,1010,101020,10,43358941.0000,82.8800
HES,2014-04-30,001380,1010,101020,10,55830753.0000,89.1600
HES,2014-05-31,001380,1010,101020,10,47943818.0000,91.3000
HES,2014-06-30,001380,1010,101020,10,45875057.0000,98.8900
HES,2014-07-31,001380,1010,101020,10,51952207.0000,98.9800
HES,2014-08-31,001380,1010,101020,10,40559310.0000,101.1000
HES,2014-09-30,001380,1010,101020,10,44635480.0000,94.3200
HES,2014-10-31,001380,1010,101020,10,94602119.0000,84.8100
HES,2014-11-30,001380,1010,101020,10,69947645.0000,72.9300
HES,2014-12-31,001380,1010,101020,10,97945657.0000,73.8200
AEP,2013-01-31,001440,5510,551010,55,67740769.0000,45.2900
AEP,2013-02-28,001440,5510,551010,55,52038683.0000,46.7900
AEP,2013-03-31,001440,5510,551010,55,43921946.0000,48.6300
AEP,2013-04-30,001440,5510,551010,55,66619412.0000,51.4300
AEP,2013-05-31,001440,5510,551010,55,64389417.0000,45.8200
AEP,2013-06-30,001440,5510,551010,55,74827050.0000,44.7800
AEP,2013-07-31,001440,5510,551010,55,88748604.0000,46.3500
AEP,2013-08-31,001440,5510,551010,55,60390242.0000,42.8000
AEP,2013-09-30,001440,5510,551010,55,61317594.0000,43.3500
AEP,2013-10-31,001440,5510,551010,55,89960965.0000,46.8400
AEP,2013-11-30,001440,5510,551010,55,75271025.0000,47.0600
AEP,2013-12-31,001440,5510,551010,55,61252105.0000,46.7400
AEP,2014-01-31,001440,5510,551010,55,54258435.0000,48.8100
AEP,2014-02-28,001440,5510,551010,55,56434547.0000,50.2000
AEP,2014-03-31,001440,5510,551010,55,63568705.0000,50.6600
AEP,2014-04-30,001440,5510,551010,55,68039384.0000,53.8100
AEP,2014-05-31,001440,5510,551010,55,65093207.0000,53.3500
AEP,2014-06-30,001440,5510,551010,55,52270613.0000,55.7700
AEP,2014-07-31,001440,5510,551010,55,51554714.0000,51.9900
AEP,2014-08-31,001440,5510,551010,55,54701734.0000,53.7000
AEP,2014-09-30,001440,5510,551010,55,42282449.0000,52.2100
AEP,2014-10-31,001440,5510,551010,55,69539289.0000,58.3400
AEP,2014-11-30,001440,5510,551010,55,48663180.0000,57.5500
AEP,2014-12-31,001440,5510,551010,55,54102274.0000,60.7200
AXP,2013-01-31,001447,4020,402020,40,122688635.0000,58.8100
AXP,2013-02-28,001447,4020,402020,40,107262149.0000,62.1500
AXP,2013-03-31,001447,4020,402020,40,101316490.0000,67.4600
AXP,2013-04-30,001447,4020,402020,40,121830347.0000,68.4100
AXP,2013-05-31,001447,4020,402020,40,121574873.0000,75.7100
AXP,2013-06-30,001447,4020,402020,40,121775686.0000,74.7600
AXP,2013-07-31,001447,4020,402020,40,126320053.0000,73.7700
AXP,2013-08-31,001447,4020,402020,40,69919089.0000,71.9100
AXP,2013-09-30,001447,4020,402020,40,74313216.0000,75.5200
AXP,2013-10-31,001447,4020,402020,40,102471021.0000,81.8000
AXP,2013-11-30,001447,4020,402020,40,62709707.0000,85.8000
AXP,2013-12-31,001447,4020,402020,40,67567025.0000,90.7300
AXP,2014-01-31,001447,4020,402020,40,104944734.0000,85.0200
AXP,2014-02-28,001447,4020,402020,40,76237630.0000,91.2800
AXP,2014-03-31,001447,4020,402020,40,71344978.0000,90.0300
AXP,2014-04-30,001447,4020,402020,40,84732487.0000,87.4300
AXP,2014-05-31,001447,4020,402020,40,65074575.0000,91.5000
AXP,2014-06-30,001447,4020,402020,40,60460133.0000,94.8700
AXP,2014-07-31,001447,4020,402020,40,68310358.0000,88.0000
AXP,2014-08-31,001447,4020,402020,40,82785415.0000,89.5500
AXP,2014-09-30,001447,4020,402020,40,84876001.0000,87.5400
AXP,2014-10-31,001447,4020,402020,40,120784473.0000,89.9500
AXP,2014-11-30,001447,4020,402020,40,61967948.0000,92.4200
AXP,2014-12-31,001447,4020,402020,40,81636116.0000,93.0400
AIG,2013-05-31,001487,4030,403010,40,382560917.0000,44.4600
AIG,2013-06-30,001487,4030,403010,40,372078630.0000,44.7000
AIG,2013-07-31,001487,4030,403010,40,229182906.0000,45.5100
AIG,2013-08-31,001487,4030,403010,40,242698039.0000,46.4600
AIG,2013-09-30,001487,4030,403010,40,179846376.0000,48.6300
AIG,2013-10-31,001487,4030,403010,40,181756154.0000,51.6500
AIG,2013-11-30,001487,4030,403010,40,255694110.0000,49.7500
AIG,2013-12-31,001487,4030,403010,40,186749082.0000,51.0500
AIG,2014-01-31,001487,4030,403010,40,197573092.0000,47.9600
AIG,2014-02-28,001487,4030,403010,40,214360323.0000,49.7700
AIG,2014-03-31,001487,4030,403010,40,184681486.0000,50.0100
AIG,2014-04-30,001487,4030,403010,40,175444330.0000,53.1300
AIG,2014-05-31,001487,4030,403010,40,173045214.0000,54.0700
AIG,2014-06-30,001487,4030,403010,40,148188783.0000,54.5800
AIG,2014-07-31,001487,4030,403010,40,131786871.0000,51.9800
AIG,2014-08-31,001487,4030,403010,40,169857177.0000,56.0600
AIG,2014-09-30,001487,4030,403010,40,149300798.0000,54.0200
AIG,2014-10-31,001487,4030,403010,40,248969045.0000,53.5700
AIG,2014-11-30,001487,4030,403010,40,138615857.0000,54.8000
AIG,2014-12-31,001487,4030,403010,40,154824522.0000,56.0100
AME,2014-12-31,001598,2010,201040,20,25195147.0000,52.6300
AMGN,2013-01-31,001602,3520,352010,35,146207813.0000,85.4600
AMGN,2013-02-28,001602,3520,352010,35,112526666.0000,91.5500
AMGN,2013-03-31,001602,3520,352010,35,85076550.0000,102.5100
AMGN,2013-04-30,001602,3520,352010,35,101849303.0000,104.2100
AMGN,2013-05-31,001602,3520,352010,35,70276636.0000,100.5300
AMGN,2013-06-30,001602,3520,352010,35,74106190.0000,98.6600
AMGN,2013-07-31,001602,3520,352010,35,67252833.0000,108.2900
AMGN,2013-08-31,001602,3520,352010,35,74859369.0000,108.9400
AMGN,2013-09-30,001602,3520,352010,35,62791541.0000,111.9250
AMGN,2013-10-31,001602,3520,352010,35,68399640.0000,116.1400
AMGN,2013-11-30,001602,3520,352010,35,63261377.0000,114.0800
AMGN,2013-12-31,001602,3520,352010,35,58090290.0000,114.0800
AMGN,2014-01-31,001602,3520,352010,35,75090916.0000,118.9500
AMGN,2014-02-28,001602,3520,352010,35,63284582.0000,124.0200
AMGN,2014-03-31,001602,3520,352010,35,74097840.0000,123.3400
AMGN,2014-04-30,001602,3520,352010,35,99994288.0000,111.7500
AMGN,2014-05-31,001602,3520,352010,35,66165006.0000,115.9900
AMGN,2014-06-30,001602,3520,352010,35,54442455.0000,118.3700
AMGN,2014-07-31,001602,3520,352010,35,70341870.0000,127.3900
AMGN,2014-08-31,001602,3520,352010,35,66838724.0000,139.3800
AMGN,2014-09-30,001602,3520,352010,35,62018582.0000,140.4600
AMGN,2014-10-31,001602,3520,352010,35,124211836.0000,162.1800
AMGN,2014-11-30,001602,3520,352010,35,63118647.0000,165.3100
AMGN,2014-12-31,001602,3520,352010,35,76825234.0000,159.2900
ADI,2013-01-31,001632,4530,453010,45,50686280.0000,43.6400
ADI,2013-02-28,001632,4530,453010,45,49236840.0000,45.2200
ADI,2013-03-31,001632,4530,453010,45,40219380.0000,46.4900
ADI,2013-04-30,001632,4530,453010,45,61307564.0000,43.9900
ADI,2013-05-31,001632,4530,453010,45,47020287.0000,45.9300
ADI,2013-06-30,001632,4530,453010,45,44101185.0000,45.0600
ADI,2013-07-31,001632,4530,453010,45,40729791.0000,49.3800
ADI,2013-08-31,001632,4530,453010,45,32250114.0000,46.2800
ADI,2013-09-30,001632,4530,453010,45,31342044.0000,47.0500
ADI,2013-10-31,001632,4530,453010,45,40492808.0000,49.3000
ADI,2013-11-30,001632,4530,453010,45,45688543.0000,48.2200
NBR,2013-01-31,001661,1010,101010,10,105063283.0000,16.6700
NBR,2013-02-28,001661,1010,101010,10,102365324.0000,16.7600
NBR,2013-03-31,001661,1010,101010,10,97304796.0000,16.2200
NBR,2013-04-30,001661,1010,101010,10,112629632.0000,14.7900
NBR,2013-05-31,001661,1010,101010,10,83434973.0000,16.0100
NBR,2013-06-30,001661,1010,101010,10,71662631.0000,15.3100
NBR,2013-07-31,001661,1010,101010,10,107694823.0000,15.3900
NBR,2013-08-31,001661,1010,101010,10,60952989.0000,15.4000
NBR,2013-09-30,001661,1010,101010,10,68703760.0000,16.0600
NBR,2013-10-31,001661,1010,101010,10,95770781.0000,17.4800
NBR,2013-11-30,001661,1010,101010,10,56611660.0000,16.5500
NBR,2013-12-31,001661,1010,101010,10,73149214.0000,16.9900
NBR,2014-01-31,001661,1010,101010,10,79850471.0000,17.0800
NBR,2014-02-28,001661,1010,101010,10,125250088.0000,23.0200
NBR,2014-03-31,001661,1010,101010,10,103528229.0000,24.6500
NBR,2014-04-30,001661,1010,101010,10,107889872.0000,25.5200
NBR,2014-05-31,001661,1010,101010,10,83775147.0000,26.2300
NBR,2014-06-30,001661,1010,101010,10,82098525.0000,29.3700
NBR,2014-07-31,001661,1010,101010,10,76014946.0000,27.1600
NBR,2014-08-31,001661,1010,101010,10,69369621.0000,27.2100
NBR,2014-09-30,001661,1010,101010,10,133205654.0000,22.7600
NBR,2014-10-31,001661,1010,101010,10,197979759.0000,17.8500
NBR,2014-11-30,001661,1010,101010,10,153175172.0000,13.1200
NBR,2014-12-31,001661,1010,101010,10,263670567.0000,12.9800
APA,2013-01-31,001678,1010,101020,10,58669027.0000,83.7600
APA,2013-02-28,001678,1010,101020,10,78872911.0000,74.2700
APA,2013-03-31,001678,1010,101020,10,68553554.0000,77.1600
APA,2013-04-30,001678,1010,101020,10,74361834.0000,73.8800
APA,2013-05-31,001678,1010,101020,10,84747875.0000,82.1300
APA,2013-06-30,001678,1010,101020,10,73662978.0000,83.8300
AAPL,2013-01-31,001690,4520,452020,45,463970260.0000,455.4900
AAPL,2013-02-28,001690,4520,452020,45,332923380.0000,441.4000
AAPL,2013-03-31,001690,4520,452020,45,326523010.0000,442.6600
AAPL,2013-04-30,001690,4520,452020,45,388882569.0000,442.7800
AAPL,2013-05-31,001690,4520,452020,45,336981840.0000,449.7350
AAPL,2013-06-30,001690,4520,452020,45,250375572.0000,396.5300
AAPL,2013-07-31,001690,4520,452020,45,232815596.0000,452.5300
AAPL,2013-08-31,001690,4520,452020,45,287110381.0000,487.2160
AAPL,2013-09-30,001690,4520,452020,45,307400322.0000,476.7500
AAPL,2013-10-31,001690,4520,452020,45,276804290.0000,522.7020
AAPL,2013-11-30,001690,4520,452020,45,186221635.0000,556.0700
AMAT,2013-01-31,001704,4530,453010,45,287073486.0000,12.9100
AMAT,2013-02-28,001704,4530,453010,45,286461406.0000,13.7050
AMAT,2013-03-31,001704,4530,453010,45,228825470.0000,13.4800
AMAT,2013-04-30,001704,4530,453010,45,280033909.0000,14.5100
AMAT,2013-05-31,001704,4530,453010,45,301209823.0000,15.2000
AMAT,2013-06-30,001704,4530,453010,45,317955797.0000,14.9200
AMAT,2013-07-31,001704,4530,453010,45,234639302.0000,16.3150
AMAT,2013-08-31,001704,4530,453010,45,257088117.0000,15.0100
AMAT,2013-09-30,001704,4530,453010,45,323413215.0000,17.5310
AMAT,2013-10-31,001704,4530,453010,45,267241524.0000,17.8550
AMAT,2013-11-30,001704,4530,453010,45,202812514.0000,17.3000
AMAT,2013-12-31,001704,4530,453010,45,220079129.0000,17.6800
AMAT,2014-01-31,001704,4530,453010,45,211333755.0000,16.8200
AMAT,2014-02-28,001704,4530,453010,45,307890233.0000,18.9600
AMAT,2014-03-31,001704,4530,453010,45,304399019.0000,20.4150
AMAT,2014-04-30,001704,4530,453010,45,295586455.0000,19.0600
AMAT,2014-05-31,001704,4530,453010,45,310485722.0000,20.1900
AMAT,2014-06-30,001704,4530,453010,45,297557326.0000,22.5500
AMAT,2014-07-31,001704,4530,453010,45,299366695.0000,20.9600
AMAT,2014-08-31,001704,4530,453010,45,234877101.0000,23.1050
AMAT,2014-09-30,001704,4530,453010,45,216552179.0000,21.6100
AMAT,2014-10-31,001704,4530,453010,45,412947836.0000,22.0900
AMAT,2014-11-30,001704,4530,453010,45,208577838.0000,24.0500
AMAT,2014-12-31,001704,4530,453010,45,277398447.0000,24.9200
ADM,2013-01-31,001722,3020,302020,30,85477967.0000,28.5300
ADM,2013-02-28,001722,3020,302020,30,129304597.0000,31.8600
ADM,2013-03-31,001722,3020,302020,30,72939343.0000,33.7300
ADM,2013-04-30,001722,3020,302020,30,102662533.0000,33.9400
ADM,2013-05-31,001722,3020,302020,30,90413823.0000,32.2300
ADM,2013-06-30,001722,3020,302020,30,67398208.0000,33.9100
ADM,2013-07-31,001722,3020,302020,30,65682987.0000,36.4700
ADM,2013-08-31,001722,3020,302020,30,89239599.0000,35.2100
ADM,2013-09-30,001722,3020,302020,30,62420143.0000,36.8400
ADM,2013-10-31,001722,3020,302020,30,95435503.0000,40.9000
ADM,2013-11-30,001722,3020,302020,30,105953128.0000,40.2500
ADM,2013-12-31,001722,3020,302020,30,88955082.0000,43.4000
ADM,2014-01-31,001722,3020,302020,30,104310990.0000,39.4800
ADM,2014-02-28,001722,3020,302020,30,99002281.0000,40.6000
ADM,2014-03-31,001722,3020,302020,30,81462636.0000,43.3900
ADM,2014-04-30,001722,3020,302020,30,83481734.0000,43.7300
ADM,2014-05-31,001722,3020,302020,30,51399123.0000,44.9400
ADM,2014-06-30,001722,3020,302020,30,53753037.0000,44.1100
ADM,2014-07-31,001722,3020,302020,30,72606409.0000,46.4000
ADM,2014-08-31,001722,3020,302020,30,55235739.0000,49.8600
ADM,2014-09-30,001722,3020,302020,30,50928964.0000,51.1000
ADM,2014-10-31,001722,3020,302020,30,107824480.0000,47.0000
ADM,2014-11-30,001722,3020,302020,30,53983751.0000,52.6800
ADM,2014-12-31,001722,3020,302020,30,83892053.0000,52.0000
GAS,2013-06-30,001837,5510,551020,55,8032999.0000,42.8600
GAS,2013-07-31,001837,5510,551020,55,8200962.0000,45.7900
GAS,2013-08-31,001837,5510,551020,55,15422786.0000,43.9500
GAS,2013-09-30,001837,5510,551020,55,11775226.0000,46.0300
GAS,2013-10-31,001837,5510,551020,55,12378503.0000,47.8600
GAS,2013-11-30,001837,5510,551020,55,12644177.0000,46.5400
GAS,2013-12-31,001837,5510,551020,55,15171359.0000,47.2300
GAS,2014-01-31,001837,5510,551020,55,10737537.0000,47.7800
GAS,2014-02-28,001837,5510,551020,55,15878651.0000,47.0400
GAS,2014-03-31,001837,5510,551020,55,14979813.0000,48.9600
GAS,2014-04-30,001837,5510,551020,55,14926869.0000,54.0000
GAS,2014-05-31,001837,5510,551020,55,15679788.0000,53.3800
GAS,2014-06-30,001837,5510,551020,55,12560787.0000,55.0300
GAS,2014-07-31,001837,5510,551020,55,10757995.0000,51.6400
GAS,2014-08-31,001837,5510,551020,55,13401117.0000,53.3100
GAS,2014-09-30,001837,5510,551020,55,10922473.0000,51.3400
GAS,2014-10-31,001837,5510,551020,55,16665834.0000,53.9100
GAS,2014-11-30,001837,5510,551020,55,17806715.0000,52.3100
GAS,2014-12-31,001837,5510,551020,55,20855610.0000,54.5100
ADP,2013-01-31,001891,2020,202020,20,39671135.0000,59.2900
ADP,2013-02-28,001891,2020,202020,20,38353008.0000,61.3600
ADP,2013-03-31,001891,2020,202020,20,39718006.0000,65.0300
ADP,2013-04-30,001891,2020,202020,20,33468490.0000,67.3400
ADP,2013-05-31,001891,2020,202020,20,43806124.0000,68.7200
ADP,2013-06-30,001891,2020,202020,20,37043812.0000,68.8600
ADP,2013-07-31,001891,2020,202020,20,37108517.0000,72.0920
ADP,2013-08-31,001891,2020,202020,20,34264082.0000,71.1600
ADP,2013-09-30,001891,2020,202020,20,38268178.0000,72.3800
ADP,2013-10-31,001891,2020,202020,20,34300061.0000,75.0250
ADP,2013-11-30,001891,2020,202020,20,39519162.0000,80.0200
ADP,2013-12-31,001891,2020,202020,20,39497030.0000,80.7990
ADP,2014-01-31,001891,2020,202020,20,35646370.0000,76.6000
ADP,2014-02-28,001891,2020,202020,20,42725271.0000,77.7800
ADP,2014-03-31,001891,2020,202020,20,40207597.0000,77.2600
ADP,2014-04-30,001891,2020,202020,20,38706567.0000,77.9600
ADP,2014-05-31,001891,2020,202020,20,30512708.0000,79.6800
ADP,2014-06-30,001891,2020,202020,20,32385130.0000,79.2800
ADP,2014-07-31,001891,2020,202020,20,25420969.0000,81.3100
ADP,2014-08-31,001891,2020,202020,20,24255968.0000,83.4800
ADP,2014-09-30,001891,2020,202020,20,29854791.0000,83.0800
ADP,2014-10-31,001891,2020,202020,20,51438681.0000,81.7800
ADP,2014-11-30,001891,2020,202020,20,38118778.0000,85.6400
ADP,2014-12-31,001891,2020,202020,20,42948342.0000,83.3700
AVY,2013-01-31,001913,1510,151030,15,22126118.0000,38.5100
AVY,2013-02-28,001913,1510,151030,15,18232494.0000,40.8500
AVY,2013-03-31,001913,1510,151030,15,15930561.0000,43.0700
AVY,2013-04-30,001913,1510,151030,15,21958033.0000,41.4500
AVY,2013-05-31,001913,1510,151030,15,13671261.0000,43.5000
AVY,2013-06-30,001913,1510,151030,15,10550820.0000,42.7600
AVY,2013-07-31,001913,1510,151030,15,15300695.0000,44.7300
AVP,2013-01-31,001920,3030,303020,30,145388246.0000,16.9800
AVP,2013-02-28,001920,3030,303020,30,140722598.0000,19.5500
AVP,2013-03-31,001920,3030,303020,30,59800189.0000,20.7300
AVP,2013-04-30,001920,3030,303020,30,99439809.0000,23.1600
AVP,2013-05-31,001920,3030,303020,30,70970145.0000,23.5700
AVP,2013-06-30,001920,3030,303020,30,88719236.0000,21.0300
AVP,2013-07-31,001920,3030,303020,30,62481365.0000,22.8600
AVP,2013-08-31,001920,3030,303020,30,77781114.0000,19.7700
AVP,2013-09-30,001920,3030,303020,30,46771024.0000,20.6000
AVP,2013-10-31,001920,3030,303020,30,95021324.0000,17.5000
AVP,2013-11-30,001920,3030,303020,30,110136066.0000,17.8300
AVP,2013-12-31,001920,3030,303020,30,61251587.0000,17.2200
AVP,2014-01-31,001920,3030,303020,30,92510857.0000,14.8900
AVP,2014-02-28,001920,3030,303020,30,91523092.0000,15.4700
AVP,2014-03-31,001920,3030,303020,30,70774770.0000,14.6400
AVP,2014-04-30,001920,3030,303020,30,105746276.0000,15.2800
AVP,2014-05-31,001920,3030,303020,30,108190260.0000,14.2900
AVP,2014-06-30,001920,3030,303020,30,67800844.0000,14.6100
AVP,2014-07-31,001920,3030,303020,30,96153231.0000,13.2000
AVP,2014-08-31,001920,3030,303020,30,69074597.0000,14.0400
AVP,2014-09-30,001920,3030,303020,30,85684619.0000,12.6000
AVP,2014-10-31,001920,3030,303020,30,213134306.0000,10.4000
AVP,2014-11-30,001920,3030,303020,30,167579198.0000,9.7800
AVP,2014-12-31,001920,3030,303020,30,217929582.0000,9.3900
BK,2013-12-31,002019,4020,402030,40,76623523.0000,34.9400
BK,2014-01-31,002019,4020,402030,40,124902683.0000,31.9600
BK,2014-02-28,002019,4020,402030,40,93628144.0000,32.0000
BK,2014-03-31,002019,4020,402030,40,151887293.0000,35.2900
BK,2014-04-30,002019,4020,402030,40,112274952.0000,33.8700
BK,2014-05-31,002019,4020,402030,40,91921763.0000,34.5600
BK,2014-06-30,002019,4020,402030,40,105356462.0000,37.4800
BK,2014-07-31,002019,4020,402030,40,139731294.0000,39.0400
BK,2014-08-31,002019,4020,402030,40,110580255.0000,39.1800
BK,2014-09-30,002019,4020,402030,40,116163053.0000,38.7300
BK,2014-10-31,002019,4020,402030,40,134558339.0000,38.7200
BK,2014-11-30,002019,4020,402030,40,71600519.0000,40.0300
BK,2014-12-31,002019,4020,402030,40,97851609.0000,40.5700
BCR,2013-01-31,002044,3510,351010,35,14095524.0000,102.0700
BCR,2013-02-28,002044,3510,351010,35,11672690.0000,98.8500
BCR,2013-03-31,002044,3510,351010,35,11528080.0000,100.7800
BCR,2013-04-30,002044,3510,351010,35,16180718.0000,99.3600
BCR,2013-05-31,002044,3510,351010,35,12796405.0000,103.0900
BCR,2013-06-30,002044,3510,351010,35,13660897.0000,108.6800
BCR,2013-07-31,002044,3510,351010,35,10553473.0000,114.6000
BCR,2013-08-31,002044,3510,351010,35,9972289.0000,114.8700
BCR,2013-09-30,002044,3510,351010,35,9970553.0000,115.2000
BCR,2013-10-31,002044,3510,351010,35,16992352.0000,136.2200
BCR,2013-11-30,002044,3510,351010,35,11344286.0000,138.8800
BCR,2013-12-31,002044,3510,351010,35,8099261.0000,133.9400
BCR,2014-01-31,002044,3510,351010,35,15317357.0000,129.5900
BCR,2014-02-28,002044,3510,351010,35,16557460.0000,144.1600
BCR,2014-03-31,002044,3510,351010,35,14563061.0000,147.9800
BCR,2014-04-30,002044,3510,351010,35,20490655.0000,137.3300
BCR,2014-05-31,002044,3510,351010,35,15096278.0000,147.9100
BCR,2014-06-30,002044,3510,351010,35,20223381.0000,143.0100
BCR,2014-07-31,002044,3510,351010,35,12375897.0000,149.2300
BCR,2014-08-31,002044,3510,351010,35,10171973.0000,148.4400
BCR,2014-09-30,002044,3510,351010,35,8789952.0000,142.7100
BCR,2014-10-31,002044,3510,351010,35,16077862.0000,163.9700
BCR,2014-11-30,002044,3510,351010,35,7683844.0000,167.3500
BCR,2014-12-31,002044,3510,351010,35,11941161.0000,166.6200
VZ,2013-01-31,002136,5010,501010,50,327913380.0000,43.6100
VZ,2013-02-28,002136,5010,501010,50,257166894.0000,46.5300
VZ,2013-03-31,002136,5010,501010,50,250865948.0000,49.1500
VZ,2013-04-30,002136,5010,501010,50,333586277.0000,53.9100
VZ,2013-05-31,002136,5010,501010,50,234114000.0000,48.4800
VZ,2013-06-30,002136,5010,501010,50,297026868.0000,50.3400
VZ,2013-07-31,002136,5010,501010,50,204014757.0000,49.4800
VZ,2013-08-31,002136,5010,501010,50,203927430.0000,47.3800
VZ,2013-09-30,002136,5010,501010,50,322514731.0000,46.6750
VZ,2013-10-31,002136,5010,501010,50,385146918.0000,50.5100
