tic,datadate,gvkey,ggroup,gind,gsector,cshtrm,prccm
AMD,2016-04-30,001161,4530,453010,45,471520891.0000,3.5500
AMD,2016-05-31,001161,4530,453010,45,394193926.0000,4.5700
AMD,2016-06-30,001161,4530,453010,45,625204910.0000,5.1400
AMD,2016-07-31,001161,4530,453010,45,699339140.0000,6.8600
AMD,2016-08-31,001161,4530,453010,45,605280620.0000,7.4000
AMD,2016-09-30,001161,4530,453010,45,1041086120.0000,6.9100
AMD,2016-10-31,001161,4530,453010,45,868072710.0000,7.2300
AMD,2016-11-30,001161,4530,453010,45,988928510.0000,8.9100
AMD,2016-12-31,001161,4530,453010,45,1153077650.0000,11.3400
AMD,2017-01-31,001161,4530,453010,45,875880890.0000,10.3700
AMD,2017-02-28,001161,4530,453010,45,1568686480.0000,14.4600
AMD,2017-03-31,001161,4530,453010,45,1727439760.0000,14.5500
AMD,2017-04-30,001161,4530,453010,45,941088150.0000,13.3000
AMD,2017-05-31,001161,4530,453010,45,1705353040.0000,11.1900
AMD,2017-06-30,001161,4530,453010,45,2202045360.0000,12.4800
AMD,2017-07-31,001161,4530,453010,45,1701538260.0000,13.6100
AMD,2017-08-31,001161,4530,453010,45,1185851820.0000,13.0000
AMD,2017-09-30,001161,4530,453010,45,1199324280.0000,12.7500
AMD,2017-10-31,001161,4530,453010,45,1348361940.0000,10.9850
AMD,2017-11-30,001161,4530,453010,45,1036801960.0000,10.8900
AMD,2017-12-31,001161,4530,453010,45,793803050.0000,10.2800
ALK,2016-01-31,001230,2030,203020,20,35606829.0000,70.4000
ALK,2016-02-29,001230,2030,203020,20,24658981.0000,73.9000
ALK,2016-03-31,001230,2030,203020,20,25770046.0000,82.0200
ALK,2016-04-30,001230,2030,203020,20,35816064.0000,70.4300
ALK,2016-05-31,001230,2030,203020,20,59724097.0000,66.4000
ALK,2016-06-30,001230,2030,203020,20,42046358.0000,58.2900
ALK,2016-07-31,001230,2030,203020,20,37758985.0000,67.2200
ALK,2016-08-31,001230,2030,203020,20,25504132.0000,67.5300
ALK,2016-09-30,001230,2030,203020,20,26211753.0000,65.8600
ALK,2016-10-31,001230,2030,203020,20,25456549.0000,72.2200
ALK,2016-11-30,001230,2030,203020,20,21618983.0000,82.2700
ALK,2016-12-31,001230,2030,203020,20,26895501.0000,88.7300
ALK,2017-01-31,001230,2030,203020,20,26666845.0000,93.8200
ALK,2017-02-28,001230,2030,203020,20,22821850.0000,97.8200
ALK,2017-03-31,001230,2030,203020,20,33574176.0000,92.2200
ALK,2017-04-30,001230,2030,203020,20,27335947.0000,85.0900
ALK,2017-05-31,001230,2030,203020,20,31190703.0000,87.0500
ALK,2017-06-30,001230,2030,203020,20,24698497.0000,89.7600
ALK,2017-07-31,001230,2030,203020,20,24625219.0000,85.2300
ALK,2017-08-31,001230,2030,203020,20,28479811.0000,74.6600
ALK,2017-09-30,001230,2030,203020,20,33784273.0000,76.2700
ALK,2017-10-31,001230,2030,203020,20,48196556.0000,66.0300
ALK,2017-11-30,001230,2030,203020,20,38849034.0000,69.1700
ALK,2017-12-31,001230,2030,203020,20,33125931.0000,73.5100
SWKS,2017-09-30,001327,4530,453010,45,33310816.0000,101.9000
SWKS,2017-10-31,001327,4530,453010,45,32897233.0000,113.8600
SWKS,2017-11-30,001327,4530,453010,45,50847933.0000,104.7400
SWKS,2017-12-31,001327,4530,453010,45,51544693.0000,94.9500
HES,2016-01-31,001380,1010,101020,10,137079169.0000,42.5000
HES,2016-02-29,001380,1010,101020,10,189887355.0000,43.6000
HES,2016-03-31,001380,1010,101020,10,112766459.0000,52.6500
HES,2016-04-30,001380,1010,101020,10,102868448.0000,59.6200
HES,2016-05-31,001380,1010,101020,10,74387050.0000,59.9300
HES,2016-06-30,001380,1010,101020,10,78264211.0000,60.1000
HES,2016-07-31,001380,1010,101020,10,74749624.0000,53.6500
HES,2016-08-31,001380,1010,101020,10,82596739.0000,54.3000
HES,2016-09-30,001380,1010,101020,10,122189647.0000,53.6200
HES,2016-10-31,001380,1010,101020,10,78891146.0000,47.9700
HES,2016-11-30,001380,1010,101020,10,90016065.0000,55.9600
AXP,2016-01-31,001447,4020,402020,40,237169457.0000,53.5000
AXP,2016-02-29,001447,4020,402020,40,159664020.0000,55.5800
AXP,2016-03-31,001447,4020,402020,40,129799219.0000,61.4000
AXP,2016-04-30,001447,4020,402020,40,99804882.0000,65.4300
AXP,2016-05-31,001447,4020,402020,40,96746720.0000,65.7600
AXP,2016-06-30,001447,4020,402020,40,121764394.0000,60.7600
AXP,2016-07-31,001447,4020,402020,40,89926732.0000,64.4600
AXP,2016-08-31,001447,4020,402020,40,77433205.0000,65.5800
AXP,2016-09-30,001447,4020,402020,40,95292011.0000,64.0400
AXP,2016-10-31,001447,4020,402020,40,115965642.0000,66.4200
AXP,2016-11-30,001447,4020,402020,40,99111248.0000,72.0400
AXP,2016-12-31,001447,4020,402020,40,75774700.0000,74.0800
AXP,2017-01-31,001447,4020,402020,40,103786463.0000,76.3800
AXP,2017-02-28,001447,4020,402020,40,65762402.0000,80.0600
AXP,2017-03-31,001447,4020,402020,40,97915085.0000,79.1100
AXP,2017-04-30,001447,4020,402020,40,77810933.0000,79.2500
AXP,2017-05-31,001447,4020,402020,40,66082917.0000,76.9400
AXP,2017-06-30,001447,4020,402020,40,77361655.0000,84.2400
AXP,2017-07-31,001447,4020,402020,40,70956864.0000,85.2300
AXP,2017-08-31,001447,4020,402020,40,66014389.0000,86.1000
AXP,2017-09-30,001447,4020,402020,40,65146036.0000,90.4600
AXP,2017-10-31,001447,4020,402020,40,76827525.0000,95.5200
AXP,2017-11-30,001447,4020,402020,40,61161040.0000,97.7100
AXP,2017-12-31,001447,4020,402020,40,65039654.0000,99.3100
AIG,2016-01-31,001487,4030,403010,40,201119073.0000,56.4800
AIG,2016-02-29,001487,4030,403010,40,233116775.0000,50.2000
AIG,2016-03-31,001487,4030,403010,40,171565028.0000,54.0500
AIG,2016-04-30,001487,4030,403010,40,128560379.0000,55.8200
AIG,2016-05-31,001487,4030,403010,40,152732153.0000,57.8800
AIG,2016-06-30,001487,4030,403010,40,162938163.0000,52.8900
AIG,2016-07-31,001487,4030,403010,40,104328912.0000,54.4400
AIG,2016-08-31,001487,4030,403010,40,112944565.0000,59.8300
AIG,2016-09-30,001487,4030,403010,40,146816859.0000,59.3400
AIG,2016-10-31,001487,4030,403010,40,108430430.0000,61.7000
AIG,2016-11-30,001487,4030,403010,40,162860032.0000,63.3300
AIG,2016-12-31,001487,4030,403010,40,110594914.0000,65.3100
AIG,2017-01-31,001487,4030,403010,40,111316012.0000,64.2600
AIG,2017-02-28,001487,4030,403010,40,154932295.0000,63.9200
AIG,2017-03-31,001487,4030,403010,40,158394823.0000,62.4300
AIG,2017-04-30,001487,4030,403010,40,120507226.0000,60.9100
AIG,2017-05-31,001487,4030,403010,40,185370283.0000,63.6300
AIG,2017-06-30,001487,4030,403010,40,107565583.0000,62.5200
AIG,2017-07-31,001487,4030,403010,40,76523543.0000,65.4500
AIG,2017-08-31,001487,4030,403010,40,108146357.0000,60.4800
AIG,2017-09-30,001487,4030,403010,40,120839609.0000,61.3900
AIG,2017-10-31,001487,4030,403010,40,101277350.0000,64.6100
AIG,2017-11-30,001487,4030,403010,40,115102214.0000,59.9600
AIG,2017-12-31,001487,4030,403010,40,88248981.0000,59.5800
AMGN,2017-10-31,001602,3520,352010,35,62789361.0000,175.2200
AMGN,2017-11-30,001602,3520,352010,35,52784550.0000,175.6600
AMGN,2017-12-31,001602,3520,352010,35,54233655.0000,173.9000
ADI,2016-01-31,001632,4530,453010,45,66573154.0000,53.8600
ADI,2016-02-29,001632,4530,453010,45,51705999.0000,52.9900
ADI,2016-03-31,001632,4530,453010,45,45988205.0000,59.1900
ADI,2016-04-30,001632,4530,453010,45,35159808.0000,56.3200
ADI,2016-05-31,001632,4530,453010,45,40108580.0000,58.5000
ADI,2016-06-30,001632,4530,453010,45,51683645.0000,56.6400
ADI,2016-07-31,001632,4530,453010,45,53896378.0000,63.8300
ADI,2016-08-31,001632,4530,453010,45,47576868.0000,62.5600
ADI,2016-09-30,001632,4530,453010,45,52216448.0000,64.4500
ADI,2016-10-31,001632,4530,453010,45,51773866.0000,64.1000
ADI,2016-11-30,001632,4530,453010,45,66069142.0000,74.2400
ADI,2016-12-31,001632,4530,453010,45,48713986.0000,72.6200
ADI,2017-01-31,001632,4530,453010,45,49612243.0000,74.9400
ADI,2017-02-28,001632,4530,453010,45,52070218.0000,81.9300
ADI,2017-03-31,001632,4530,453010,45,73426348.0000,81.9500
ADI,2017-04-30,001632,4530,453010,45,63703246.0000,76.2000
ADI,2017-05-31,001632,4530,453010,45,90406192.0000,85.7600
ADI,2017-06-30,001632,4530,453010,45,108724143.0000,77.8000
ADI,2017-07-31,001632,4530,453010,45,44484720.0000,79.0100
ADI,2017-08-31,001632,4530,453010,45,52539228.0000,83.6700
ADI,2017-09-30,001632,4530,453010,45,49354028.0000,86.1700
ADI,2017-10-31,001632,4530,453010,45,39428295.0000,91.3000
ADI,2017-11-30,001632,4530,453010,45,61787979.0000,86.1100
ADI,2017-12-31,001632,4530,453010,45,51549150.0000,89.0300
APA,2016-12-31,001678,1010,101020,10,58249336.0000,63.4700
APA,2017-01-31,001678,1010,101020,10,60684059.0000,59.8200
APA,2017-02-28,001678,1010,101020,10,80869876.0000,52.5900
APA,2017-03-31,001678,1010,101020,10,91614250.0000,51.3900
APA,2017-04-30,001678,1010,101020,10,69724818.0000,48.6400
APA,2017-05-31,001678,1010,101020,10,77221496.0000,46.7600
APA,2017-06-30,001678,1010,101020,10,89033092.0000,47.9300
APA,2017-07-31,001678,1010,101020,10,64714302.0000,49.4800
APA,2017-08-31,001678,1010,101020,10,91089383.0000,38.8400
APA,2017-09-30,001678,1010,101020,10,61455426.0000,45.8000
APA,2017-10-31,001678,1010,101020,10,86085116.0000,41.3700
APA,2017-11-30,001678,1010,101020,10,59741249.0000,41.8300
APA,2017-12-31,001678,1010,101020,10,65710417.0000,42.2200
AAPL,2017-04-30,001690,4520,452020,45,372132920.0000,143.6500
AAPL,2017-05-31,001690,4520,452020,45,651665900.0000,152.7600
AAPL,2017-06-30,001690,4520,452020,45,682274490.0000,144.0200
AAPL,2017-07-31,001690,4520,452020,45,418195790.0000,148.7300
AAPL,2017-08-31,001690,4520,452020,45,655489880.0000,164.0000
AAPL,2017-09-30,001690,4520,452020,45,677053770.0000,154.1200
AAPL,2017-10-31,001690,4520,452020,45,502847840.0000,169.0400
AAPL,2017-11-30,001690,4520,452020,45,597213460.0000,171.8500
AAPL,2017-12-31,001690,4520,452020,45,528580140.0000,169.2300
AMAT,2016-02-29,001704,4530,453010,45,269561517.0000,18.8700
AMAT,2016-03-31,001704,4530,453010,45,258403711.0000,21.1800
AMAT,2016-04-30,001704,4530,453010,45,220760544.0000,20.4700
AMAT,2016-05-31,001704,4530,453010,45,317998188.0000,24.4200
AMAT,2016-06-30,001704,4530,453010,45,312433007.0000,23.9700
AMAT,2016-07-31,001704,4530,453010,45,219334600.0000,26.2900
AMAT,2016-08-31,001704,4530,453010,45,291708883.0000,29.8400
AMAT,2016-09-30,001704,4530,453010,45,290568398.0000,30.1500
AMAT,2016-10-31,001704,4530,453010,45,239730638.0000,29.0800
AMAT,2016-11-30,001704,4530,453010,45,251847805.0000,32.2000
AMAT,2016-12-31,001704,4530,453010,45,205539869.0000,32.2700
AMAT,2017-01-31,001704,4530,453010,45,182855757.0000,34.2500
AMAT,2017-02-28,001704,4530,453010,45,197627991.0000,36.2200
AMAT,2017-03-31,001704,4530,453010,45,195075817.0000,38.9000
AMAT,2017-04-30,001704,4530,453010,45,145324537.0000,40.6100
AMAT,2017-05-31,001704,4530,453010,45,229603649.0000,45.8800
AMAT,2017-06-30,001704,4530,453010,45,243023007.0000,41.3100
AMAT,2017-07-31,001704,4530,453010,45,193253460.0000,44.3100
AMAT,2017-08-31,001704,4530,453010,45,225659396.0000,45.1200
AMAT,2017-09-30,001704,4530,453010,45,224302517.0000,52.0900
AMAT,2017-10-31,001704,4530,453010,45,214373148.0000,56.4300
AMAT,2017-11-30,001704,4530,453010,45,227897246.0000,52.7700
AMAT,2017-12-31,001704,4530,453010,45,240132538.0000,51.1200
ADSK,2016-07-31,001878,4510,451030,45,25159506.0000,59.4500
ADSK,2016-08-31,001878,4510,451030,45,44802199.0000,67.4000
ADSK,2016-09-30,001878,4510,451030,45,44193969.0000,72.3300
ADSK,2016-10-31,001878,4510,451030,45,29386262.0000,72.2800
ADSK,2016-11-30,001878,4510,451030,45,51574362.0000,72.6100
ADSK,2016-12-31,001878,4510,451030,45,62051553.0000,74.0100
ADSK,2017-01-31,001878,4510,451030,45,34558002.0000,81.3400
ADSK,2017-02-28,001878,4510,451030,45,38365241.0000,86.3000
ADSK,2017-03-31,001878,4510,451030,45,56079186.0000,86.4700
ADSK,2017-04-30,001878,4510,451030,45,33813900.0000,90.0700
ADSK,2017-05-31,001878,4510,451030,45,59958977.0000,111.7700
ADSK,2017-06-30,001878,4510,451030,45,53674943.0000,100.8200
ADSK,2017-07-31,001878,4510,451030,45,32197109.0000,110.7900
ADSK,2017-08-31,001878,4510,451030,45,44384997.0000,114.4600
ADSK,2017-09-30,001878,4510,451030,45,41339906.0000,112.2600
ADSK,2017-10-31,001878,4510,451030,45,28877185.0000,124.9600
ADSK,2017-11-30,001878,4510,451030,45,57406134.0000,109.7000
ADSK,2017-12-31,001878,4510,451030,45,46767429.0000,104.8300
ADP,2017-07-31,001891,2020,202020,20,106430333.0000,118.9100
ADP,2017-08-31,001891,2020,202020,20,138937778.0000,106.4700
ADP,2017-09-30,001891,2020,202020,20,60327133.0000,109.3200
ADP,2017-10-31,001891,2020,202020,20,36830222.0000,116.2600
ADP,2017-11-30,001891,2020,202020,20,53540138.0000,114.4600
ADP,2017-12-31,001891,2020,202020,20,34700045.0000,117.1900
AVY,2016-01-31,001913,1510,151030,15,18052576.0000,60.8900
AVY,2016-02-29,001913,1510,151030,15,21688042.0000,65.1200
AVY,2016-03-31,001913,1510,151030,15,23443659.0000,72.1100
AVY,2016-04-30,001913,1510,151030,15,16763525.0000,72.6100
AVY,2016-05-31,001913,1510,151030,15,15659603.0000,74.3800
AVY,2016-06-30,001913,1510,151030,15,14638701.0000,74.7500
AVY,2016-07-31,001913,1510,151030,15,17019194.0000,77.8900
AVY,2016-08-31,001913,1510,151030,15,12751616.0000,77.4400
