date,ticker,gvkey,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,debt_at,debt_ebitda,short_debt,lt_debt,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,rd_sale,adv_sale,staff_sale,accrual,ptb,divyield,cusip,volume,price,ret_1m,ret_3m,ret_6m,SMA_3,SMA_6,vol_3m,vol_6m,EMA_3,EMA_6,RVOL_3,RVOL_6,vol_ROC,vol_mom
2014-04-30,AAPL,1690.0,20.332,0.296,7.764,0.519,0.523,0.523,0.523,2.921,9.607,0.293,0.213,0.325,0.283,0.416,0.288,0.255,0.284,0.258,0.362,0.262,0.291,0.245,0.291,0.578,0.35,0.91,0.09,0.09,0.09,0.017,0.017,0.518,0.062,0.225,0.0,0.162,0.643,0.852,4.961,0.088,0.381,0.206,0.615,0.963,1.645,1.685,35.02410416666667,0.842,9.583,4.965,1.236,1.359,0.028,0.006,0.0,-0.078,3.435,2.07,03783310,228415765.0,590.09,0.09939635577747152,0.1787654814222932,0.12892240703115743,0.056855922248636226,0.022601724933658696,0.04002064227886368,0.07153895728823643,0.056534424631807134,0.03796450098854362,1.1111372237722226,1.0024819634934874,0.2817861444777432,0.11044299081165583
2014-05-31,AAPL,1690.0,20.513,0.302,7.873,0.537,0.54,0.54,0.54,3.097,10.108,0.292,0.214,0.328,0.286,0.421,0.29,0.257,0.28,0.26,0.357,0.262,0.295,0.241,0.295,0.577,0.354,0.88,0.12,0.12,0.12,0.018,0.018,0.484,0.081,0.293,0.0,0.199,0.643,0.866,5.372,0.12,0.407,0.237,0.687,0.934,1.61,1.652,35.02410416666667,0.84,9.375,4.743,1.247,1.417,0.029,0.006,0.0,-0.079,3.904,2.08,03783310,204232661.0,633.0,0.07271772102560625,0.2028732137427789,0.1383458917042817,0.06402231667227354,0.024081758239929585,0.040429250217068544,0.0726459788694112,0.0646260728287067,0.04789399242770437,1.00302596101008,0.8846905564033166,-0.10587318261504408,0.07293776201417161
2014-06-30,AAPL,1690.0,20.939,0.302,7.873,0.551,0.555,0.555,0.555,3.162,10.318,0.292,0.214,0.328,0.286,0.421,0.29,0.257,0.28,0.26,0.357,0.262,0.295,0.241,0.295,0.577,0.354,0.88,0.12,0.12,0.12,0.018,0.018,0.484,0.081,0.293,0.0,0.199,0.643,0.866,5.372,0.12,0.407,0.237,0.687,0.934,1.61,1.652,35.02410416666667,0.84,9.375,4.743,1.247,1.417,0.029,0.006,0.0,-0.079,3.985,2.02,03783310,1202092320.0,92.93,-0.8531911532385466,-0.8268621679025226,-0.8343552814516416,-0.22702569214515625,-0.11960039346200196,0.5424392370466755,0.3665780014400081,-0.39428254020491993,-0.2095589063340816,2.2060237801156513,3.0878969483900414,4.8858965755726995,-1.8821599730285303
2014-07-31,AAPL,1690.0,21.536,0.302,7.873,0.567,0.571,0.571,0.571,3.252,10.612,0.292,0.214,0.328,0.286,0.421,0.29,0.257,0.28,0.26,0.357,0.262,0.295,0.241,0.295,0.577,0.354,0.88,0.12,0.12,0.12,0.018,0.018,0.484,0.081,0.293,0.0,0.199,0.643,0.866,5.372,0.12,0.407,0.237,0.687,0.934,1.61,1.652,35.02410416666667,0.84,9.375,4.743,1.247,1.417,0.029,0.006,0.0,-0.079,4.099,1.97,03783310,1027859320.0,95.6,0.028731303131389163,-0.8379908149604298,-0.8090291650019976,-0.2505807096938504,-0.09686239372260708,0.5223391726087971,0.3716599655842208,-0.18277561853676538,-0.1414759893439471,1.266780809790458,2.021426902691988,-0.1449414467600958,0.03639626344711629
2014-08-31,AAPL,1690.0,21.79,0.254,8.585,4.102,4.126,4.126,4.126,3.445,10.888,0.287,0.216,0.332,0.288,0.428,0.293,0.26,0.282,0.272,0.364,0.262,0.31,0.245,0.31,0.577,0.354,0.861,0.139,0.143,0.139,0.018,0.017,0.438,0.095,0.346,0.025,0.218,0.643,0.863,5.654,0.14,0.426,0.26,0.741,0.859,1.524,1.563,35.02410416666667,0.828,9.077,4.459,1.241,1.441,0.031,0.006,0.0,-0.084,4.35,1.83,03783310,929012960.0,102.5,0.07217573221757334,-0.8380726698262243,-0.8052219519610824,-0.25076137262986137,-0.0933695279787939,0.5221715092072983,0.37342425608893653,-0.05529994315959602,-0.08043264032636982,0.8822634099793331,1.4786080957216923,-0.09616720700649972,0.06367800762403146
2014-09-30,AAPL,1690.0,20.983,0.254,8.585,4.032,4.056,4.056,4.056,3.318,10.484,0.287,0.216,0.332,0.288,0.428,0.293,0.26,0.282,0.272,0.364,0.262,0.31,0.245,0.31,0.577,0.354,0.861,0.139,0.143,0.139,0.018,0.017,0.438,0.095,0.346,0.025,0.218,0.643,0.863,5.654,0.14,0.426,0.26,0.741,0.859,1.524,1.563,35.02410416666667,0.828,9.077,4.459,1.241,1.441,0.031,0.006,0.0,-0.084,4.189,1.87,03783310,1521324570.0,100.75,-0.017073170731707332,0.08414935973313242,-0.8122927301859373,0.027944621539085057,-0.0995405353030356,0.04462965180637542,0.3714778740939051,-0.03618655694565168,-0.062329934727894824,1.3121665928712458,1.7852647814714302,0.6375708795278809,-0.022402844268533485
2014-10-31,AAPL,1690.0,22.488,0.254,8.585,4.322,4.348,4.348,4.348,3.556,11.236,0.287,0.216,0.332,0.288,0.428,0.293,0.26,0.282,0.272,0.364,0.262,0.31,0.245,0.31,0.577,0.354,0.861,0.139,0.143,0.139,0.018,0.017,0.438,0.095,0.346,0.025,0.218,0.643,0.863,5.654,0.14,0.426,0.26,0.741,0.859,1.524,1.563,35.02410416666667,0.828,9.077,4.459,1.241,1.441,0.031,0.006,0.0,-0.084,4.489,1.74,03783310,1353345810.0,108.0,0.07196029776674928,0.12970711297071147,-0.8169770712942094,0.04235428641753843,-0.10411321163815597,0.05146580029903121,0.3686977753131402,0.017886870410548802,-0.023961296872282222,1.0673962754218125,1.301738883753914,-0.11041612244519261,0.07681015381447276
2014-11-30,AAPL,1690.0,22.043,0.223,10.361,18.325,18.439,18.439,18.439,3.816,11.681,0.284,0.216,0.331,0.287,0.429,0.293,0.26,0.275,0.291,0.365,0.261,0.336,0.254,0.336,0.587,0.339,0.794,0.206,0.251,0.206,0.017,0.015,0.208,0.152,0.584,0.179,0.241,0.496,0.84,5.833,0.22,0.519,0.37,1.078,0.395,1.047,1.08,35.02410416666667,0.833,7.639,3.982,1.301,1.639,0.033,0.007,0.0,-0.092,5.292,1.58,03783310,817042140.0,118.93,0.10120370370370368,0.1602926829268294,-0.8121169036334913,0.05203027691291521,-0.09936554785847307,0.061605673886243814,0.37160216972317717,0.059545287057126244,0.011800131863713748,0.6639537631169612,0.715586613429535,-0.396279846612153,0.067194579915448
2014-12-31,AAPL,1690.0,20.324,0.223,10.361,17.008,17.113,17.113,17.113,3.518,10.77,0.284,0.216,0.331,0.287,0.429,0.293,0.26,0.275,0.291,0.365,0.261,0.336,0.254,0.336,0.587,0.339,0.794,0.206,0.251,0.206,0.017,0.015,0.208,0.152,0.584,0.179,0.241,0.496,0.84,5.833,0.22,0.519,0.37,1.078,0.395,1.047,1.08,35.02410416666667,0.833,7.639,3.982,1.301,1.639,0.033,0.007,0.0,-0.092,4.879,1.7,03783310,1069697600.0,110.38,-0.07189102833599603,0.09558312655086842,0.18777574518454743,0.033757657711485645,0.03085113962528535,0.09265542534232907,0.06512196928190161,-0.006172870639434894,-0.012111628193346189,0.9904345889879358,0.9553313209935921,0.3092318592037371,-0.07120336110188227
2014-01-31,ABBV,16101.0,16.771,0.05,8.696,15.433,15.53,17.457,17.457,4.147,13.133,0.422,0.24,0.398,0.345,0.812,0.297,0.294,0.287,0.701,0.354,0.079,0.711,0.28,0.711,0.397,0.556,0.188,0.812,0.844,0.812,0.023,0.022,0.349,0.546,2.005,0.039,0.598,0.268,0.927,10.881,4.193,0.878,0.856,7.201,1.242,2.134,2.295,134.361,0.685,4.677,0.764,1.058,5.614,0.162,0.028,0.0,-0.054,21.895,3.25,00287Y10,163885291.0,49.23,-0.06779019125165697,0.01609907120743026,0.08245382585751981,0.007399829610300761,0.015335677840633721,0.07914979506136809,0.07022349817551891,-0.004934373614081767,0.012509031793813387,1.243615003602621,1.432399697292824,0.14726818139446474,-0.08430489893765175
2014-02-28,ABBV,16101.0,19.013,0.06,13.665,17.375,17.555,19.887,19.887,4.304,12.904,0.624,0.22,0.384,0.336,0.806,0.284,0.267,0.257,0.94,0.33,0.226,1.051,0.241,1.051,0.335,0.518,0.239,0.761,0.784,0.761,0.021,0.02,0.401,0.504,2.041,0.029,0.578,0.254,0.922,10.751,2.823,0.846,0.777,5.5,1.438,2.427,2.595,125.964,0.669,4.129,4.986,1.0,4.183,0.17,0.033,0.0,-0.076,15.976,3.14,00287Y10,120737745.0,50.91,0.034125533211456505,0.05077399380804937,0.19478995540952826,0.018775007347452927,0.03154071027414677,0.08000219329984982,0.05878988326116519,0.014595579798687369,0.018685175055997136,0.847339267111534,0.99385372906669,-0.2632789418545195,0.028915904301185867
2014-03-31,ABBV,16101.0,19.287,0.06,13.665,17.543,17.724,20.078,20.078,4.366,13.09,0.624,0.22,0.384,0.336,0.806,0.284,0.267,0.257,0.94,0.33,0.226,1.051,0.241,1.051,0.335,0.518,0.239,0.761,0.784,0.761,0.021,0.02,0.401,0.504,2.041,0.029,0.578,0.254,0.922,10.751,2.823,0.846,0.777,5.5,1.438,2.427,2.595,125.964,0.669,4.129,4.986,1.0,4.183,0.17,0.033,0.0,-0.076,16.206,3.11,00287Y10,122206177.0,51.4,0.009624828128069085,-0.0266994887331945,0.14911692376481112,-0.008013276637377128,0.02485258513347958,0.05319803359145859,0.0585857714226871,0.012110203963378228,0.01609650450516055,0.90116078021172,0.9695979803803012,0.012162161882350864,0.008673517625294445
2014-04-30,ABBV,16101.0,19.542,0.06,13.665,17.775,17.959,20.344,20.344,4.424,13.263,0.624,0.22,0.384,0.336,0.806,0.284,0.267,0.257,0.94,0.33,0.226,1.051,0.241,1.051,0.335,0.518,0.239,0.761,0.784,0.761,0.021,0.02,0.401,0.504,2.041,0.029,0.578,0.254,0.922,10.751,2.823,0.846,0.777,5.5,1.438,2.427,2.595,125.964,0.669,4.129,4.986,1.0,4.183,0.17,0.033,0.0,-0.076,16.421,3.23,00287Y10,154855093.0,52.08,0.01322957198443575,0.057891529555149424,0.07492260061919498,0.018993311107987115,0.013196570359143936,0.013228252110881746,0.051148737314203635,0.01266988797390699,0.015277380927810608,1.167839188842637,1.171453830785876,0.26716256740442823,0.015450012615038722
2014-05-31,ABBV,16101.0,18.894,0.057,12.365,18.171,18.417,21.14,21.14,4.541,15.145,0.621,0.218,0.383,0.338,0.81,0.283,0.263,0.259,1.093,0.348,0.226,1.135,0.244,1.135,0.348,0.541,0.221,0.779,0.796,0.779,0.021,0.02,0.382,0.515,2.012,0.022,0.587,0.254,0.905,10.75,3.396,0.857,0.828,5.985,1.395,2.348,2.517,125.964,0.667,4.49,0.737,1.032,4.662,0.175,0.033,0.0,-0.055,18.392,3.09,00287Y10,92470112.0,54.33,0.04320276497695863,0.06717737183264583,0.12136222910216699,0.022019055029821155,0.020397031188637043,0.018433955623002898,0.05195403559578983,0.02793632647543281,0.023256062084710045,0.7507084635101438,0.6961339912747246,-0.40286037605492253,0.03243268131524246
2014-06-30,ABBV,16101.0,19.627,0.057,12.365,18.876,19.132,21.961,21.961,4.717,15.733,0.621,0.218,0.383,0.338,0.81,0.283,0.263,0.259,1.093,0.348,0.226,1.135,0.244,1.135,0.348,0.541,0.221,0.779,0.796,0.779,0.021,0.02,0.382,0.515,2.012,0.022,0.587,0.254,0.905,10.75,3.396,0.857,0.828,5.985,1.395,2.348,2.517,125.964,0.667,4.49,0.737,1.032,4.662,0.175,0.033,0.0,-0.055,19.107,2.98,00287Y10,122486919.0,56.44,0.03883673845021174,0.0980544747081713,0.06873698163226649,0.03175635847053537,0.011871540916579123,0.01619249548507597,0.04136880755107427,0.03338653246282228,0.027707683903424818,0.9936417254941052,0.9462817377695156,0.3246109077925632,0.03858980380623166
2014-07-31,ABBV,16101.0,18.202,0.057,12.365,17.505,17.742,20.366,20.366,4.375,14.59,0.621,0.218,0.383,0.338,0.81,0.283,0.263,0.259,1.093,0.348,0.226,1.135,0.244,1.135,0.348,0.541,0.221,0.779,0.796,0.779,0.021,0.02,0.382,0.515,2.012,0.022,0.587,0.254,0.905,10.75,3.396,0.857,0.828,5.985,1.395,2.348,2.517,125.964,0.667,4.49,0.737,1.032,4.662,0.175,0.033,0.0,-0.055,17.719,3.21,00287Y10,324958732.0,52.34,-0.07264351523742019,0.004992319508448695,0.06317286207597017,0.0031319960632500607,0.011062653585618587,0.06565981748045424,0.04324296137725501,-0.019628491387298955,-0.0009640872796737518,1.8056079536985106,2.0792595336489406,1.6530076407587653,-0.13116570889730483
2014-08-31,ABBV,16101.0,19.386,0.058,13.243,18.55,18.803,21.344,21.344,4.569,16.343,0.626,0.217,0.378,0.334,0.808,0.283,0.26,0.255,0.987,0.343,0.226,1.022,0.24,1.022,0.337,0.54,0.238,0.762,0.777,0.762,0.02,0.02,0.4,0.51,2.018,0.02,0.592,0.254,0.895,10.491,3.1,0.844,0.813,5.403,1.477,2.474,2.644,125.964,0.669,4.531,0.748,1.02,4.283,0.177,0.033,0.0,-0.042,16.863,3.04,00287Y10,212933839.0,55.28,0.05617118838364532,0.01748573532118547,0.0858377528972698,0.007454803865478958,0.014736929447650057,0.06990655427752157,0.04641476105658823,0.018271348498173183,0.015360277195560266,0.9673248892087791,1.2404986380219511,-0.34473575247702526,0.05433578857993517
2014-09-30,ABBV,16101.0,20.256,0.058,13.243,19.383,19.646,22.301,22.301,4.774,17.076,0.626,0.217,0.378,0.334,0.808,0.283,0.26,0.255,0.987,0.343,0.226,1.022,0.24,1.022,0.337,0.54,0.238,0.762,0.777,0.762,0.02,0.02,0.4,0.51,2.018,0.02,0.592,0.254,0.895,10.491,3.1,0.844,0.813,5.403,1.477,2.474,2.644,125.964,0.669,4.531,0.748,1.02,4.283,0.177,0.033,0.0,-0.042,17.619,2.91,00287Y10,241478268.0,57.76,0.04486251808972508,0.023387668320340227,0.12373540856031129,0.009463397078650071,0.020609877774592722,0.07133113130683744,0.04784583283531624,0.031566933293949134,0.023789488879607357,0.9295123293675093,1.2607823598582186,0.1340530426448565,0.04170026369087238
2014-10-31,ABBV,16101.0,22.254,0.058,13.243,21.295,21.585,24.502,24.502,5.245,18.761,0.626,0.217,0.378,0.334,0.808,0.283,0.26,0.255,0.987,0.343,0.226,1.022,0.24,1.022,0.337,0.54,0.238,0.762,0.777,0.762,0.02,0.02,0.4,0.51,2.018,0.02,0.592,0.254,0.895,10.491,3.1,0.844,0.813,5.403,1.477,2.474,2.644,125.964,0.669,4.531,0.748,1.02,4.283,0.177,0.033,0.0,-0.042,19.358,2.65,00287Y10,465961333.0,63.46,0.09868421052631593,0.2124570118456246,0.21850998463901705,0.06657263899989545,0.03485231753157275,0.02837844737430967,0.05704413831097542,0.06512557191013253,0.04518798077866695,1.5188226194358672,1.9145303493694323,0.9296201553010974,0.14988381112853974
2014-11-30,ABBV,16101.0,24.637,0.05,14.437,24.366,24.626,30.087,30.087,5.62,20.524,0.712,0.189,0.358,0.318,0.811,0.247,0.23,0.244,0.8,0.326,0.226,0.826,0.21,0.826,0.317,0.552,0.248,0.752,0.765,0.752,0.02,0.02,0.411,0.509,2.086,0.018,0.598,0.254,0.886,10.191,2.936,0.835,0.804,5.055,1.519,2.542,2.708,125.964,0.68,4.563,0.728,1.024,4.119,0.183,0.033,0.0,-0.058,23.736,2.43,00287Y10,121405070.0,69.2,0.09045067759218406,0.2518089725036179,0.27369777286950137,0.07799913540274168,0.04272696963411032,0.028990935158361895,0.061513503188623066,0.07778812475115829,0.05812017986824326,0.4394251694477022,0.4891341673578985,-0.7394524794185015,0.03974630432760496
2014-12-31,ABBV,16101.0,23.298,0.05,14.437,23.042,23.288,28.452,28.452,5.314,19.409,0.712,0.189,0.358,0.318,0.811,0.247,0.23,0.244,0.8,0.326,0.226,0.826,0.21,0.826,0.317,0.552,0.248,0.752,0.765,0.752,0.02,0.02,0.411,0.509,2.086,0.018,0.598,0.254,0.886,10.191,2.936,0.835,0.804,5.055,1.519,2.542,2.708,125.964,0.68,4.563,0.728,1.024,4.119,0.183,0.033,0.0,-0.058,22.446,2.57,00287Y10,157617835.0,65.44,-0.054335260115606965,0.13296398891966765,0.15946137491141044,0.044933209334297675,0.027198303206473873,0.08606752893129527,0.07331938492906444,0.011726432317775662,0.025990054158571772,0.6347161199939374,0.620398110826773,0.298280500147152,-0.03448746547943939
2014-01-31,ABT,1078.0,14.53,0.462,19.241,33.327,33.944,59.129,19.194,2.796,17.702,1.528,0.048,0.197,0.104,0.595,0.026,0.234,0.074,0.04,0.056,0.048,0.04,0.048,0.04,0.068,0.245,0.768,0.229,0.353,0.229,0.034,0.029,0.412,0.222,2.738,0.352,0.28,0.23,0.617,3.976,0.295,0.514,0.338,1.062,0.908,1.697,1.959,166.012,0.412,4.191,5.83,0.654,0.851,0.074,0.0,0.0,-0.043,2.392,2.4,00282410,168323051.0,36.66,-0.043569006000521826,0.003009575923392571,0.0008190008190005482,0.0016556387199540001,0.0019852863114472505,0.044253780247869724,0.066759007789561,-0.01021787604710411,0.0017410322076073115,1.2293704586289624,1.1109984355427407,0.41305252210612275,-0.05356244888886953
2014-02-28,ABT,1078.0,13.09,0.432,15.001,28.619,29.036,26.52,24.556,2.81,18.467,0.424,0.109,0.201,0.122,0.585,0.116,0.188,0.08,0.09,0.068,0.054,0.092,0.056,0.092,0.083,0.298,0.878,0.118,0.229,0.119,0.016,0.013,0.458,0.153,1.494,0.484,0.192,0.188,0.656,2.995,0.132,0.412,0.232,0.703,0.852,1.741,2.025,170.602,0.397,3.767,5.645,0.762,0.868,0.066,0.0,0.0,-0.017,2.394,2.21,00282410,166789172.0,39.78,0.08510638297872353,0.04163393558523176,0.19351935193519365,0.015067752699637968,0.031184698489582868,0.06509102041654258,0.055855945695381964,0.03744425346580971,0.025559703856497657,1.101567233242806,1.061145236581975,-0.009112709108391792,0.09375040282917511
2014-03-31,ABT,1078.0,12.672,0.432,15.001,27.705,28.109,25.673,23.772,2.72,17.877,0.424,0.109,0.201,0.122,0.585,0.116,0.188,0.08,0.09,0.068,0.054,0.092,0.056,0.092,0.083,0.298,0.878,0.118,0.229,0.119,0.016,0.013,0.458,0.153,1.494,0.484,0.192,0.188,0.656,2.995,0.132,0.412,0.232,0.703,0.852,1.741,2.025,170.602,0.397,3.767,5.645,0.762,0.868,0.066,0.0,0.0,-0.017,2.318,2.29,00282410,178328337.0,38.51,-0.03192559074912027,0.0046960605270023326,0.16028924374811693,0.0032039287430271437,0.026563836705063532,0.07116811987857977,0.06033592820225078,0.0027593313583447188,0.00913533396917825,1.041960944807321,1.1316056258159033,0.06918413744508545,-0.033265218700485225
